index;time;month;year;day;Ciego_de_Avila;Mayabeque;Isla_de_la_Juventud;Sancti_Spiritus;Ciudad_de_la_Habana;Holguin;Santiago_de_Cuba;Cienfuegos;Matanzas;Camaguey;CUB;Granma;Las_Tunas;La_Habana;Guantanamo;Villa_Clara;Pinar_del_Rio
349;-7260;2;1930;15;1.4731304506538886e+35;21.444659103352684;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;22.993467903753043;22.626989599253037;21.515727098136505;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;23.040440753181738;23.39728526775114;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
350;-7232;3;1930;15;1.4731304506538886e+35;22.62860476215124;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;23.890368817695887;23.462222678682696;22.575359590433912;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;23.95367736317602;24.33852652551939;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
351;-7201;4;1930;15;1.4731304506538886e+35;23.80443510852577;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;25.36485392019257;24.880246958123738;23.999016765595922;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;25.39573482503073;25.949595891690315;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
352;-7171;5;1930;15;1.4731304506538886e+35;26.16591346712003;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;25.830960126833357;25.155756894003297;25.73230861027797;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;25.711908826737577;26.397108097417533;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
353;-7140;6;1930;15;1.4731304506538886e+35;26.16530112215719;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;26.411731986147057;25.669351951246124;25.769318702605833;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.12992014266461;26.824799234050523;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
354;-7110;7;1930;15;1.4731304506538886e+35;26.87738282341645;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.261808759581104;26.512344599368596;26.46752578543389;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.950055270828923;27.70008722320069;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
355;-7079;8;1930;15;1.4731304506538886e+35;27.554915523212163;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.512521084771347;26.794854919853446;26.982113929097807;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;27.256026372660248;28.00320897768127;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
356;-7048;9;1930;15;1.4731304506538886e+35;26.953453406380625;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.24484329521641;26.574312349176495;26.531767080658504;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.936371448856278;27.703208977681268;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
357;-7018;10;1930;15;1.4731304506538886e+35;25.461436847021073;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;25.54460036466978;24.922513555734756;25.149018942818557;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;25.326309572268013;25.902745148498635;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
358;-6987;11;1930;15;1.4731304506538886e+35;22.574137144350125;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;23.698863946264865;23.259383352183562;22.55664408280664;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;23.562180075464923;23.852745085168706;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
359;-6957;12;1930;15;1.4731304506538886e+35;20.916763297481616;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;23.48101135887378;22.986267574996354;21.3761738940053;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;23.29503871755718;23.535669164573118;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
360;-6926;1;1931;15;1.4731304506538886e+35;19.966874413478585;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;22.163682836097458;21.818795672049998;20.334354547444626;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;21.957534907190517;22.282777198660714;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
361;-6895;2;1931;15;1.4731304506538886e+35;20.328965117035693;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;22.09332339639501;21.744518496764897;20.51393418096456;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;22.089340076103884;22.360810336309516;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
362;-6867;3;1931;15;1.4731304506538886e+35;21.260965434632524;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;23.05226799319272;22.63761860502364;21.362355698929996;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;22.94642052003839;23.296591713330272;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
363;-6836;4;1931;15;1.4731304506538886e+35;23.088741122208777;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;24.299536442638917;23.865705255711433;23.137458942824647;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;24.316287378403775;24.802340976859018;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
