index;time;month;year;day;DMA;Saint_Paul;Saint_Patrick;Saint_John;Saint_Peter;Saint_David;Saint_George;Saint_Andrew;Saint_Joseph;Saint_Mark;Saint_Luke
714;3848;7;1960;15;475.0641661944008;493.8;493.8;433.8;455.61058412966844;491.91118755787994;493.8;444.2893722611791;493.7063434319879;493.8;493.8
715;3879;8;1960;15;259.2044320050519;256.8;256.8;264.5;261.70097503669257;257.04239759673874;256.8;263.15386389314875;256.8120192595615;256.8;256.8
716;3910;9;1960;15;369.74905558703995;368.5;368.5;372.5;371.0459610580221;368.62592082947464;368.5;371.8007085159214;368.50624377120084;368.5;368.5
717;3940;10;1960;15;475.24548028951244;485.8;485.8;452.0;464.2866290597132;484.735968990939;485.8;457.90901304046423;485.74724013335316;485.8;485.8
718;3971;11;1960;15;384.1132960151557;376.90000000000003;376.90000000000003;400.0;391.6029251100777;377.62719279021627;376.90000000000003;395.9615916794461;376.93605777868464;376.90000000000003;376.90000000000003
719;4001;12;1960;15;451.90604424294435;459.90000000000003;459.90000000000003;434.3;443.6058492286586;459.09410669136213;459.90000000000003;438.77546549810313;459.86003986431484;459.90000000000003;459.90000000000003
720;4032;1;1961;15;281.57265243932056;295.0;295.0;252.0;267.6309186262624;293.64635108314724;295.0;259.517383453845;294.9328794595913;295.0;295.0
721;4063;2;1961;15;205.12727332696448;216.4;216.4;180.3;193.42270145135055;215.26356451399107;216.4;186.61110564380945;216.34364996491271;216.4;216.4
722;4091;3;1961;15;132.3409471073042;136.9;136.9;122.30000000000001;127.60724213821933;136.44038897241742;136.9;124.85241391688692;136.87721023511705;136.9;136.9
723;4122;4;1961;15;95.74122369533185;92.4;92.4;103.10000000000001;99.21044583020912;92.73683821884475;92.4;101.22939528008975;92.41670208796216;92.4;92.4
724;4152;5;1961;15;211.53160415486002;212.0;212.0;210.5;211.04526460324175;211.95277968894698;212.0;210.76223430652948;211.99765858579968;212.0;212.0
725;4183;6;1961;15;250.84915676419632;258.0;258.0;235.10000000000002;243.42437294282348;257.2791032512575;258.0;239.10344374635005;257.96425440987537;258.0;258.0
726;4213;7;1961;15;375.85331218122053;388.5;388.5;348.0;362.7221442875262;387.2250516015689;388.5;355.08032627629586;388.4367818165918;388.5;388.5
