index;time;month;year;day;DMA;Saint_Paul;Saint_Patrick;Saint_John;Saint_Peter;Saint_David;Saint_George;Saint_Andrew;Saint_Joseph;Saint_Mark;Saint_Luke
364;-6806;5;1931;15;22.75575418319597;22.1;22.1;24.200000000000003;23.436629555461604;22.166108435474207;22.1;23.832871970858736;22.103277979880424;22.1;22.1
365;-6775;6;1931;15;22.78698057287197;22.1;22.1;24.3;23.50027858191216;22.169256456211073;22.1;23.915389683756768;22.103434074160447;22.1;22.1
366;-6745;7;1931;15;22.718206962547967;22.0;22.0;24.3;23.46392760836271;22.072404476947938;22.0;23.897907396654805;22.003590168440464;22.0;22.0
367;-6714;8;1931;15;22.88698057287197;22.200000000000003;22.200000000000003;24.400000000000002;23.60027858191216;22.26925645621107;22.200000000000003;24.01538968375677;22.203434074160445;22.200000000000003;22.200000000000003
368;-6683;9;1931;15;22.518206962547968;21.8;21.8;24.1;23.26392760836271;21.872404476947935;21.8;23.697907396654802;21.803590168440465;21.8;21.8
369;-6653;10;1931;15;22.38698057287197;21.700000000000003;21.700000000000003;23.900000000000002;23.10027858191216;21.769256456211075;21.700000000000003;23.515389683756773;21.703434074160445;21.700000000000003;21.700000000000003
370;-6622;11;1931;15;21.88698057287197;21.200000000000003;21.200000000000003;23.400000000000002;22.60027858191216;21.269256456211075;21.200000000000003;23.015389683756773;21.203434074160448;21.200000000000003;21.200000000000003
371;-6592;12;1931;15;21.25575418319597;20.6;20.6;22.700000000000003;21.936629555461607;20.666108435474207;20.6;22.332871970858736;20.603277979880424;20.6;20.6
372;-6561;1;1932;15;20.524527793519972;19.900000000000002;19.900000000000002;21.900000000000002;21.172980529011053;19.96296041473734;19.900000000000002;21.550354257960702;19.903121885600402;19.900000000000002;19.900000000000002
373;-6530;2;1932;15;19.95575418319597;19.3;19.3;21.400000000000002;20.636629555461607;19.366108435474203;19.3;21.032871970858736;19.303277979880423;19.3;19.3
374;-6501;3;1932;15;20.586980572871973;19.900000000000002;19.900000000000002;22.1;21.300278581912156;19.96925645621107;19.900000000000002;21.715389683756772;19.903434074160444;19.900000000000002;19.900000000000002
