index;time;month;year;day;Bodden_Town;Cayman_Brac;West_Bay;Little_Cayman;East_End;George_Town;CYM;North_Side
351;-7201;4;1930;15;21.400000000000002;9.969209968386869e+36;21.400000000000002;9.969209968386869e+36;21.400000000000002;21.400000000000002;2.7616445185384824e+36;21.400000000000002
352;-7171;5;1930;15;134.70000000000002;9.969209968386869e+36;134.70000000000002;9.969209968386869e+36;134.70000000000002;134.70000000000002;2.7616445185384824e+36;134.70000000000002
353;-7140;6;1930;15;200.70000000000002;9.969209968386869e+36;200.70000000000002;9.969209968386869e+36;200.70000000000002;200.70000000000002;2.7616445185384824e+36;200.70000000000002
354;-7110;7;1930;15;105.60000000000001;9.969209968386869e+36;105.60000000000001;9.969209968386869e+36;105.60000000000001;105.60000000000001;2.7616445185384824e+36;105.60000000000001
355;-7079;8;1930;15;121.30000000000001;9.969209968386869e+36;121.30000000000001;9.969209968386869e+36;121.30000000000001;121.30000000000001;2.7616445185384824e+36;121.30000000000001
356;-7048;9;1930;15;191.60000000000002;9.969209968386869e+36;191.60000000000002;9.969209968386869e+36;191.60000000000002;191.60000000000002;2.7616445185384824e+36;191.60000000000002
357;-7018;10;1930;15;163.8;9.969209968386869e+36;163.8;9.969209968386869e+36;163.8;163.8;2.7616445185384824e+36;163.8
358;-6987;11;1930;15;158.5;9.969209968386869e+36;158.5;9.969209968386869e+36;158.5;158.5;2.7616445185384824e+36;158.5
359;-6957;12;1930;15;63.5;9.969209968386869e+36;63.5;9.969209968386869e+36;63.5;63.5;2.7616445185384824e+36;63.5
360;-6926;1;1931;15;78.4;9.969209968386869e+36;78.4;9.969209968386869e+36;78.4;78.4;2.7616445185384824e+36;78.4
361;-6895;2;1931;15;36.1;9.969209968386869e+36;36.1;9.969209968386869e+36;36.1;36.1;2.7616445185384824e+36;36.1
362;-6867;3;1931;15;28.6;9.969209968386869e+36;28.6;9.969209968386869e+36;28.6;28.6;2.7616445185384824e+36;28.6
363;-6836;4;1931;15;20.3;9.969209968386869e+36;20.3;9.969209968386869e+36;20.3;20.3;2.7616445185384824e+36;20.3
364;-6806;5;1931;15;123.2;9.969209968386869e+36;123.2;9.969209968386869e+36;123.2;123.2;2.7616445185384824e+36;123.2
365;-6775;6;1931;15;169.5;9.969209968386869e+36;169.5;9.969209968386869e+36;169.5;169.5;2.7616445185384824e+36;169.5
366;-6745;7;1931;15;211.10000000000002;9.969209968386869e+36;211.10000000000002;9.969209968386869e+36;211.10000000000002;211.10000000000002;2.7616445185384824e+36;211.10000000000002
367;-6714;8;1931;15;124.10000000000001;9.969209968386869e+36;124.10000000000001;9.969209968386869e+36;124.10000000000001;124.10000000000001;2.7616445185384824e+36;124.10000000000001
368;-6683;9;1931;15;218.3;9.969209968386869e+36;218.3;9.969209968386869e+36;218.3;218.3;2.7616445185384824e+36;218.3
369;-6653;10;1931;15;178.10000000000002;9.969209968386869e+36;178.10000000000002;9.969209968386869e+36;178.10000000000002;178.10000000000002;2.7616445185384824e+36;178.10000000000002
370;-6622;11;1931;15;107.9;9.969209968386869e+36;107.9;9.969209968386869e+36;107.9;107.9;2.7616445185384824e+36;107.9
371;-6592;12;1931;15;59.300000000000004;9.969209968386869e+36;59.300000000000004;9.969209968386869e+36;59.300000000000004;59.300000000000004;2.7616445185384824e+36;59.300000000000004
372;-6561;1;1932;15;46.0;9.969209968386869e+36;46.0;9.969209968386869e+36;46.0;46.0;2.7616445185384824e+36;46.0
373;-6530;2;1932;15;32.5;9.969209968386869e+36;32.5;9.969209968386869e+36;32.5;32.5;2.7616445185384824e+36;32.5
374;-6501;3;1932;15;48.0;9.969209968386869e+36;48.0;9.969209968386869e+36;48.0;48.0;2.7616445185384824e+36;48.0
375;-6470;4;1932;15;19.5;9.969209968386869e+36;19.5;9.969209968386869e+36;19.5;19.5;2.7616445185384824e+36;19.5
376;-6440;5;1932;15;170.20000000000002;9.969209968386869e+36;170.20000000000002;9.969209968386869e+36;170.20000000000002;170.20000000000002;2.7616445185384824e+36;170.20000000000002
377;-6409;6;1932;15;159.8;9.969209968386869e+36;159.8;9.969209968386869e+36;159.8;159.8;2.7616445185384824e+36;159.8
378;-6379;7;1932;15;108.30000000000001;9.969209968386869e+36;108.30000000000001;9.969209968386869e+36;108.30000000000001;108.30000000000001;2.7616445185384824e+36;108.30000000000001
379;-6348;8;1932;15;159.0;9.969209968386869e+36;159.0;9.969209968386869e+36;159.0;159.0;2.7616445185384824e+36;159.0
380;-6317;9;1932;15;179.0;9.969209968386869e+36;179.0;9.969209968386869e+36;179.0;179.0;2.7616445185384824e+36;179.0
381;-6287;10;1932;15;168.70000000000002;9.969209968386869e+36;168.70000000000002;9.969209968386869e+36;168.70000000000002;168.70000000000002;2.7616445185384824e+36;168.70000000000002
382;-6256;11;1932;15;120.2;9.969209968386869e+36;120.2;9.969209968386869e+36;120.2;120.2;2.7616445185384824e+36;120.2
383;-6226;12;1932;15;50.300000000000004;9.969209968386869e+36;50.300000000000004;9.969209968386869e+36;50.300000000000004;50.300000000000004;2.7616445185384824e+36;50.300000000000004
384;-6195;1;1933;15;45.2;9.969209968386869e+36;45.2;9.969209968386869e+36;45.2;45.2;2.7616445185384824e+36;45.2
385;-6164;2;1933;15;25.0;9.969209968386869e+36;25.0;9.969209968386869e+36;25.0;25.0;2.7616445185384824e+36;25.0
386;-6136;3;1933;15;39.300000000000004;9.969209968386869e+36;39.300000000000004;9.969209968386869e+36;39.300000000000004;39.300000000000004;2.7616445185384824e+36;39.300000000000004
387;-6105;4;1933;15;13.5;9.969209968386869e+36;13.5;9.969209968386869e+36;13.5;13.5;2.7616445185384824e+36;13.5
388;-6075;5;1933;15;135.8;9.969209968386869e+36;135.8;9.969209968386869e+36;135.8;135.8;2.7616445185384824e+36;135.8
389;-6044;6;1933;15;288.2;9.969209968386869e+36;288.2;9.969209968386869e+36;288.2;288.2;2.7616445185384824e+36;288.2
390;-6014;7;1933;15;163.70000000000002;9.969209968386869e+36;163.70000000000002;9.969209968386869e+36;163.70000000000002;163.70000000000002;2.7616445185384824e+36;163.70000000000002
391;-5983;8;1933;15;247.3;9.969209968386869e+36;247.3;9.969209968386869e+36;247.3;247.3;2.7616445185384824e+36;247.3
392;-5952;9;1933;15;245.5;9.969209968386869e+36;245.5;9.969209968386869e+36;245.5;245.5;2.7616445185384824e+36;245.5
393;-5922;10;1933;15;254.60000000000002;9.969209968386869e+36;254.60000000000002;9.969209968386869e+36;254.60000000000002;254.60000000000002;2.7616445185384824e+36;254.60000000000002
394;-5891;11;1933;15;124.10000000000001;9.969209968386869e+36;124.10000000000001;9.969209968386869e+36;124.10000000000001;124.10000000000001;2.7616445185384824e+36;124.10000000000001
395;-5861;12;1933;15;46.900000000000006;9.969209968386869e+36;46.900000000000006;9.969209968386869e+36;46.900000000000006;46.900000000000006;2.7616445185384824e+36;46.900000000000006
396;-5830;1;1934;15;41.5;9.969209968386869e+36;41.5;9.969209968386869e+36;41.5;41.5;2.7616445185384824e+36;41.5
397;-5799;2;1934;15;53.7;9.969209968386869e+36;53.7;9.969209968386869e+36;53.7;53.7;2.7616445185384824e+36;53.7
398;-5771;3;1934;15;40.900000000000006;9.969209968386869e+36;40.900000000000006;9.969209968386869e+36;40.900000000000006;40.900000000000006;2.7616445185384824e+36;40.900000000000006
399;-5740;4;1934;15;21.900000000000002;9.969209968386869e+36;21.900000000000002;9.969209968386869e+36;21.900000000000002;21.900000000000002;2.7616445185384824e+36;21.900000000000002
400;-5710;5;1934;15;152.3;9.969209968386869e+36;152.3;9.969209968386869e+36;152.3;152.3;2.7616445185384824e+36;152.3
401;-5679;6;1934;15;116.2;9.969209968386869e+36;116.2;9.969209968386869e+36;116.2;116.2;2.7616445185384824e+36;116.2
402;-5649;7;1934;15;135.8;9.969209968386869e+36;135.8;9.969209968386869e+36;135.8;135.8;2.7616445185384824e+36;135.8
403;-5618;8;1934;15;162.0;9.969209968386869e+36;162.0;9.969209968386869e+36;162.0;162.0;2.7616445185384824e+36;162.0
404;-5587;9;1934;15;156.10000000000002;9.969209968386869e+36;156.10000000000002;9.969209968386869e+36;156.10000000000002;156.10000000000002;2.7616445185384824e+36;156.10000000000002
405;-5557;10;1934;15;142.1;9.969209968386869e+36;142.1;9.969209968386869e+36;142.1;142.1;2.7616445185384824e+36;142.1
406;-5526;11;1934;15;155.10000000000002;9.969209968386869e+36;155.10000000000002;9.969209968386869e+36;155.10000000000002;155.10000000000002;2.7616445185384824e+36;155.10000000000002
407;-5496;12;1934;15;62.1;9.969209968386869e+36;62.1;9.969209968386869e+36;62.1;62.1;2.7616445185384824e+36;62.1
408;-5465;1;1935;15;54.300000000000004;9.969209968386869e+36;54.300000000000004;9.969209968386869e+36;54.300000000000004;54.300000000000004;2.7616445185384824e+36;54.300000000000004
409;-5434;2;1935;15;32.300000000000004;9.969209968386869e+36;32.300000000000004;9.969209968386869e+36;32.300000000000004;32.300000000000004;2.7616445185384824e+36;32.300000000000004
410;-5406;3;1935;15;21.8;9.969209968386869e+36;21.8;9.969209968386869e+36;21.8;21.8;2.7616445185384824e+36;21.8
411;-5375;4;1935;15;11.100000000000001;9.969209968386869e+36;11.100000000000001;9.969209968386869e+36;11.100000000000001;11.100000000000001;2.7616445185384824e+36;11.100000000000001
412;-5345;5;1935;15;90.10000000000001;9.969209968386869e+36;90.10000000000001;9.969209968386869e+36;90.10000000000001;90.10000000000001;2.7616445185384824e+36;90.10000000000001
413;-5314;6;1935;15;108.80000000000001;9.969209968386869e+36;108.80000000000001;9.969209968386869e+36;108.80000000000001;108.80000000000001;2.7616445185384824e+36;108.80000000000001
414;-5284;7;1935;15;107.4;9.969209968386869e+36;107.4;9.969209968386869e+36;107.4;107.4;2.7616445185384824e+36;107.4
415;-5253;8;1935;15;231.70000000000002;9.969209968386869e+36;231.70000000000002;9.969209968386869e+36;231.70000000000002;231.70000000000002;2.7616445185384824e+36;231.70000000000002
416;-5222;9;1935;15;165.8;9.969209968386869e+36;165.8;9.969209968386869e+36;165.8;165.8;2.7616445185384824e+36;165.8
417;-5192;10;1935;15;198.5;9.969209968386869e+36;198.5;9.969209968386869e+36;198.5;198.5;2.7616445185384824e+36;198.5
418;-5161;11;1935;15;84.2;9.969209968386869e+36;84.2;9.969209968386869e+36;84.2;84.2;2.7616445185384824e+36;84.2
419;-5131;12;1935;15;57.6;9.969209968386869e+36;57.6;9.969209968386869e+36;57.6;57.6;2.7616445185384824e+36;57.6
420;-5100;1;1936;15;53.6;9.969209968386869e+36;53.6;9.969209968386869e+36;53.6;53.6;2.7616445185384824e+36;53.6
421;-5069;2;1936;15;40.1;9.969209968386869e+36;40.1;9.969209968386869e+36;40.1;40.1;2.7616445185384824e+36;40.1
422;-5040;3;1936;15;39.0;9.969209968386869e+36;39.0;9.969209968386869e+36;39.0;39.0;2.7616445185384824e+36;39.0
423;-5009;4;1936;15;12.4;9.969209968386869e+36;12.4;9.969209968386869e+36;12.4;12.4;2.7616445185384824e+36;12.4
424;-4979;5;1936;15;178.20000000000002;9.969209968386869e+36;178.20000000000002;9.969209968386869e+36;178.20000000000002;178.20000000000002;2.7616445185384824e+36;178.20000000000002
425;-4948;6;1936;15;267.7;9.969209968386869e+36;267.7;9.969209968386869e+36;267.7;267.7;2.7616445185384824e+36;267.7
426;-4918;7;1936;15;173.20000000000002;9.969209968386869e+36;173.20000000000002;9.969209968386869e+36;173.20000000000002;173.20000000000002;2.7616445185384824e+36;173.20000000000002
427;-4887;8;1936;15;183.8;9.969209968386869e+36;183.8;9.969209968386869e+36;183.8;183.8;2.7616445185384824e+36;183.8
428;-4856;9;1936;15;143.9;9.969209968386869e+36;143.9;9.969209968386869e+36;143.9;143.9;2.7616445185384824e+36;143.9
429;-4826;10;1936;15;131.8;9.969209968386869e+36;131.8;9.969209968386869e+36;131.8;131.8;2.7616445185384824e+36;131.8
430;-4795;11;1936;15;128.3;9.969209968386869e+36;128.3;9.969209968386869e+36;128.3;128.3;2.7616445185384824e+36;128.3
431;-4765;12;1936;15;64.3;9.969209968386869e+36;64.3;9.969209968386869e+36;64.3;64.3;2.7616445185384824e+36;64.3
432;-4734;1;1937;15;51.7;9.969209968386869e+36;51.7;9.969209968386869e+36;51.7;51.7;2.7616445185384824e+36;51.7
433;-4703;2;1937;15;36.300000000000004;9.969209968386869e+36;36.300000000000004;9.969209968386869e+36;36.300000000000004;36.300000000000004;2.7616445185384824e+36;36.300000000000004
434;-4675;3;1937;15;46.7;9.969209968386869e+36;46.7;9.969209968386869e+36;46.7;46.7;2.7616445185384824e+36;46.7
435;-4644;4;1937;15;13.100000000000001;9.969209968386869e+36;13.100000000000001;9.969209968386869e+36;13.100000000000001;13.100000000000001;2.7616445185384824e+36;13.100000000000001
436;-4614;5;1937;15;197.5;9.969209968386869e+36;197.5;9.969209968386869e+36;197.5;197.5;2.7616445185384824e+36;197.5
437;-4583;6;1937;15;172.20000000000002;9.969209968386869e+36;172.20000000000002;9.969209968386869e+36;172.20000000000002;172.20000000000002;2.7616445185384824e+36;172.20000000000002
438;-4553;7;1937;15;130.6;9.969209968386869e+36;130.6;9.969209968386869e+36;130.6;130.6;2.7616445185384824e+36;130.6
439;-4522;8;1937;15;164.5;9.969209968386869e+36;164.5;9.969209968386869e+36;164.5;164.5;2.7616445185384824e+36;164.5
440;-4491;9;1937;15;131.70000000000002;9.969209968386869e+36;131.70000000000002;9.969209968386869e+36;131.70000000000002;131.70000000000002;2.7616445185384824e+36;131.70000000000002
441;-4461;10;1937;15;136.5;9.969209968386869e+36;136.5;9.969209968386869e+36;136.5;136.5;2.7616445185384824e+36;136.5
442;-4430;11;1937;15;162.0;9.969209968386869e+36;162.0;9.969209968386869e+36;162.0;162.0;2.7616445185384824e+36;162.0
443;-4400;12;1937;15;59.2;9.969209968386869e+36;59.2;9.969209968386869e+36;59.2;59.2;2.7616445185384824e+36;59.2
444;-4369;1;1938;15;23.5;9.969209968386869e+36;23.5;9.969209968386869e+36;23.5;23.5;2.7616445185384824e+36;23.5
445;-4338;2;1938;15;17.8;9.969209968386869e+36;17.8;9.969209968386869e+36;17.8;17.8;2.7616445185384824e+36;17.8
446;-4310;3;1938;15;1.9000000000000001;9.969209968386869e+36;1.9000000000000001;9.969209968386869e+36;1.9000000000000001;1.9000000000000001;2.7616445185384824e+36;1.9000000000000001
447;-4279;4;1938;15;7.9;9.969209968386869e+36;7.9;9.969209968386869e+36;7.9;7.9;2.7616445185384824e+36;7.9
448;-4249;5;1938;15;137.6;9.969209968386869e+36;137.6;9.969209968386869e+36;137.6;137.6;2.7616445185384824e+36;137.6
449;-4218;6;1938;15;82.9;9.969209968386869e+36;82.9;9.969209968386869e+36;82.9;82.9;2.7616445185384824e+36;82.9
450;-4188;7;1938;15;308.70000000000005;9.969209968386869e+36;308.70000000000005;9.969209968386869e+36;308.70000000000005;308.70000000000005;2.7616445185384824e+36;308.70000000000005
451;-4157;8;1938;15;164.70000000000002;9.969209968386869e+36;164.70000000000002;9.969209968386869e+36;164.70000000000002;164.70000000000002;2.7616445185384824e+36;164.70000000000002
452;-4126;9;1938;15;326.0;9.969209968386869e+36;326.0;9.969209968386869e+36;326.0;326.0;2.7616445185384824e+36;326.0
453;-4096;10;1938;15;220.8;9.969209968386869e+36;220.8;9.969209968386869e+36;220.8;220.8;2.7616445185384824e+36;220.8
454;-4065;11;1938;15;105.10000000000001;9.969209968386869e+36;105.10000000000001;9.969209968386869e+36;105.10000000000001;105.10000000000001;2.7616445185384824e+36;105.10000000000001
455;-4035;12;1938;15;29.900000000000002;9.969209968386869e+36;29.900000000000002;9.969209968386869e+36;29.900000000000002;29.900000000000002;2.7616445185384824e+36;29.900000000000002
456;-4004;1;1939;15;59.900000000000006;9.969209968386869e+36;59.900000000000006;9.969209968386869e+36;59.900000000000006;59.900000000000006;2.7616445185384824e+36;59.900000000000006
457;-3973;2;1939;15;14.100000000000001;9.969209968386869e+36;14.100000000000001;9.969209968386869e+36;14.100000000000001;14.100000000000001;2.7616445185384824e+36;14.100000000000001
458;-3945;3;1939;15;34.5;9.969209968386869e+36;34.5;9.969209968386869e+36;34.5;34.5;2.7616445185384824e+36;34.5
459;-3914;4;1939;15;39.1;9.969209968386869e+36;39.1;9.969209968386869e+36;39.1;39.1;2.7616445185384824e+36;39.1
460;-3884;5;1939;15;153.1;9.969209968386869e+36;153.1;9.969209968386869e+36;153.1;153.1;2.7616445185384824e+36;153.1
461;-3853;6;1939;15;162.3;9.969209968386869e+36;162.3;9.969209968386869e+36;162.3;162.3;2.7616445185384824e+36;162.3
462;-3823;7;1939;15;204.4;9.969209968386869e+36;204.4;9.969209968386869e+36;204.4;204.4;2.7616445185384824e+36;204.4
463;-3792;8;1939;15;114.0;9.969209968386869e+36;114.0;9.969209968386869e+36;114.0;114.0;2.7616445185384824e+36;114.0
464;-3761;9;1939;15;112.7;9.969209968386869e+36;112.7;9.969209968386869e+36;112.7;112.7;2.7616445185384824e+36;112.7
465;-3731;10;1939;15;84.30000000000001;9.969209968386869e+36;84.30000000000001;9.969209968386869e+36;84.30000000000001;84.30000000000001;2.7616445185384824e+36;84.30000000000001
466;-3700;11;1939;15;234.5;9.969209968386869e+36;234.5;9.969209968386869e+36;234.5;234.5;2.7616445185384824e+36;234.5
467;-3670;12;1939;15;59.6;9.969209968386869e+36;59.6;9.969209968386869e+36;59.6;59.6;2.7616445185384824e+36;59.6
468;-3639;1;1940;15;117.30000000000001;9.969209968386869e+36;117.30000000000001;9.969209968386869e+36;117.30000000000001;117.30000000000001;2.7616445185384824e+36;117.30000000000001
469;-3608;2;1940;15;27.0;9.969209968386869e+36;27.0;9.969209968386869e+36;27.0;27.0;2.7616445185384824e+36;27.0
470;-3579;3;1940;15;48.300000000000004;9.969209968386869e+36;48.300000000000004;9.969209968386869e+36;48.300000000000004;48.300000000000004;2.7616445185384824e+36;48.300000000000004
471;-3548;4;1940;15;8.9;9.969209968386869e+36;8.9;9.969209968386869e+36;8.9;8.9;2.7616445185384824e+36;8.9
472;-3518;5;1940;15;129.4;9.969209968386869e+36;129.4;9.969209968386869e+36;129.4;129.4;2.7616445185384824e+36;129.4
473;-3487;6;1940;15;127.5;9.969209968386869e+36;127.5;9.969209968386869e+36;127.5;127.5;2.7616445185384824e+36;127.5
474;-3457;7;1940;15;96.10000000000001;9.969209968386869e+36;96.10000000000001;9.969209968386869e+36;96.10000000000001;96.10000000000001;2.7616445185384824e+36;96.10000000000001
475;-3426;8;1940;15;128.3;9.969209968386869e+36;128.3;9.969209968386869e+36;128.3;128.3;2.7616445185384824e+36;128.3
476;-3395;9;1940;15;346.40000000000003;9.969209968386869e+36;346.40000000000003;9.969209968386869e+36;346.40000000000003;346.40000000000003;2.7616445185384824e+36;346.40000000000003
477;-3365;10;1940;15;160.5;9.969209968386869e+36;160.5;9.969209968386869e+36;160.5;160.5;2.7616445185384824e+36;160.5
478;-3334;11;1940;15;137.1;9.969209968386869e+36;137.1;9.969209968386869e+36;137.1;137.1;2.7616445185384824e+36;137.1
479;-3304;12;1940;15;76.4;9.969209968386869e+36;76.4;9.969209968386869e+36;76.4;76.4;2.7616445185384824e+36;76.4
480;-3273;1;1941;15;106.80000000000001;9.969209968386869e+36;106.80000000000001;9.969209968386869e+36;106.80000000000001;106.80000000000001;2.7616445185384824e+36;106.80000000000001
481;-3242;2;1941;15;46.2;9.969209968386869e+36;46.2;9.969209968386869e+36;46.2;46.2;2.7616445185384824e+36;46.2
482;-3214;3;1941;15;49.800000000000004;9.969209968386869e+36;49.800000000000004;9.969209968386869e+36;49.800000000000004;49.800000000000004;2.7616445185384824e+36;49.800000000000004
483;-3183;4;1941;15;16.1;9.969209968386869e+36;16.1;9.969209968386869e+36;16.1;16.1;2.7616445185384824e+36;16.1
484;-3153;5;1941;15;161.5;9.969209968386869e+36;161.5;9.969209968386869e+36;161.5;161.5;2.7616445185384824e+36;161.5
485;-3122;6;1941;15;60.5;9.969209968386869e+36;60.5;9.969209968386869e+36;60.5;60.5;2.7616445185384824e+36;60.5
486;-3092;7;1941;15;113.5;9.969209968386869e+36;113.5;9.969209968386869e+36;113.5;113.5;2.7616445185384824e+36;113.5
487;-3061;8;1941;15;89.4;9.969209968386869e+36;89.4;9.969209968386869e+36;89.4;89.4;2.7616445185384824e+36;89.4
488;-3030;9;1941;15;143.20000000000002;9.969209968386869e+36;143.20000000000002;9.969209968386869e+36;143.20000000000002;143.20000000000002;2.7616445185384824e+36;143.20000000000002
489;-3000;10;1941;15;81.0;9.969209968386869e+36;81.0;9.969209968386869e+36;81.0;81.0;2.7616445185384824e+36;81.0
490;-2969;11;1941;15;236.0;9.969209968386869e+36;236.0;9.969209968386869e+36;236.0;236.0;2.7616445185384824e+36;236.0
491;-2939;12;1941;15;46.1;9.969209968386869e+36;46.1;9.969209968386869e+36;46.1;46.1;2.7616445185384824e+36;46.1
492;-2908;1;1942;15;61.0;9.969209968386869e+36;61.0;9.969209968386869e+36;61.0;61.0;2.7616445185384824e+36;61.0
493;-2877;2;1942;15;26.0;9.969209968386869e+36;26.0;9.969209968386869e+36;26.0;26.0;2.7616445185384824e+36;26.0
494;-2849;3;1942;15;40.6;9.969209968386869e+36;40.6;9.969209968386869e+36;40.6;40.6;2.7616445185384824e+36;40.6
495;-2818;4;1942;15;31.6;9.969209968386869e+36;31.6;9.969209968386869e+36;31.6;31.6;2.7616445185384824e+36;31.6
496;-2788;5;1942;15;203.10000000000002;9.969209968386869e+36;203.10000000000002;9.969209968386869e+36;203.10000000000002;203.10000000000002;2.7616445185384824e+36;203.10000000000002
497;-2757;6;1942;15;152.8;9.969209968386869e+36;152.8;9.969209968386869e+36;152.8;152.8;2.7616445185384824e+36;152.8
498;-2727;7;1942;15;237.20000000000002;9.969209968386869e+36;237.20000000000002;9.969209968386869e+36;237.20000000000002;237.20000000000002;2.7616445185384824e+36;237.20000000000002
499;-2696;8;1942;15;191.9;9.969209968386869e+36;191.9;9.969209968386869e+36;191.9;191.9;2.7616445185384824e+36;191.9
500;-2665;9;1942;15;220.5;9.969209968386869e+36;220.5;9.969209968386869e+36;220.5;220.5;2.7616445185384824e+36;220.5
501;-2635;10;1942;15;116.60000000000001;9.969209968386869e+36;116.60000000000001;9.969209968386869e+36;116.60000000000001;116.60000000000001;2.7616445185384824e+36;116.60000000000001
502;-2604;11;1942;15;91.5;9.969209968386869e+36;91.5;9.969209968386869e+36;91.5;91.5;2.7616445185384824e+36;91.5
503;-2574;12;1942;15;141.8;9.969209968386869e+36;141.8;9.969209968386869e+36;141.8;141.8;2.7616445185384824e+36;141.8
504;-2543;1;1943;15;39.6;9.969209968386869e+36;39.6;9.969209968386869e+36;39.6;39.6;2.7616445185384824e+36;39.6
505;-2512;2;1943;15;36.300000000000004;9.969209968386869e+36;36.300000000000004;9.969209968386869e+36;36.300000000000004;36.300000000000004;2.7616445185384824e+36;36.300000000000004
506;-2484;3;1943;15;63.400000000000006;9.969209968386869e+36;63.400000000000006;9.969209968386869e+36;63.400000000000006;63.400000000000006;2.7616445185384824e+36;63.400000000000006
507;-2453;4;1943;15;21.1;9.969209968386869e+36;21.1;9.969209968386869e+36;21.1;21.1;2.7616445185384824e+36;21.1
508;-2423;5;1943;15;124.7;9.969209968386869e+36;124.7;9.969209968386869e+36;124.7;124.7;2.7616445185384824e+36;124.7
509;-2392;6;1943;15;63.2;9.969209968386869e+36;63.2;9.969209968386869e+36;63.2;63.2;2.7616445185384824e+36;63.2
510;-2362;7;1943;15;107.0;9.969209968386869e+36;107.0;9.969209968386869e+36;107.0;107.0;2.7616445185384824e+36;107.0
511;-2331;8;1943;15;156.60000000000002;9.969209968386869e+36;156.60000000000002;9.969209968386869e+36;156.60000000000002;156.60000000000002;2.7616445185384824e+36;156.60000000000002
512;-2300;9;1943;15;157.20000000000002;9.969209968386869e+36;157.20000000000002;9.969209968386869e+36;157.20000000000002;157.20000000000002;2.7616445185384824e+36;157.20000000000002
513;-2270;10;1943;15;250.3;9.969209968386869e+36;250.3;9.969209968386869e+36;250.3;250.3;2.7616445185384824e+36;250.3
514;-2239;11;1943;15;118.10000000000001;9.969209968386869e+36;118.10000000000001;9.969209968386869e+36;118.10000000000001;118.10000000000001;2.7616445185384824e+36;118.10000000000001
515;-2209;12;1943;15;22.6;9.969209968386869e+36;22.6;9.969209968386869e+36;22.6;22.6;2.7616445185384824e+36;22.6
516;-2178;1;1944;15;20.900000000000002;9.969209968386869e+36;20.900000000000002;9.969209968386869e+36;20.900000000000002;20.900000000000002;2.7616445185384824e+36;20.900000000000002
517;-2147;2;1944;15;2.5;9.969209968386869e+36;2.5;9.969209968386869e+36;2.5;2.5;2.7616445185384824e+36;2.5
518;-2118;3;1944;15;25.5;9.969209968386869e+36;25.5;9.969209968386869e+36;25.5;25.5;2.7616445185384824e+36;25.5
519;-2087;4;1944;15;11.600000000000001;9.969209968386869e+36;11.600000000000001;9.969209968386869e+36;11.600000000000001;11.600000000000001;2.7616445185384824e+36;11.600000000000001
520;-2057;5;1944;15;116.30000000000001;9.969209968386869e+36;116.30000000000001;9.969209968386869e+36;116.30000000000001;116.30000000000001;2.7616445185384824e+36;116.30000000000001
521;-2026;6;1944;15;232.20000000000002;9.969209968386869e+36;232.20000000000002;9.969209968386869e+36;232.20000000000002;232.20000000000002;2.7616445185384824e+36;232.20000000000002
522;-1996;7;1944;15;161.4;9.969209968386869e+36;161.4;9.969209968386869e+36;161.4;161.4;2.7616445185384824e+36;161.4
523;-1965;8;1944;15;112.60000000000001;9.969209968386869e+36;112.60000000000001;9.969209968386869e+36;112.60000000000001;112.60000000000001;2.7616445185384824e+36;112.60000000000001
524;-1934;9;1944;15;176.0;9.969209968386869e+36;176.0;9.969209968386869e+36;176.0;176.0;2.7616445185384824e+36;176.0
525;-1904;10;1944;15;138.20000000000002;9.969209968386869e+36;138.20000000000002;9.969209968386869e+36;138.20000000000002;138.20000000000002;2.7616445185384824e+36;138.20000000000002
526;-1873;11;1944;15;59.0;9.969209968386869e+36;59.0;9.969209968386869e+36;59.0;59.0;2.7616445185384824e+36;59.0
527;-1843;12;1944;15;22.400000000000002;9.969209968386869e+36;22.400000000000002;9.969209968386869e+36;22.400000000000002;22.400000000000002;2.7616445185384824e+36;22.400000000000002
528;-1812;1;1945;15;21.1;9.969209968386869e+36;21.1;9.969209968386869e+36;21.1;21.1;2.7616445185384824e+36;21.1
529;-1781;2;1945;15;8.4;9.969209968386869e+36;8.4;9.969209968386869e+36;8.4;8.4;2.7616445185384824e+36;8.4
530;-1753;3;1945;15;12.3;9.969209968386869e+36;12.3;9.969209968386869e+36;12.3;12.3;2.7616445185384824e+36;12.3
531;-1722;4;1945;15;11.3;9.969209968386869e+36;11.3;9.969209968386869e+36;11.3;11.3;2.7616445185384824e+36;11.3
532;-1692;5;1945;15;212.8;9.969209968386869e+36;212.8;9.969209968386869e+36;212.8;212.8;2.7616445185384824e+36;212.8
533;-1661;6;1945;15;50.400000000000006;9.969209968386869e+36;50.400000000000006;9.969209968386869e+36;50.400000000000006;50.400000000000006;2.7616445185384824e+36;50.400000000000006
534;-1631;7;1945;15;97.7;9.969209968386869e+36;97.7;9.969209968386869e+36;97.7;97.7;2.7616445185384824e+36;97.7
535;-1600;8;1945;15;168.3;9.969209968386869e+36;168.3;9.969209968386869e+36;168.3;168.3;2.7616445185384824e+36;168.3
536;-1569;9;1945;15;175.9;9.969209968386869e+36;175.9;9.969209968386869e+36;175.9;175.9;2.7616445185384824e+36;175.9
537;-1539;10;1945;15;121.0;9.969209968386869e+36;121.0;9.969209968386869e+36;121.0;121.0;2.7616445185384824e+36;121.0
538;-1508;11;1945;15;149.20000000000002;9.969209968386869e+36;149.20000000000002;9.969209968386869e+36;149.20000000000002;149.20000000000002;2.7616445185384824e+36;149.20000000000002
