index;time;month;year;day;Hanover;Saint_Mary;Saint_Ann;Trelawny;Clarendon;Kingston;Saint_James;Saint_Elizabeth;JAM;Manchester;Westmoreland;Saint_Andrew;Portland;Saint_Catherine;Saint_Thomas
829;7350;2;1970;15;24.09601027065531;22.374462127685547;21.500028887385874;23.20531395116037;23.097306311130524;24.20000000000001;23.539332691421105;1.0635048164699827e+33;3.352616979690946e+32;23.473580776155;23.98655013184101;22.869589265144032;22.648555608721967;22.782038950384823;3.27053275810496e+33
830;7378;3;1970;15;24.266298919413966;22.574462127685557;21.700028887385873;23.235817195058022;23.45188434123993;24.8;23.55899903713165;1.0635048164699827e+33;3.352616979690946e+32;23.701269213855273;24.125564455224147;23.156551445177932;23.030306982607375;23.104932575074805;3.27053275810496e+33
831;7409;4;1970;15;25.38115459503464;23.687015914916987;22.90002599864729;24.43581719505802;24.394254291057585;25.5;24.758999037131662;1.0635048164699827e+33;3.352616979690946e+32;24.71179443150759;25.25605729353257;24.169589265144033;24.03848959733329;24.103098441752742;3.27053275810496e+33
832;7439;5;1970;15;25.79601027065531;23.44978485107422;23.100011554954357;24.89135562797866;24.33662424087525;25.0;25.258999037131662;1.0635048164699827e+33;3.352616979690946e+32;24.87383484095335;25.68655013184101;23.826108175127093;23.736606200670533;23.957129809472857;3.27053275810496e+33
833;7470;6;1970;15;26.88115459503464;24.82467727661133;24.300017332431523;25.92099667269824;25.485098230838776;26.20000000000001;26.258999037131662;1.0635048164699827e+33;3.352616979690946e+32;25.9370745703578;26.75605729353257;25.18262708511014;25.04573051372784;25.19423593265521;3.27053275810496e+33
834;7500;7;1970;15;26.766298919413966;24.524677276611328;24.000017332431533;25.706750949790486;25.236624240875244;25.9;26.072109934272017;1.0635048164699827e+33;3.352616979690946e+32;25.75013994872571;26.625564455224147;24.882627085110144;24.83566450233917;24.91118681315145;3.27053275810496e+33
835;7531;8;1970;15;26.466298919413966;24.512123489379878;23.90002022117012;25.436679394236087;25.136624240875243;26.0;25.778665382842213;1.0635048164699827e+33;3.352616979690946e+32;25.538405752182012;26.325564455224146;24.904367630118607;24.83566450233917;24.874235806591386;3.27053275810496e+33
836;7562;9;1970;15;25.996010270655308;24.024677276611328;23.500017332431533;25.12099667269824;24.788150250911713;25.6;25.458999037131647;1.0635048164699827e+33;3.352616979690946e+32;25.203212821483607;25.886550131841002;24.42610817512709;24.38204404414189;24.464158185248323;3.27053275810496e+33
837;7592;10;1970;15;26.11086594627598;24.13723106384277;23.700014443692947;25.320709272972213;24.833572220802303;25.5;25.652443588561468;1.0635048164699827e+33;3.352616979690946e+32;25.295962393283844;26.017042970149433;24.482627085110146;24.34573051372784;24.532246304519372;3.27053275810496e+33
838;7623;11;1970;15;24.61086594627598;22.899569702148447;22.200023109908706;23.820421873246193;23.53967626094819;24.4;24.145888139991282;1.0635048164699827e+33;3.352616979690946e+32;23.92823889553547;24.517042970149433;23.30436763011861;23.14573051372784;23.25317631522347;3.27053275810496e+33
839;7653;12;1970;15;24.481154595034642;22.787015914917003;22.000025998647285;23.535817195058023;23.44272828102112;24.4;23.85899903713165;1.0635048164699827e+33;3.352616979690946e+32;23.770682254433627;24.356057293532572;23.22610817512709;23.04573051372784;23.15012706965587;3.27053275810496e+33
840;7684;1;1971;15;23.581154595034644;21.31212348937989;20.700020221170114;22.576247705892854;22.194254291057593;23.20000000000001;22.95244358856147;1.0635048164699827e+33;3.352616979690946e+32;22.703090618550767;23.45605729353257;21.7913298101525;21.727481887613244;21.83103119227384;3.27053275810496e+33
841;7715;2;1971;15;24.081154595034644;22.187015914916987;21.40002599864729;23.106176150338445;22.894254291057585;23.9;23.458999037131647;1.0635048164699827e+33;3.352616979690946e+32;23.291356422007084;23.95605729353257;22.647848720135563;22.446672212059216;22.58508819595243;3.27053275810496e+33
842;7743;3;1971;15;24.451443243793307;22.312123489379893;21.70002022117012;23.32128407242425;23.297306311130534;24.4;23.665554485701836;1.0635048164699827e+33;3.352616979690946e+32;23.64988588392735;24.295071616915717;22.834810900169447;22.729365284276003;22.900953444866943;3.27053275810496e+33
843;7774;4;1971;15;24.59601027065531;22.799569702148442;22.10002310990869;23.720996672698234;23.59425429105759;24.70000000000001;24.05899903713165;1.0635048164699827e+33;3.352616979690946e+32;23.967661529779434;24.48655013184101;23.2913298101525;23.18392744080465;23.276069939913448;3.27053275810496e+33
844;7804;5;1971;15;25.896010270655307;23.649784851074227;23.300011554954352;25.005888750612424;24.53662424087525;25.3;25.352443588561467;1.0635048164699827e+33;3.352616979690946e+32;25.03405384570361;25.786550131841;24.04784872013556;23.892110055530573;24.17514005527318;3.27053275810496e+33
