index;time;month;year;day;Sud;L'Artibonite;Centre;Nippes;Sud-Est;Ouest;HTI;Nord-Est;Nord-Ouest;Nord;Grand'Anse
13;-17487;2;1902;15;22.889890783999597;22.4402629136229;21.576981113320148;23.257203135005387;22.094544973635863;4.4181474038020315e+29;5.712879423450801e+29;22.544735063124435;4.19471096904302e+30;22.45678947435631;2.3095342854042384e+30
14;-17459;3;1902;15;23.389890783999597;22.90549139161636;22.006731832143654;23.790424870643022;22.38735514351943;4.4181474038020315e+29;5.712879423450801e+29;23.000186006748198;4.19471096904302e+30;22.93128123765873;2.3095342854042384e+30
15;-17428;4;1902;15;24.089890783999596;23.63424571481314;22.659514140586843;24.490424870643025;23.063408498992533;4.4181474038020315e+29;5.712879423450801e+29;23.821416559500513;4.19471096904302e+30;23.631281237658733;2.3095342854042384e+30
16;-17398;5;1902;15;24.836586574998332;24.370390403938377;23.35370885914892;25.26517333795784;23.74853682720264;4.4181474038020315e+29;5.712879423450801e+29;24.519174621576376;4.19471096904302e+30;24.34704928136435;2.3095342854042384e+30
17;-17367;6;1902;15;25.71029756868483;25.24723265062282;24.17741363198297;26.114410829546316;24.488611905266467;4.4181474038020315e+29;5.712879423450801e+29;25.40212014229916;4.19471096904302e+30;25.36206465688184;2.3095342854042384e+30
18;-17337;7;1902;15;26.163601119421397;25.704885847576183;24.630436604977703;26.548786611708593;25.027430221583252;4.4181474038020315e+29;5.712879423450801e+29;25.912793811526768;4.19471096904302e+30;25.721054631931548;2.3095342854042384e+30
19;-17306;8;1902;15;26.11617913204841;25.73601530183967;24.706491167592112;26.586402094143832;25.048536827202643;4.4181474038020315e+29;5.712879423450801e+29;25.931973443025228;4.19471096904302e+30;25.804800175490705;2.3095342854042384e+30
20;-17275;9;1902;15;25.969482024520286;25.52965452626173;24.459514140586844;26.41165362682902;24.963408498992536;4.4181474038020315e+29;5.712879423450801e+29;25.71503574945091;4.19471096904302e+30;25.52154104466677;2.3095342854042384e+30
21;-17245;10;1902;15;25.589889467470215;25.134893408278025;24.0304366049777;25.98744461341121;24.443558655120185;4.4181474038020315e+29;5.712879423450801e+29;25.325592632975617;4.19471096904302e+30;25.178805526057904;2.3095342854042384e+30
22;-17214;11;1902;15;24.463600461156705;23.927647592909377;22.8304366049777;24.797388327641162;23.33946185446564;4.4181474038020315e+29;5.712879423450801e+29;24.031973443025223;4.19471096904302e+30;23.921054631931547;2.3095342854042384e+30
23;-17184;12;1902;15;23.66360046115671;23.127106129886844;22.100012702939825;24.00025705761572;22.49989853603745;4.4181474038020315e+29;5.712879423450801e+29;23.208500952348768;4.19471096904302e+30;23.204313762755483;2.3095342854042384e+30
24;-17153;1;1903;15;23.043193018206786;22.59753421369063;21.60001270293983;23.391355862653146;22.158683317464465;4.4181474038020315e+29;5.712879423450801e+29;22.614881762398372;4.19471096904302e+30;22.630308412188285;2.3095342854042384e+30
25;-17122;2;1903;15;23.537312771372587;23.006429274546722;22.053708859148923;23.828377320275465;22.471226709982492;4.4181474038020315e+29;5.712879423450801e+29;23.057533884573285;4.19471096904302e+30;23.030794824923507;2.3095342854042384e+30
26;-17094;3;1903;15;23.71029888521421;23.265466876496788;22.306731832143655;24.09042487064302;22.687355143519426;4.4181474038020315e+29;5.712879423450801e+29;23.34059619099897;4.19471096904302e+30;23.247535694099575;2.3095342854042384e+30
27;-17063;4;1903;15;23.9161797903131;23.50958321496178;22.606731832143655;24.353291885763447;22.987355143519427;4.4181474038020315e+29;5.712879423450801e+29;23.708617738051665;4.19471096904302e+30;23.457275887091534;2.3095342854042384e+30
28;-17033;5;1903;15;24.742468796626607;24.38515811304441;23.506731832143657;25.228040353078264;23.892333315601874;4.4181474038020315e+29;5.712879423450801e+29;24.661826743751284;4.19471096904302e+30;24.41502678121789;2.3095342854042384e+30
29;-17002;6;1903;15;25.91617913204841;25.551204184037317;24.57765429653451;26.377389371924;24.911930168919838;4.4181474038020315e+29;5.712879423450801e+29;25.785182448724846;4.19471096904302e+30;25.662551069617066;2.3095342854042384e+30
30;-16972;7;1903;15;26.11029822694952;25.646903184951373;24.630436604977703;26.52375813353792;25.027430221583252;4.4181474038020315e+29;5.712879423450801e+29;25.912793811526768;4.19471096904302e+30;25.704800175490707;2.3095342854042384e+30
31;-16941;8;1903;15;26.189890125734905;25.802893025320568;24.7304366049777;26.623646606280666;25.123961801802228;4.4181474038020315e+29;5.712879423450801e+29;25.972383627275995;4.19471096904302e+30;25.821054631931545;2.3095342854042384e+30
32;-16910;9;1903;15;25.5957703725691;25.109307136593046;24.083459577972434;26.065284865215094;24.623961801802224;4.4181474038020315e+29;5.712879423450801e+29;25.31503574945091;4.19471096904302e+30;25.105286588225933;2.3095342854042384e+30
