index;time;month;year;day;Saint_Patrick;Charlotte;Saint_David;VCT;Saint_George;Saint_Andrew;Grenadines
504;-2543;1;1943;15;90.7;90.7;90.7;9.396166758599263e+35;90.7;90.7;7.60852404253286e+36
505;-2512;2;1943;15;49.0;49.0;49.0;9.396166758599263e+35;49.0;49.0;7.60852404253286e+36
506;-2484;3;1943;15;48.400000000000006;48.400000000000006;48.400000000000006;9.396166758599263e+35;48.400000000000006;48.400000000000006;7.60852404253286e+36
507;-2453;4;1943;15;51.1;51.1;51.1;9.396166758599263e+35;51.1;51.1;7.60852404253286e+36
508;-2423;5;1943;15;137.3;137.3;137.3;9.396166758599263e+35;137.3;137.3;7.60852404253286e+36
509;-2392;6;1943;15;114.30000000000001;114.30000000000001;114.30000000000001;9.396166758599263e+35;114.30000000000001;114.30000000000001;7.60852404253286e+36
510;-2362;7;1943;15;147.20000000000002;147.20000000000002;147.20000000000002;9.396166758599263e+35;147.20000000000002;147.20000000000002;7.60852404253286e+36
511;-2331;8;1943;15;223.4;223.4;223.4;9.396166758599263e+35;223.4;223.4;7.60852404253286e+36
512;-2300;9;1943;15;152.0;152.0;152.0;9.396166758599263e+35;152.0;152.0;7.60852404253286e+36
513;-2270;10;1943;15;194.9;194.9;194.9;9.396166758599263e+35;194.9;194.9;7.60852404253286e+36
514;-2239;11;1943;15;156.10000000000002;156.10000000000002;156.10000000000002;9.396166758599263e+35;156.10000000000002;156.10000000000002;7.60852404253286e+36
515;-2209;12;1943;15;88.5;88.5;88.5;9.396166758599263e+35;88.5;88.5;7.60852404253286e+36
516;-2178;1;1944;15;56.2;56.2;56.2;9.396166758599263e+35;56.2;56.2;7.60852404253286e+36
517;-2147;2;1944;15;49.5;49.5;49.5;9.396166758599263e+35;49.5;49.5;7.60852404253286e+36
518;-2118;3;1944;15;27.900000000000002;27.900000000000002;27.900000000000002;9.396166758599263e+35;27.900000000000002;27.900000000000002;7.60852404253286e+36
519;-2087;4;1944;15;45.5;45.5;45.5;9.396166758599263e+35;45.5;45.5;7.60852404253286e+36
520;-2057;5;1944;15;147.6;147.6;147.6;9.396166758599263e+35;147.6;147.6;7.60852404253286e+36
521;-2026;6;1944;15;162.60000000000002;162.60000000000002;162.60000000000002;9.396166758599263e+35;162.60000000000002;162.60000000000002;7.60852404253286e+36
522;-1996;7;1944;15;280.3;280.3;280.3;9.396166758599263e+35;280.3;280.3;7.60852404253286e+36
523;-1965;8;1944;15;132.20000000000002;132.20000000000002;132.20000000000002;9.396166758599263e+35;132.20000000000002;132.20000000000002;7.60852404253286e+36
524;-1934;9;1944;15;193.70000000000002;193.70000000000002;193.70000000000002;9.396166758599263e+35;193.70000000000002;193.70000000000002;7.60852404253286e+36
525;-1904;10;1944;15;213.20000000000002;213.20000000000002;213.20000000000002;9.396166758599263e+35;213.20000000000002;213.20000000000002;7.60852404253286e+36
526;-1873;11;1944;15;176.20000000000002;176.20000000000002;176.20000000000002;9.396166758599263e+35;176.20000000000002;176.20000000000002;7.60852404253286e+36
527;-1843;12;1944;15;99.7;99.7;99.7;9.396166758599263e+35;99.7;99.7;7.60852404253286e+36
528;-1812;1;1945;15;33.0;33.0;33.0;9.396166758599263e+35;33.0;33.0;7.60852404253286e+36
529;-1781;2;1945;15;56.6;56.6;56.6;9.396166758599263e+35;56.6;56.6;7.60852404253286e+36
530;-1753;3;1945;15;38.1;38.1;38.1;9.396166758599263e+35;38.1;38.1;7.60852404253286e+36
531;-1722;4;1945;15;112.0;112.0;112.0;9.396166758599263e+35;112.0;112.0;7.60852404253286e+36
532;-1692;5;1945;15;96.4;96.4;96.4;9.396166758599263e+35;96.4;96.4;7.60852404253286e+36
533;-1661;6;1945;15;135.20000000000002;135.20000000000002;135.20000000000002;9.396166758599263e+35;135.20000000000002;135.20000000000002;7.60852404253286e+36
534;-1631;7;1945;15;160.9;160.9;160.9;9.396166758599263e+35;160.9;160.9;7.60852404253286e+36
535;-1600;8;1945;15;241.8;241.8;241.8;9.396166758599263e+35;241.8;241.8;7.60852404253286e+36
536;-1569;9;1945;15;203.60000000000002;203.60000000000002;203.60000000000002;9.396166758599263e+35;203.60000000000002;203.60000000000002;7.60852404253286e+36
537;-1539;10;1945;15;179.70000000000002;179.70000000000002;179.70000000000002;9.396166758599263e+35;179.70000000000002;179.70000000000002;7.60852404253286e+36
538;-1508;11;1945;15;135.70000000000002;135.70000000000002;135.70000000000002;9.396166758599263e+35;135.70000000000002;135.70000000000002;7.60852404253286e+36
539;-1478;12;1945;15;89.5;89.5;89.5;9.396166758599263e+35;89.5;89.5;7.60852404253286e+36
540;-1447;1;1946;15;88.60000000000001;88.60000000000001;88.60000000000001;9.396166758599263e+35;88.60000000000001;88.60000000000001;7.60852404253286e+36
541;-1416;2;1946;15;31.200000000000003;31.200000000000003;31.200000000000003;9.396166758599263e+35;31.200000000000003;31.200000000000003;7.60852404253286e+36
542;-1388;3;1946;15;19.8;19.8;19.8;9.396166758599263e+35;19.8;19.8;7.60852404253286e+36
543;-1357;4;1946;15;35.300000000000004;35.300000000000004;35.300000000000004;9.396166758599263e+35;35.300000000000004;35.300000000000004;7.60852404253286e+36
544;-1327;5;1946;15;186.3;186.3;186.3;9.396166758599263e+35;186.3;186.3;7.60852404253286e+36
545;-1296;6;1946;15;136.20000000000002;136.20000000000002;136.20000000000002;9.396166758599263e+35;136.20000000000002;136.20000000000002;7.60852404253286e+36
546;-1266;7;1946;15;157.60000000000002;157.60000000000002;157.60000000000002;9.396166758599263e+35;157.60000000000002;157.60000000000002;7.60852404253286e+36
547;-1235;8;1946;15;192.5;192.5;192.5;9.396166758599263e+35;192.5;192.5;7.60852404253286e+36
548;-1204;9;1946;15;160.20000000000002;160.20000000000002;160.20000000000002;9.396166758599263e+35;160.20000000000002;160.20000000000002;7.60852404253286e+36
549;-1174;10;1946;15;115.0;115.0;115.0;9.396166758599263e+35;115.0;115.0;7.60852404253286e+36
550;-1143;11;1946;15;132.8;132.8;132.8;9.396166758599263e+35;132.8;132.8;7.60852404253286e+36
551;-1113;12;1946;15;99.30000000000001;99.30000000000001;99.30000000000001;9.396166758599263e+35;99.30000000000001;99.30000000000001;7.60852404253286e+36
552;-1082;1;1947;15;97.7;97.7;97.7;9.396166758599263e+35;97.7;97.7;7.60852404253286e+36
553;-1051;2;1947;15;16.0;16.0;16.0;9.396166758599263e+35;16.0;16.0;7.60852404253286e+36
554;-1023;3;1947;15;24.1;24.1;24.1;9.396166758599263e+35;24.1;24.1;7.60852404253286e+36
555;-992;4;1947;15;21.200000000000003;21.200000000000003;21.200000000000003;9.396166758599263e+35;21.200000000000003;21.200000000000003;7.60852404253286e+36
556;-962;5;1947;15;98.30000000000001;98.30000000000001;98.30000000000001;9.396166758599263e+35;98.30000000000001;98.30000000000001;7.60852404253286e+36
557;-931;6;1947;15;101.4;101.4;101.4;9.396166758599263e+35;101.4;101.4;7.60852404253286e+36
558;-901;7;1947;15;187.8;187.8;187.8;9.396166758599263e+35;187.8;187.8;7.60852404253286e+36
559;-870;8;1947;15;137.0;137.0;137.0;9.396166758599263e+35;137.0;137.0;7.60852404253286e+36
560;-839;9;1947;15;134.3;134.3;134.3;9.396166758599263e+35;134.3;134.3;7.60852404253286e+36
561;-809;10;1947;15;124.5;124.5;124.5;9.396166758599263e+35;124.5;124.5;7.60852404253286e+36
562;-778;11;1947;15;99.2;99.2;99.2;9.396166758599263e+35;99.2;99.2;7.60852404253286e+36
563;-748;12;1947;15;91.2;91.2;91.2;9.396166758599263e+35;91.2;91.2;7.60852404253286e+36
564;-717;1;1948;15;47.0;47.0;47.0;9.396166758599263e+35;47.0;47.0;7.60852404253286e+36
565;-686;2;1948;15;39.7;39.7;39.7;9.396166758599263e+35;39.7;39.7;7.60852404253286e+36
566;-657;3;1948;15;70.8;70.8;70.8;9.396166758599263e+35;70.8;70.8;7.60852404253286e+36
567;-626;4;1948;15;71.5;71.5;71.5;9.396166758599263e+35;71.5;71.5;7.60852404253286e+36
568;-596;5;1948;15;57.300000000000004;57.300000000000004;57.300000000000004;9.396166758599263e+35;57.300000000000004;57.300000000000004;7.60852404253286e+36
569;-565;6;1948;15;208.70000000000002;208.70000000000002;208.70000000000002;9.396166758599263e+35;208.70000000000002;208.70000000000002;7.60852404253286e+36
570;-535;7;1948;15;234.5;234.5;234.5;9.396166758599263e+35;234.5;234.5;7.60852404253286e+36
571;-504;8;1948;15;297.1;297.1;297.1;9.396166758599263e+35;297.1;297.1;7.60852404253286e+36
572;-473;9;1948;15;184.0;184.0;184.0;9.396166758599263e+35;184.0;184.0;7.60852404253286e+36
573;-443;10;1948;15;272.40000000000003;272.40000000000003;272.40000000000003;9.396166758599263e+35;272.40000000000003;272.40000000000003;7.60852404253286e+36
574;-412;11;1948;15;289.40000000000003;289.40000000000003;289.40000000000003;9.396166758599263e+35;289.40000000000003;289.40000000000003;7.60852404253286e+36
575;-382;12;1948;15;71.60000000000001;71.60000000000001;71.60000000000001;9.396166758599263e+35;71.60000000000001;71.60000000000001;7.60852404253286e+36
576;-351;1;1949;15;30.5;30.5;30.5;9.396166758599263e+35;30.5;30.5;7.60852404253286e+36
577;-320;2;1949;15;63.7;63.7;63.7;9.396166758599263e+35;63.7;63.7;7.60852404253286e+36
578;-292;3;1949;15;39.800000000000004;39.800000000000004;39.800000000000004;9.396166758599263e+35;39.800000000000004;39.800000000000004;7.60852404253286e+36
579;-261;4;1949;15;35.2;35.2;35.2;9.396166758599263e+35;35.2;35.2;7.60852404253286e+36
580;-231;5;1949;15;54.300000000000004;54.300000000000004;54.300000000000004;9.396166758599263e+35;54.300000000000004;54.300000000000004;7.60852404253286e+36
581;-200;6;1949;15;168.3;168.3;168.3;9.396166758599263e+35;168.3;168.3;7.60852404253286e+36
582;-170;7;1949;15;182.20000000000002;182.20000000000002;182.20000000000002;9.396166758599263e+35;182.20000000000002;182.20000000000002;7.60852404253286e+36
583;-139;8;1949;15;213.20000000000002;213.20000000000002;213.20000000000002;9.396166758599263e+35;213.20000000000002;213.20000000000002;7.60852404253286e+36
584;-108;9;1949;15;284.3;284.3;284.3;9.396166758599263e+35;284.3;284.3;7.60852404253286e+36
585;-78;10;1949;15;206.5;206.5;206.5;9.396166758599263e+35;206.5;206.5;7.60852404253286e+36
586;-47;11;1949;15;116.30000000000001;116.30000000000001;116.30000000000001;9.396166758599263e+35;116.30000000000001;116.30000000000001;7.60852404253286e+36
587;-17;12;1949;15;110.0;110.0;110.0;9.396166758599263e+35;110.0;110.0;7.60852404253286e+36
588;14;1;1950;15;95.0;95.0;95.0;9.396166758599263e+35;95.0;95.0;7.60852404253286e+36
589;45;2;1950;15;46.800000000000004;46.800000000000004;46.800000000000004;9.396166758599263e+35;46.800000000000004;46.800000000000004;7.60852404253286e+36
590;73;3;1950;15;59.300000000000004;59.300000000000004;59.300000000000004;9.396166758599263e+35;59.300000000000004;59.300000000000004;7.60852404253286e+36
591;104;4;1950;15;81.0;81.0;81.0;9.396166758599263e+35;81.0;81.0;7.60852404253286e+36
592;134;5;1950;15;84.60000000000001;84.60000000000001;84.60000000000001;9.396166758599263e+35;84.60000000000001;84.60000000000001;7.60852404253286e+36
593;165;6;1950;15;260.5;260.5;260.5;9.396166758599263e+35;260.5;260.5;7.60852404253286e+36
594;195;7;1950;15;133.4;133.4;133.4;9.396166758599263e+35;133.4;133.4;7.60852404253286e+36
595;226;8;1950;15;210.10000000000002;210.10000000000002;210.10000000000002;9.396166758599263e+35;210.10000000000002;210.10000000000002;7.60852404253286e+36
596;257;9;1950;15;168.8;168.8;168.8;9.396166758599263e+35;168.8;168.8;7.60852404253286e+36
597;287;10;1950;15;179.70000000000002;179.70000000000002;179.70000000000002;9.396166758599263e+35;179.70000000000002;179.70000000000002;7.60852404253286e+36
598;318;11;1950;15;115.2;115.2;115.2;9.396166758599263e+35;115.2;115.2;7.60852404253286e+36
599;348;12;1950;15;139.0;139.0;139.0;9.396166758599263e+35;139.0;139.0;7.60852404253286e+36
600;379;1;1951;15;90.2;90.2;90.2;9.396166758599263e+35;90.2;90.2;7.60852404253286e+36
601;410;2;1951;15;82.60000000000001;82.60000000000001;82.60000000000001;9.396166758599263e+35;82.60000000000001;82.60000000000001;7.60852404253286e+36
602;438;3;1951;15;46.800000000000004;46.800000000000004;46.800000000000004;9.396166758599263e+35;46.800000000000004;46.800000000000004;7.60852404253286e+36
603;469;4;1951;15;89.9;89.9;89.9;9.396166758599263e+35;89.9;89.9;7.60852404253286e+36
604;499;5;1951;15;182.8;182.8;182.8;9.396166758599263e+35;182.8;182.8;7.60852404253286e+36
605;530;6;1951;15;204.20000000000002;204.20000000000002;204.20000000000002;9.396166758599263e+35;204.20000000000002;204.20000000000002;7.60852404253286e+36
606;560;7;1951;15;178.9;178.9;178.9;9.396166758599263e+35;178.9;178.9;7.60852404253286e+36
607;591;8;1951;15;258.40000000000003;258.40000000000003;258.40000000000003;9.396166758599263e+35;258.40000000000003;258.40000000000003;7.60852404253286e+36
608;622;9;1951;15;308.0;308.0;308.0;9.396166758599263e+35;308.0;308.0;7.60852404253286e+36
609;652;10;1951;15;99.2;99.2;99.2;9.396166758599263e+35;99.2;99.2;7.60852404253286e+36
610;683;11;1951;15;188.3;188.3;188.3;9.396166758599263e+35;188.3;188.3;7.60852404253286e+36
611;713;12;1951;15;155.10000000000002;155.10000000000002;155.10000000000002;9.396166758599263e+35;155.10000000000002;155.10000000000002;7.60852404253286e+36
612;744;1;1952;15;20.400000000000002;20.400000000000002;20.400000000000002;9.396166758599263e+35;20.400000000000002;20.400000000000002;7.60852404253286e+36
613;775;2;1952;15;26.8;26.8;26.8;9.396166758599263e+35;26.8;26.8;7.60852404253286e+36
614;804;3;1952;15;42.400000000000006;42.400000000000006;42.400000000000006;9.396166758599263e+35;42.400000000000006;42.400000000000006;7.60852404253286e+36
615;835;4;1952;15;73.5;73.5;73.5;9.396166758599263e+35;73.5;73.5;7.60852404253286e+36
616;865;5;1952;15;53.7;53.7;53.7;9.396166758599263e+35;53.7;53.7;7.60852404253286e+36
617;896;6;1952;15;169.4;169.4;169.4;9.396166758599263e+35;169.4;169.4;7.60852404253286e+36
618;926;7;1952;15;219.10000000000002;219.10000000000002;219.10000000000002;9.396166758599263e+35;219.10000000000002;219.10000000000002;7.60852404253286e+36
619;957;8;1952;15;258.90000000000003;258.90000000000003;258.90000000000003;9.396166758599263e+35;258.90000000000003;258.90000000000003;7.60852404253286e+36
620;988;9;1952;15;334.0;334.0;334.0;9.396166758599263e+35;334.0;334.0;7.60852404253286e+36
621;1018;10;1952;15;152.5;152.5;152.5;9.396166758599263e+35;152.5;152.5;7.60852404253286e+36
622;1049;11;1952;15;211.70000000000002;211.70000000000002;211.70000000000002;9.396166758599263e+35;211.70000000000002;211.70000000000002;7.60852404253286e+36
623;1079;12;1952;15;101.60000000000001;101.60000000000001;101.60000000000001;9.396166758599263e+35;101.60000000000001;101.60000000000001;7.60852404253286e+36
624;1110;1;1953;15;82.2;82.2;82.2;9.396166758599263e+35;82.2;82.2;7.60852404253286e+36
625;1141;2;1953;15;45.300000000000004;45.300000000000004;45.300000000000004;9.396166758599263e+35;45.300000000000004;45.300000000000004;7.60852404253286e+36
626;1169;3;1953;15;50.0;50.0;50.0;9.396166758599263e+35;50.0;50.0;7.60852404253286e+36
627;1200;4;1953;15;45.300000000000004;45.300000000000004;45.300000000000004;9.396166758599263e+35;45.300000000000004;45.300000000000004;7.60852404253286e+36
628;1230;5;1953;15;145.20000000000002;145.20000000000002;145.20000000000002;9.396166758599263e+35;145.20000000000002;145.20000000000002;7.60852404253286e+36
629;1261;6;1953;15;119.5;119.5;119.5;9.396166758599263e+35;119.5;119.5;7.60852404253286e+36
630;1291;7;1953;15;236.5;236.5;236.5;9.396166758599263e+35;236.5;236.5;7.60852404253286e+36
631;1322;8;1953;15;189.9;189.9;189.9;9.396166758599263e+35;189.9;189.9;7.60852404253286e+36
632;1353;9;1953;15;193.4;193.4;193.4;9.396166758599263e+35;193.4;193.4;7.60852404253286e+36
633;1383;10;1953;15;118.7;118.7;118.7;9.396166758599263e+35;118.7;118.7;7.60852404253286e+36
634;1414;11;1953;15;156.70000000000002;156.70000000000002;156.70000000000002;9.396166758599263e+35;156.70000000000002;156.70000000000002;7.60852404253286e+36
635;1444;12;1953;15;110.80000000000001;110.80000000000001;110.80000000000001;9.396166758599263e+35;110.80000000000001;110.80000000000001;7.60852404253286e+36
636;1475;1;1954;15;49.800000000000004;49.800000000000004;49.800000000000004;9.396166758599263e+35;49.800000000000004;49.800000000000004;7.60852404253286e+36
637;1506;2;1954;15;32.6;32.6;32.6;9.396166758599263e+35;32.6;32.6;7.60852404253286e+36
638;1534;3;1954;15;55.5;55.5;55.5;9.396166758599263e+35;55.5;55.5;7.60852404253286e+36
639;1565;4;1954;15;115.60000000000001;115.60000000000001;115.60000000000001;9.396166758599263e+35;115.60000000000001;115.60000000000001;7.60852404253286e+36
640;1595;5;1954;15;98.5;98.5;98.5;9.396166758599263e+35;98.5;98.5;7.60852404253286e+36
641;1626;6;1954;15;117.5;117.5;117.5;9.396166758599263e+35;117.5;117.5;7.60852404253286e+36
642;1656;7;1954;15;194.3;194.3;194.3;9.396166758599263e+35;194.3;194.3;7.60852404253286e+36
643;1687;8;1954;15;245.5;245.5;245.5;9.396166758599263e+35;245.5;245.5;7.60852404253286e+36
644;1718;9;1954;15;270.0;270.0;270.0;9.396166758599263e+35;270.0;270.0;7.60852404253286e+36
645;1748;10;1954;15;231.70000000000002;231.70000000000002;231.70000000000002;9.396166758599263e+35;231.70000000000002;231.70000000000002;7.60852404253286e+36
646;1779;11;1954;15;168.60000000000002;168.60000000000002;168.60000000000002;9.396166758599263e+35;168.60000000000002;168.60000000000002;7.60852404253286e+36
647;1809;12;1954;15;117.80000000000001;117.80000000000001;117.80000000000001;9.396166758599263e+35;117.80000000000001;117.80000000000001;7.60852404253286e+36
648;1840;1;1955;15;59.7;59.7;59.7;9.396166758599263e+35;59.7;59.7;7.60852404253286e+36
649;1871;2;1955;15;60.1;60.1;60.1;9.396166758599263e+35;60.1;60.1;7.60852404253286e+36
650;1899;3;1955;15;22.400000000000002;22.400000000000002;22.400000000000002;9.396166758599263e+35;22.400000000000002;22.400000000000002;7.60852404253286e+36
651;1930;4;1955;15;29.700000000000003;29.700000000000003;29.700000000000003;9.396166758599263e+35;29.700000000000003;29.700000000000003;7.60852404253286e+36
652;1960;5;1955;15;98.2;98.2;98.2;9.396166758599263e+35;98.2;98.2;7.60852404253286e+36
653;1991;6;1955;15;166.3;166.3;166.3;9.396166758599263e+35;166.3;166.3;7.60852404253286e+36
654;2021;7;1955;15;241.70000000000002;241.70000000000002;241.70000000000002;9.396166758599263e+35;241.70000000000002;241.70000000000002;7.60852404253286e+36
655;2052;8;1955;15;172.70000000000002;172.70000000000002;172.70000000000002;9.396166758599263e+35;172.70000000000002;172.70000000000002;7.60852404253286e+36
656;2083;9;1955;15;295.90000000000003;295.90000000000003;295.90000000000003;9.396166758599263e+35;295.90000000000003;295.90000000000003;7.60852404253286e+36
657;2113;10;1955;15;192.20000000000002;192.20000000000002;192.20000000000002;9.396166758599263e+35;192.20000000000002;192.20000000000002;7.60852404253286e+36
658;2144;11;1955;15;353.8;353.8;353.8;9.396166758599263e+35;353.8;353.8;7.60852404253286e+36
659;2174;12;1955;15;75.4;75.4;75.4;9.396166758599263e+35;75.4;75.4;7.60852404253286e+36
660;2205;1;1956;15;95.7;95.7;95.7;9.396166758599263e+35;95.7;95.7;7.60852404253286e+36
661;2236;2;1956;15;103.0;103.0;103.0;9.396166758599263e+35;103.0;103.0;7.60852404253286e+36
662;2265;3;1956;15;70.3;70.3;70.3;9.396166758599263e+35;70.3;70.3;7.60852404253286e+36
663;2296;4;1956;15;141.3;141.3;141.3;9.396166758599263e+35;141.3;141.3;7.60852404253286e+36
664;2326;5;1956;15;83.5;83.5;83.5;9.396166758599263e+35;83.5;83.5;7.60852404253286e+36
665;2357;6;1956;15;172.4;172.4;172.4;9.396166758599263e+35;172.4;172.4;7.60852404253286e+36
666;2387;7;1956;15;126.60000000000001;126.60000000000001;126.60000000000001;9.396166758599263e+35;126.60000000000001;126.60000000000001;7.60852404253286e+36
667;2418;8;1956;15;245.8;245.8;245.8;9.396166758599263e+35;245.8;245.8;7.60852404253286e+36
668;2449;9;1956;15;115.10000000000001;115.10000000000001;115.10000000000001;9.396166758599263e+35;115.10000000000001;115.10000000000001;7.60852404253286e+36
669;2479;10;1956;15;210.20000000000002;210.20000000000002;210.20000000000002;9.396166758599263e+35;210.20000000000002;210.20000000000002;7.60852404253286e+36
670;2510;11;1956;15;240.70000000000002;240.70000000000002;240.70000000000002;9.396166758599263e+35;240.70000000000002;240.70000000000002;7.60852404253286e+36
671;2540;12;1956;15;160.0;160.0;160.0;9.396166758599263e+35;160.0;160.0;7.60852404253286e+36
672;2571;1;1957;15;92.7;92.7;92.7;9.396166758599263e+35;92.7;92.7;7.60852404253286e+36
673;2602;2;1957;15;37.5;37.5;37.5;9.396166758599263e+35;37.5;37.5;7.60852404253286e+36
674;2630;3;1957;15;10.600000000000001;10.600000000000001;10.600000000000001;9.396166758599263e+35;10.600000000000001;10.600000000000001;7.60852404253286e+36
675;2661;4;1957;15;65.8;65.8;65.8;9.396166758599263e+35;65.8;65.8;7.60852404253286e+36
676;2691;5;1957;15;52.300000000000004;52.300000000000004;52.300000000000004;9.396166758599263e+35;52.300000000000004;52.300000000000004;7.60852404253286e+36
677;2722;6;1957;15;167.70000000000002;167.70000000000002;167.70000000000002;9.396166758599263e+35;167.70000000000002;167.70000000000002;7.60852404253286e+36
678;2752;7;1957;15;203.70000000000002;203.70000000000002;203.70000000000002;9.396166758599263e+35;203.70000000000002;203.70000000000002;7.60852404253286e+36
679;2783;8;1957;15;227.0;227.0;227.0;9.396166758599263e+35;227.0;227.0;7.60852404253286e+36
680;2814;9;1957;15;134.70000000000002;134.70000000000002;134.70000000000002;9.396166758599263e+35;134.70000000000002;134.70000000000002;7.60852404253286e+36
681;2844;10;1957;15;193.9;193.9;193.9;9.396166758599263e+35;193.9;193.9;7.60852404253286e+36
682;2875;11;1957;15;177.70000000000002;177.70000000000002;177.70000000000002;9.396166758599263e+35;177.70000000000002;177.70000000000002;7.60852404253286e+36
683;2905;12;1957;15;148.1;148.1;148.1;9.396166758599263e+35;148.1;148.1;7.60852404253286e+36
684;2936;1;1958;15;54.5;54.5;54.5;9.396166758599263e+35;54.5;54.5;7.60852404253286e+36
685;2967;2;1958;15;26.400000000000002;26.400000000000002;26.400000000000002;9.396166758599263e+35;26.400000000000002;26.400000000000002;7.60852404253286e+36
686;2995;3;1958;15;4.5;4.5;4.5;9.396166758599263e+35;4.5;4.5;7.60852404253286e+36
687;3026;4;1958;15;134.3;134.3;134.3;9.396166758599263e+35;134.3;134.3;7.60852404253286e+36
688;3056;5;1958;15;257.7;257.7;257.7;9.396166758599263e+35;257.7;257.7;7.60852404253286e+36
689;3087;6;1958;15;280.2;280.2;280.2;9.396166758599263e+35;280.2;280.2;7.60852404253286e+36
690;3117;7;1958;15;276.8;276.8;276.8;9.396166758599263e+35;276.8;276.8;7.60852404253286e+36
691;3148;8;1958;15;176.5;176.5;176.5;9.396166758599263e+35;176.5;176.5;7.60852404253286e+36
692;3179;9;1958;15;309.1;309.1;309.1;9.396166758599263e+35;309.1;309.1;7.60852404253286e+36
693;3209;10;1958;15;247.0;247.0;247.0;9.396166758599263e+35;247.0;247.0;7.60852404253286e+36
694;3240;11;1958;15;147.8;147.8;147.8;9.396166758599263e+35;147.8;147.8;7.60852404253286e+36
695;3270;12;1958;15;129.5;129.5;129.5;9.396166758599263e+35;129.5;129.5;7.60852404253286e+36
696;3301;1;1959;15;52.1;52.1;52.1;9.396166758599263e+35;52.1;52.1;7.60852404253286e+36
697;3332;2;1959;15;51.900000000000006;51.900000000000006;51.900000000000006;9.396166758599263e+35;51.900000000000006;51.900000000000006;7.60852404253286e+36
698;3360;3;1959;15;64.8;64.8;64.8;9.396166758599263e+35;64.8;64.8;7.60852404253286e+36
699;3391;4;1959;15;67.60000000000001;67.60000000000001;67.60000000000001;9.396166758599263e+35;67.60000000000001;67.60000000000001;7.60852404253286e+36
700;3421;5;1959;15;105.80000000000001;105.80000000000001;105.80000000000001;9.396166758599263e+35;105.80000000000001;105.80000000000001;7.60852404253286e+36
701;3452;6;1959;15;135.4;135.4;135.4;9.396166758599263e+35;135.4;135.4;7.60852404253286e+36
702;3482;7;1959;15;153.5;153.5;153.5;9.396166758599263e+35;153.5;153.5;7.60852404253286e+36
703;3513;8;1959;15;97.30000000000001;97.30000000000001;97.30000000000001;9.396166758599263e+35;97.30000000000001;97.30000000000001;7.60852404253286e+36
704;3544;9;1959;15;199.8;199.8;199.8;9.396166758599263e+35;199.8;199.8;7.60852404253286e+36
705;3574;10;1959;15;159.0;159.0;159.0;9.396166758599263e+35;159.0;159.0;7.60852404253286e+36
706;3605;11;1959;15;163.20000000000002;163.20000000000002;163.20000000000002;9.396166758599263e+35;163.20000000000002;163.20000000000002;7.60852404253286e+36
707;3635;12;1959;15;57.1;57.1;57.1;9.396166758599263e+35;57.1;57.1;7.60852404253286e+36
708;3666;1;1960;15;53.1;53.1;53.1;9.396166758599263e+35;53.1;53.1;7.60852404253286e+36
709;3697;2;1960;15;39.0;39.0;39.0;9.396166758599263e+35;39.0;39.0;7.60852404253286e+36
710;3726;3;1960;15;46.900000000000006;46.900000000000006;46.900000000000006;9.396166758599263e+35;46.900000000000006;46.900000000000006;7.60852404253286e+36
711;3757;4;1960;15;81.0;81.0;81.0;9.396166758599263e+35;81.0;81.0;7.60852404253286e+36
712;3787;5;1960;15;72.3;72.3;72.3;9.396166758599263e+35;72.3;72.3;7.60852404253286e+36
713;3818;6;1960;15;128.3;128.3;128.3;9.396166758599263e+35;128.3;128.3;7.60852404253286e+36
714;3848;7;1960;15;263.1;263.1;263.1;9.396166758599263e+35;263.1;263.1;7.60852404253286e+36
715;3879;8;1960;15;171.3;171.3;171.3;9.396166758599263e+35;171.3;171.3;7.60852404253286e+36
716;3910;9;1960;15;192.70000000000002;192.70000000000002;192.70000000000002;9.396166758599263e+35;192.70000000000002;192.70000000000002;7.60852404253286e+36
717;3940;10;1960;15;227.9;227.9;227.9;9.396166758599263e+35;227.9;227.9;7.60852404253286e+36
718;3971;11;1960;15;146.5;146.5;146.5;9.396166758599263e+35;146.5;146.5;7.60852404253286e+36
719;4001;12;1960;15;124.4;124.4;124.4;9.396166758599263e+35;124.4;124.4;7.60852404253286e+36
720;4032;1;1961;15;87.80000000000001;87.80000000000001;87.80000000000001;9.396166758599263e+35;87.80000000000001;87.80000000000001;7.60852404253286e+36
721;4063;2;1961;15;51.800000000000004;51.800000000000004;51.800000000000004;9.396166758599263e+35;51.800000000000004;51.800000000000004;7.60852404253286e+36
722;4091;3;1961;15;44.800000000000004;44.800000000000004;44.800000000000004;9.396166758599263e+35;44.800000000000004;44.800000000000004;7.60852404253286e+36
723;4122;4;1961;15;20.1;20.1;20.1;9.396166758599263e+35;20.1;20.1;7.60852404253286e+36
724;4152;5;1961;15;56.900000000000006;56.900000000000006;56.900000000000006;9.396166758599263e+35;56.900000000000006;56.900000000000006;7.60852404253286e+36
725;4183;6;1961;15;149.3;149.3;149.3;9.396166758599263e+35;149.3;149.3;7.60852404253286e+36
726;4213;7;1961;15;237.60000000000002;237.60000000000002;237.60000000000002;9.396166758599263e+35;237.60000000000002;237.60000000000002;7.60852404253286e+36
727;4244;8;1961;15;183.0;183.0;183.0;9.396166758599263e+35;183.0;183.0;7.60852404253286e+36
