index;time;month;year;day;Borgou;Collines;BEN;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Oueme;Zou
309;-8479.0;10.0;1926.0;15.0;26.58372;26.41516;26.9848;26.798773;26.669588;26.67298;26.03769;26.510511;27.087492;28.215017;26.6;26.542425;26.671196
310;-8448.0;11.0;1926.0;15.0;26.504765;27.1073;26.869743;27.3;27.299994;27.270523;26.101221;27.275362;26.700365;27.268602;27.2;27.232643;27.394638
311;-8418.0;12.0;1926.0;15.0;26.723862;28.005884;27.049767;28.033552;28.147411;28.13442;26.845943;28.218102;26.934742;26.280178;28.0;28.103514;28.416502
312;-8387.0;1.0;1927.0;15.0;25.593966;27.148203;25.68115;27.032324;27.182995;27.095833;25.729029;27.195534;25.137028;24.388435;27.1;27.035776;27.511015
313;-8356.0;2.0;1927.0;15.0;28.440489;29.143478;28.475245;28.831097;28.935583;28.79829;28.287653;28.995754;28.182508;28.141523;28.8;28.774004;29.170025
314;-8328.0;3.0;1927.0;15.0;28.705698;28.263678;28.757172;27.801228;27.805923;27.868065;28.072157;28.076881;28.965206;29.715923;27.8;27.87087;28.01725
315;-8297.0;4.0;1927.0;15.0;29.320366;28.278816;29.606453;28.133839;28.058502;28.102083;28.475882;28.134417;30.20161;31.544601;28.1;28.1;28.182777
316;-8267.0;5.0;1927.0;15.0;27.904764;27.09232;28.31818;27.1;27.058502;27.070522;26.977695;27.034416;28.662582;30.459435;27.0;27.032642;27.123503
317;-8236.0;6.0;1927.0;15.0;26.422997;26.050917;26.726612;25.970133;25.870338;26.069775;25.769842;26.048767;26.790962;28.183418;26.0;26.058638;26.055891
318;-8206.0;7.0;1927.0;15.0;24.697245;24.553383;25.037909;24.868904;24.72292;24.872232;24.13068;24.75374;24.949726;26.2215;24.8;24.832644;24.834215
319;-8175.0;8.0;1927.0;15.0;24.211266;24.247526;24.47363;24.767675;24.575502;24.704166;23.88188;24.517292;24.385492;25.079641;24.7;24.661772;24.566483
320;-8144.0;9.0;1927.0;15.0;24.961147;24.98991;25.2738;25.567677;25.417;25.47469;24.450834;25.17758;25.010832;26.210258;25.4;25.342424;25.395948
321;-8114.0;10.0;1927.0;15.0;25.634762;25.522257;26.048868;25.735065;25.622921;25.770147;25.080053;25.70271;26.112904;27.300854;25.7;25.706648;25.739252
322;-8083.0;11.0;1927.0;15.0;26.636707;27.356958;26.963877;27.366161;27.399998;27.368439;26.33862;27.489676;26.827595;27.12587;27.3;27.37087;27.564713
323;-8053.0;12.0;1927.0;15.0;26.57717;27.778158;26.86249;27.63601;27.75925;27.900028;26.613014;28.01181;26.654755;26.230673;27.7;27.90038;28.105558
324;-8022.0;1.0;1928.0;15.0;25.79113;27.34441;26.001627;27.297258;27.435583;27.296207;25.92903;27.348057;25.487564;24.995333;27.3;27.235777;27.720057
325;-7991.0;2.0;1928.0;15.0;27.61062;28.606255;27.76281;28.198486;28.300007;28.264273;27.672972;28.489464;27.535433;27.270498;28.2;28.27087;28.55932
326;-7962.0;3.0;1928.0;15.0;29.045694;28.461586;29.123575;27.901228;27.947418;27.968065;28.344345;28.229387;29.350393;30.365398;27.9;28.009098;28.197292
327;-7931.0;4.0;1928.0;15.0;28.183334;27.070118;28.476439;26.9;26.817009;26.9;27.214767;26.964787;28.95309;30.660624;26.9;26.938229;26.960117
328;-7901.0;5.0;1928.0;15.0;27.174973;26.541212;27.698553;26.5;26.41701;26.5;26.398869;26.534416;28.182932;29.74981;26.5;26.5;26.56001
329;-7870.0;6.0;1928.0;15.0;26.20699;25.977043;26.576468;26.068905;25.96442;26.072231;25.707615;25.940725;26.732632;27.848587;26.0;25.994415;26.084555
330;-7840.0;7.0;1928.0;15.0;25.21103;25.06758;25.522753;25.368904;25.222923;25.342754;24.692797;25.206244;25.458147;26.611103;25.2;25.303513;25.343018
331;-7809.0;8.0;1928.0;15.0;23.889954;23.997528;24.153416;24.567677;24.334007;24.504166;23.606815;24.311;24.06684;24.645744;24.5;24.461773;24.289585
332;-7778.0;9.0;1928.0;15.0;25.208448;25.337048;25.539274;25.667677;25.517002;25.604166;24.88581;25.455252;25.42341;26.32544;25.6;25.535776;25.57106
333;-7748.0;10.0;1928.0;15.0;25.991608;25.9433;26.398811;26.101229;25.981426;26.138588;25.536926;26.0964;26.483557;27.54039;26.0;26.077518;26.062353
334;-7717.0;11.0;1928.0;15.0;26.519045;27.259565;26.812504;27.3;27.299997;27.3;26.256199;27.389694;26.62943;26.88041;27.3;27.3;27.464712
335;-7687.0;12.0;1928.0;15.0;25.48571;27.005884;25.846119;27.16862;27.211832;27.334047;25.729666;27.326355;25.653942;24.831327;27.2;27.303513;27.432789
336;-7656.0;1.0;1929.0;15.0;25.959867;27.7263;26.159916;27.498486;27.682997;27.564272;26.355062;27.711378;25.815956;24.69483;27.5;27.532642;28.024855
337;-7625.0;2.0;1929.0;15.0;27.204863;27.944462;27.278206;27.632324;27.700006;27.695833;26.98048;27.936958;26.922064;27.050598;27.7;27.7;27.961319
338;-7597.0;3.0;1929.0;15.0;28.288027;27.864107;28.497889;27.402456;27.411842;27.536129;27.607027;27.713562;28.755768;29.793898;27.4;27.567736;27.678408
339;-7566.0;4.0;1929.0;15.0;27.593124;26.569408;28.068998;26.533838;26.417006;26.502083;26.621853;26.557003;28.633726;30.4965;26.5;26.564222;26.492144
340;-7536.0;5.0;1929.0;15.0;27.714998;26.998087;28.179111;27.0;26.91701;26.970522;26.890623;26.981892;28.575598;30.261044;26.9;26.932642;27.002733
341;-7505.0;6.0;1929.0;15.0;26.772236;26.665024;27.062346;26.535067;26.505919;26.570148;26.441996;26.478704;27.190329;28.033766;26.5;26.494415;26.678331
342;-7475.0;7.0;1929.0;15.0;26.368069;26.451557;26.606112;26.501228;26.422926;26.50911;26.213572;26.440687;26.700294;27.084332;26.3;26.436155;26.561789
343;-7444.0;8.0;1929.0;15.0;24.62814;24.697437;24.891945;25.23261;25.02809;25.10454;24.377108;24.918785;24.905336;25.372126;25.1;25.035776;24.980562
344;-7413.0;9.0;1929.0;15.0;25.265978;25.58848;25.68514;26.03261;25.911085;25.875063;25.245893;25.655231;25.751757;26.184015;25.8;25.742424;25.84559
345;-7383.0;10.0;1929.0;15.0;25.413517;25.444145;25.808031;25.701227;25.581423;25.738586;24.979462;25.647411;25.850548;26.794436;25.6;25.677519;25.646517
346;-7352.0;11.0;1929.0;15.0;24.941578;25.698322;25.303883;26.0;25.958496;26.0;24.517038;26.00424;25.012012;25.550203;26.0;26.0;26.058138
347;-7322.0;12.0;1929.0;15.0;23.852827;25.635025;24.286943;25.968618;26.01183;26.134047;24.153234;26.063053;24.037504;23.075632;26.0;26.129509;26.216951
348;-7291.0;1.0;1930.0;15.0;27.18134;28.672104;27.383717;28.264648;28.483;28.33271;27.499113;28.527203;27.181034;26.26574;28.2;28.303513;28.838694
349;-7260.0;2.0;1930.0;15.0;30.438679;30.892378;30.465588;30.064648;30.283003;30.132711;30.337885;30.54451;30.536266;30.31011;30.0;30.14174;30.65863
350;-7232.0;3.0;1930.0;15.0;29.525707;29.206839;29.668854;28.798773;28.835583;28.67298;29.200579;28.837189;30.179878;30.388695;28.6;28.644875;28.962801
351;-7201.0;4.0;1930.0;15.0;29.522547;28.42447;29.760046;28.2;28.158503;28.170523;28.713396;28.18063;30.377777;31.661291;28.1;28.17087;28.226646
352;-7171.0;5.0;1930.0;15.0;28.081385;27.414194;28.496588;27.335066;27.264423;27.370148;27.332275;27.402515;28.879162;30.3802;27.3;27.332644;27.456627
353;-7140.0;6.0;1930.0;15.0;26.459852;26.162416;26.842728;26.135067;26.06442;26.170149;25.86038;26.05657;26.974245;28.343706;26.1;26.094416;26.187593
354;-7110.0;7.0;1930.0;15.0;26.043274;25.955559;26.288935;26.035067;25.96442;26.04067;25.666824;25.9917;26.252003;27.150894;25.9;26.003513;26.138792
355;-7079.0;8.0;1930.0;15.0;25.431902;25.349703;25.64232;25.633839;25.517002;25.572605;25.083643;25.455252;25.628029;26.311415;25.5;25.532642;25.57106
356;-7048.0;9.0;1930.0;15.0;26.295988;26.389221;26.643272;26.6;26.517002;26.541044;26.088043;26.455214;26.628561;27.434614;26.4;26.477518;26.57106
357;-7018.0;10.0;1930.0;15.0;25.465324;25.28151;25.809729;25.535067;25.381426;25.570148;24.814796;25.496418;25.81511;27.045406;25.5;25.506647;25.462355
358;-6987.0;11.0;1930.0;15.0;28.751099;29.383924;29.052906;29.132324;29.241497;29.136877;28.63427;29.360779;29.048216;29.193329;29.0;29.14174;29.471287
359;-6957.0;12.0;1930.0;15.0;28.338799;29.376743;28.61671;29.16862;29.29483;29.334047;28.39476;29.433926;28.542364;28.12083;29.2;29.277517;29.6301
360;-6926.0;1.0;1931.0;15.0;27.124634;28.619062;27.346048;28.198486;28.424496;28.264273;27.399403;28.480988;27.128193;26.299297;28.2;28.232643;28.817589
361;-6895.0;2.0;1931.0;15.0;28.700575;29.415752;28.763706;28.898485;29.041504;28.964272;28.6277;29.259073;28.622139;28.40002;28.9;28.970871;29.352057
362;-6867.0;3.0;1931.0;15.0;29.586252;28.982792;29.7069;28.401228;28.447422;28.468065;28.883673;28.729387;30.076105;30.981691;28.4;28.509098;28.708094
363;-6836.0;4.0;1931.0;15.0;30.483068;29.146744;30.668905;28.701227;28.705921;28.768064;29.524363;28.85024;31.302637;32.833824;28.7;28.77087;28.896376
364;-6806.0;5.0;1931.0;15.0;28.782885;28.007584;29.179102;27.8;27.800003;27.770523;27.998194;27.826162;29.614218;31.193604;27.7;27.732643;27.98421
365;-6775.0;6.0;1931.0;15.0;26.651407;26.471277;27.05496;26.568905;26.46442;26.572231;26.240149;26.362879;27.206244;28.331781;26.5;26.456186;26.58245
366;-6745.0;7.0;1931.0;15.0;26.513027;26.357737;26.710955;26.401228;26.322926;26.40911;26.130981;26.38539;26.732275;27.514463;26.2;26.374384;26.461893
367;-6714.0;8.0;1931.0;15.0;25.528452;25.45179;25.787767;25.83261;25.669588;25.675062;25.27584;25.534628;25.907108;26.434927;25.6;25.632643;25.617167
368;-6683.0;9.0;1931.0;15.0;24.65778;25.021296;25.049507;25.566448;25.411081;25.406624;24.565807;25.191912;24.949986;25.524557;25.4;25.309782;25.389029
369;-6653.0;10.0;1931.0;15.0;26.263721;26.354248;26.714602;26.6;26.517002;26.541044;26.049673;26.404202;26.921232;27.602148;26.4;26.413296;26.516823
370;-6622.0;11.0;1931.0;15.0;26.839598;27.667906;27.20954;27.798773;27.794079;27.67298;26.812431;27.727867;27.200274;27.133896;27.6;27.67087;27.89652
371;-6592.0;12.0;1931.0;15.0;26.96993;28.317867;27.39096;28.432323;28.541494;28.4074;27.304571;28.370605;27.479162;26.56553;28.2;28.310162;28.689035
372;-6561.0;1.0;1932.0;15.0;26.54435;28.15727;26.653406;27.798487;28.024494;27.864273;26.855366;28.033512;26.322664;25.218487;27.8;27.832644;28.415592
373;-6530.0;2.0;1932.0;15.0;29.309275;29.915752;29.205017;29.298487;29.483;29.364273;29.16194;29.68121;28.989738;28.666634;29.3;29.37087;29.842794
374;-6501.0;3.0;1932.0;15.0;30.948914;30.134966;30.70727;29.36739;29.488918;29.436504;30.171638;29.721132;30.938213;31.522573;29.3;29.441742;29.798725
375;-6470.0;4.0;1932.0;15.0;31.349306;29.976646;31.487968;29.466162;29.500004;29.438961;30.428944;29.572357;32.191727;33.558266;29.3;29.441742;29.687353
376;-6440.0;5.0;1932.0;15.0;28.753183;28.007584;29.116568;27.8;27.800003;27.770523;27.998194;27.826162;29.557373;30.9949;27.7;27.732643;27.98421
377;-6409.0;6.0;1932.0;15.0;26.275501;25.871634;26.63837;25.935066;25.864418;25.970148;25.616678;25.855059;26.74002;28.205853;25.9;25.894415;25.973755
378;-6379.0;7.0;1932.0;15.0;25.391748;25.25556;25.639591;25.535067;25.381426;25.54067;24.92981;25.44743;25.561018;26.55288;25.4;25.503513;25.457317
379;-6348.0;8.0;1932.0;15.0;26.513657;26.380243;26.594688;26.6;26.475508;26.541044;26.25511;26.448942;26.620947;26.968601;26.4;26.503513;26.494162
380;-6317.0;9.0;1932.0;15.0;26.171331;26.330437;26.455599;26.533838;26.417006;26.472605;25.98745;26.356745;26.400154;27.045458;26.4;26.406647;26.4849
381;-6287.0;10.0;1932.0;15.0;27.922226;27.748795;28.118021;27.66739;27.622927;27.707026;27.538507;27.689657;28.295729;28.877516;27.5;27.61016;27.766827
382;-6256.0;11.0;1932.0;15.0;28.796309;29.383924;29.084698;29.132324;29.241497;29.136877;28.640808;29.360779;29.175537;29.184704;29.0;29.14174;29.471287
383;-6226.0;12.0;1932.0;15.0;28.05058;29.376743;28.34435;29.16862;29.29483;29.334047;28.384619;29.433926;28.372795;27.354784;29.2;29.277517;29.6301
384;-6195.0;1.0;1933.0;15.0;28.701708;30.152212;28.779844;29.564648;29.824497;29.632711;29.155117;29.896814;28.610088;27.39226;29.5;29.603514;30.231428
385;-6164.0;2.0;1933.0;15.0;30.1524;30.79863;30.080616;30.064648;30.283003;30.132711;30.190819;30.528666;30.073124;29.39122;30.0;30.14174;30.655592
386;-6136.0;3.0;1933.0;15.0;31.420816;30.84362;31.35455;30.033552;30.147425;30.104942;30.989412;30.370121;31.878315;32.009937;29.9;30.074385;30.421722
387;-6105.0;4.0;1933.0;15.0;30.68529;29.397852;30.87084;29.0;28.95851;28.970522;29.796152;29.050241;31.505756;32.967224;28.9;28.970871;29.107416
388;-6075.0;5.0;1933.0;15.0;27.476841;26.811586;27.92708;26.833838;26.758503;26.802084;26.704184;26.832905;28.312378;29.874233;26.8;26.8;26.879738
389;-6044.0;6.0;1933.0;15.0;26.842772;26.665024;27.152096;26.535067;26.505919;26.570148;26.444628;26.478704;27.304441;28.264833;26.5;26.494415;26.678331
390;-6014.0;7.0;1933.0;15.0;25.711119;25.65556;25.97284;25.735065;25.664421;25.740671;25.329218;25.6917;25.936647;26.83999;25.6;25.703514;25.838793
391;-5983.0;8.0;1933.0;15.0;25.024494;24.949703;25.25933;25.433838;25.234009;25.372606;24.683643;25.210981;25.248755;25.897284;25.3;25.332644;25.189585
392;-5952.0;9.0;1933.0;15.0;26.241838;26.389221;26.575504;26.6;26.517002;26.541044;26.08745;26.455214;26.58026;27.230717;26.4;26.477518;26.57106
393;-5922.0;10.0;1933.0;15.0;26.290394;26.352798;26.670649;26.501228;26.381426;26.538588;25.970411;26.448923;26.78294;27.547644;26.4;26.477518;26.460356
394;-5891.0;11.0;1933.0;15.0;28.209476;28.721357;28.381207;28.566162;28.641495;28.56844;27.904676;28.759287;28.250217;28.46144;28.5;28.570871;28.857447
395;-5861.0;12.0;1933.0;15.0;26.794067;28.099274;27.115755;28.068619;28.153334;28.234047;26.91833;28.250002;26.974068;26.360334;28.1;28.203514;28.437366
396;-5830.0;1.0;1934.0;15.0;26.766857;28.329544;26.994644;27.899714;28.130413;28.032337;27.091648;28.274698;26.767618;25.85005;27.9;28.029509;28.529652
397;-5799.0;2.0;1934.0;15.0;28.814344;29.565409;28.87251;28.899714;29.088919;29.061815;28.7976;29.373407;28.779755;28.433529;29.0;29.070871;29.451817
398;-5771.0;3.0;1934.0;15.0;30.161951;29.534966;30.283224;28.86739;28.947422;28.936504;29.51854;29.198997;30.695555;31.575335;28.8;28.941742;29.207987
399;-5740.0;4.0;1934.0;15.0;29.947313;28.624472;30.255514;28.333838;28.258505;28.302084;28.95271;28.38063;30.866852;32.713467;28.3;28.338228;28.39672
400;-5710.0;5.0;1934.0;15.0;28.135445;27.407583;28.719543;27.4;27.358503;27.370522;27.335505;27.334415;29.281292;30.987198;27.3;27.332644;27.423502
401;-5679.0;6.0;1934.0;15.0;26.337528;25.965023;26.764135;25.935066;25.86442;25.970148;25.687025;25.88696;26.954124;28.435781;25.9;25.958637;25.9877
402;-5649.0;7.0;1934.0;15.0;25.080063;24.903294;25.444841;25.268904;25.122921;25.242754;24.502592;25.055252;25.414673;26.686077;25.1;25.165285;25.17798
403;-5618.0;8.0;1934.0;15.0;24.628712;24.648975;25.009079;25.366447;25.128088;25.206623;24.27449;24.855482;25.032337;25.821075;25.2;25.09755;25.005451
404;-5587.0;9.0;1934.0;15.0;24.955814;25.084145;25.445694;25.800285;25.569584;25.608707;24.5542;25.2776;25.352654;26.520622;25.6;25.471554;25.49619
405;-5557.0;10.0;1934.0;15.0;26.618711;26.400534;27.112864;26.635067;26.52292;26.64067;26.018463;26.456724;27.265162;28.668179;26.5;26.513294;26.581018
406;-5526.0;11.0;1934.0;15.0;28.679766;29.105856;28.947409;28.732325;28.841497;28.736877;28.413935;29.06882;29.066156;29.268133;28.6;28.805964;29.07643
407;-5496.0;12.0;1934.0;15.0;27.487564;28.579903;27.766554;28.33478;28.494831;28.502485;27.512466;28.633926;27.77313;27.166788;28.3;28.474384;28.830101
408;-5465.0;1.0;1935.0;15.0;27.152496;28.567955;27.33506;28.099714;28.330412;28.261816;27.336676;28.480988;27.036585;26.370892;28.2;28.232643;28.783783
409;-5434.0;2.0;1935.0;15.0;30.01485;30.43875;29.973583;29.567104;29.794836;29.827797;29.744425;30.236727;29.823072;29.879398;29.7;29.867737;30.223047
410;-5406.0;3.0;1935.0;15.0;32.156754;31.311592;32.190895;30.333551;30.488922;30.404943;31.53852;30.784433;32.82096;33.48302;30.2;30.412611;30.814562
411;-5375.0;4.0;1935.0;15.0;31.30108;29.901527;31.499737;29.366161;29.400003;29.33896;30.398603;29.519833;32.307327;33.676888;29.2;29.341742;29.589352
412;-5345.0;5.0;1935.0;15.0;28.082087;27.214193;28.60806;27.2;27.158503;27.170523;27.163221;27.202515;29.078592;30.996555;27.1;27.132643;27.279633
413;-5314.0;6.0;1935.0;15.0;25.733686;25.469027;26.184494;25.568905;25.464418;25.60171;25.158234;25.485447;26.323244;27.736355;25.6;25.561771;25.57386
414;-5284.0;7.0;1935.0;15.0;25.168419;24.955559;25.46856;25.235065;25.081427;25.240671;24.592796;25.14743;25.379066;26.662132;25.1;25.203514;25.157316
415;-5253.0;8.0;1935.0;15.0;24.619377;24.556314;24.895958;25.033838;24.875502;24.972605;24.246038;24.831604;24.876705;25.630634;24.9;24.932642;24.866484
416;-5222.0;9.0;1935.0;15.0;24.773886;24.92755;25.192703;25.333838;25.175505;25.272606;24.442974;25.133097;25.128836;26.100069;25.2;25.206648;25.180323
417;-5192.0;10.0;1935.0;15.0;25.918316;25.9433;26.412603;26.101229;25.981426;26.138588;25.534885;26.0964;26.663269;27.532398;26.0;26.077518;26.062353
418;-5161.0;11.0;1935.0;15.0;26.519812;27.066175;26.889912;27.166162;27.199993;27.168438;26.093468;27.288164;26.729095;27.383982;27.1;27.17087;27.350872
419;-5131.0;12.0;1935.0;15.0;25.858715;27.105885;26.32035;27.202456;27.25333;27.365608;25.811708;27.348509;26.203152;25.980722;27.3;27.332644;27.523527
420;-5100.0;1.0;1936.0;15.0;25.48325;27.147774;25.722527;26.998486;27.1415;27.064272;25.745754;27.189243;25.352627;24.527487;27.0;27.032642;27.434116
421;-5069.0;2.0;1936.0;15.0;27.743038;28.263577;27.848352;27.932323;28.000006;27.995834;27.35143;28.236958;27.640387;27.925564;28.0;28.0;28.261318
422;-5040.0;3.0;1936.0;15.0;31.485958;30.686388;31.493246;29.768618;29.89484;29.90457;30.828909;30.262299;32.02151;32.711803;29.7;29.912611;30.223585
423;-5009.0;4.0;1936.0;15.0;28.879978;27.69393;29.232885;27.533838;27.41701;27.502083;27.88124;27.534416;29.79693;31.619072;27.5;27.5;27.56001
424;-4979.0;5.0;1936.0;15.0;27.14335;26.424706;27.633753;26.533838;26.417006;26.502083;26.233158;26.434435;27.981302;29.81329;26.5;26.461773;26.489937
425;-4948.0;6.0;1936.0;15.0;26.017193;25.734053;26.380085;25.835066;25.722923;25.870148;25.414927;25.686958;26.463732;27.799948;25.8;25.794415;25.794859
426;-4918.0;7.0;1936.0;15.0;24.702461;24.724588;25.000137;25.035067;24.881426;25.04067;24.286064;24.899954;24.932056;25.81483;24.9;25.003513;24.955318
427;-4887.0;8.0;1936.0;15.0;24.269913;24.418732;24.525286;24.933838;24.734009;24.872606;24.039305;24.663506;24.505943;24.90085;24.8;24.832644;24.687588
428;-4856.0;9.0;1936.0;15.0;24.732643;25.006077;25.084143;25.433838;25.275505;25.372606;24.51312;25.185621;24.971214;25.662361;25.3;25.306648;25.278324
429;-4826.0;10.0;1936.0;15.0;26.273533;26.159409;26.650976;26.301228;26.22292;26.338587;25.809525;26.317022;26.783209;27.748833;26.2;26.277517;26.339252
430;-4795.0;11.0;1936.0;15.0;26.445162;27.00739;26.807747;27.1;27.099997;27.1;25.993576;27.189695;26.678919;27.265238;27.1;27.1;27.264711
431;-4765.0;12.0;1936.0;15.0;25.24126;26.696386;25.611046;26.868618;26.911833;27.034046;25.36409;27.026356;25.400171;24.755514;26.9;27.003513;27.13279
432;-4734.0;1.0;1937.0;15.0;26.550661;28.187174;26.808508;27.898485;28.124495;27.964272;26.947565;28.080988;26.596462;25.576126;27.9;27.86842;28.458315
433;-4703.0;2.0;1937.0;15.0;28.86468;29.634066;28.966507;29.098486;29.241503;29.164272;28.89912;29.428684;28.896404;28.55692;29.1;29.106647;29.55195
434;-4675.0;3.0;1937.0;15.0;31.435503;30.712023;31.47747;29.833551;29.988918;29.904943;30.864433;30.268589;32.06743;32.599655;29.7;29.912611;30.300722
435;-4644.0;4.0;1937.0;15.0;31.067068;29.769209;31.320595;29.364933;29.35259;29.241419;30.288061;29.335697;32.188225;33.4104;29.1;29.203514;29.444157
436;-4614.0;5.0;1937.0;15.0;30.11727;29.154305;30.507368;28.766163;28.758509;28.73896;29.318954;28.889463;31.168282;32.655876;28.6;28.703514;28.96648
437;-4583.0;6.0;1937.0;15.0;28.13809;27.56566;28.433685;27.236294;27.211838;27.338213;27.479435;27.342026;28.694168;30.076818;27.2;27.29128;27.460363
438;-4553.0;7.0;1937.0;15.0;26.848951;26.444284;27.015308;26.302456;26.270338;26.43613;26.218052;26.532866;27.00788;28.187922;26.3;26.441742;26.512127
439;-4522.0;8.0;1937.0;15.0;24.688036;24.815674;25.058254;25.563992;25.357748;25.211538;24.658474;24.925076;25.244543;25.489904;25.2;25.071554;25.165796
440;-4491.0;9.0;1937.0;15.0;26.071043;26.146544;26.401897;26.398771;26.311085;26.27298;25.850147;26.224844;26.409004;27.14996;26.2;26.206648;26.364035
441;-4461.0;10.0;1937.0;15.0;28.382113;27.969616;28.635708;27.569847;27.57626;27.80211;27.780083;27.981834;28.837902;29.965565;27.6;27.812613;27.894157
442;-4430.0;11.0;1937.0;15.0;28.51257;29.03619;28.805208;28.766163;28.841497;28.73896;28.340807;28.975111;28.92168;29.00738;28.6;28.741741;29.071287
443;-4400.0;12.0;1937.0;15.0;27.711992;28.88251;28.047935;28.733553;28.888908;28.834421;27.893682;28.933926;28.127024;27.359507;28.7;28.777517;29.153107
444;-4369.0;1.0;1938.0;15.0;27.576176;28.972105;27.762432;28.498486;28.724499;28.564272;27.80429;28.796833;27.586504;26.75665;28.5;28.532642;29.131428
445;-4338.0;2.0;1938.0;15.0;29.80673;30.478445;29.951878;29.962193;30.129671;29.837626;29.945454;30.0827;30.111158;29.60505;29.7;29.777517;30.331404
446;-4310.0;3.0;1938.0;15.0;29.419073;29.141321;29.603863;28.863707;28.88817;28.643875;29.209959;28.737188;30.18028;30.26108;28.5;28.577518;28.914566
447;-4279.0;4.0;1938.0;15.0;31.05097;29.70655;31.290363;29.298773;29.294085;29.17298;30.221142;29.272356;32.14309;33.423786;29.1;29.144875;29.42116
448;-4249.0;5.0;1938.0;15.0;30.1988;29.220446;30.62466;28.866161;28.900003;28.83896;29.418177;28.989464;31.310917;32.826138;28.7;28.803513;29.089247
449;-4218.0;6.0;1938.0;15.0;28.099092;27.60358;28.484316;27.433838;27.400003;27.372606;27.617949;27.327673;28.880077;30.0684;27.3;27.26842;27.527973
450;-4188.0;7.0;1938.0;15.0;26.453558;26.170393;26.682446;26.201227;26.122927;26.209108;25.938692;26.18539;26.713024;27.771694;26.0;26.174383;26.261894
451;-4157.0;8.0;1938.0;15.0;25.422142;25.349703;25.673737;25.733837;25.575504;25.643127;25.091503;25.502728;25.746923;26.33243;25.5;25.565285;25.580217
452;-4126.0;9.0;1938.0;15.0;26.486166;26.498838;26.802614;26.633839;26.5585;26.572605;26.227264;26.524843;26.861908;27.604553;26.5;26.506647;26.663795
453;-4096.0;10.0;1938.0;15.0;27.731031;27.601295;28.15737;27.664934;27.611088;27.541418;27.515917;27.489656;28.562271;29.199423;27.4;27.413296;27.623636
454;-4065.0;11.0;1938.0;15.0;28.760487;29.23619;29.047153;28.932323;29.041498;28.936878;28.5414;29.175112;29.173578;29.30431;28.8;28.941742;29.271286
455;-4035.0;12.0;1938.0;15.0;25.307747;27.140985;25.907734;27.796316;27.782244;27.448416;26.090353;27.194483;26.136354;24.53637;27.3;27.275066;27.695614
456;-4004.0;1.0;1939.0;15.0;27.586828;28.99042;27.806389;28.564648;28.824495;28.632711;27.88659;28.796833;27.668655;26.800621;28.5;28.565285;29.161354
457;-3973.0;2.0;1939.0;15.0;28.980085;29.609928;28.994177;28.999714;29.14742;29.161816;28.824244;29.459074;28.816126;28.685463;29.1;29.17087;29.518251
458;-3945.0;3.0;1939.0;15.0;31.371641;30.588299;31.365452;29.63478;29.794836;29.802486;30.699848;30.182941;31.863585;32.55122;29.6;29.838608;30.166918
459;-3914.0;4.0;1939.0;15.0;28.342632;27.660004;28.815351;28.126469;27.981495;27.546305;28.092531;27.28041;29.738113;30.225702;27.6;27.374687;27.67787
460;-3884.0;5.0;1939.0;15.0;28.700724;28.037487;29.214231;27.998772;27.952587;27.87298;28.154427;27.873638;29.841055;31.114632;27.8;27.76842;28.027172
461;-3853.0;6.0;1939.0;15.0;27.774162;27.249954;28.071714;27.002457;26.97034;27.13613;27.13296;27.072395;28.279371;29.657524;27.0;27.065285;27.167627
462;-3823.0;7.0;1939.0;15.0;26.450115;26.170393;26.688284;26.201227;26.122927;26.209108;25.973557;26.18539;26.74704;27.759417;26.0;26.174383;26.261894
463;-3792.0;8.0;1939.0;15.0;25.23055;25.179607;25.497358;25.63261;25.469587;25.475063;24.965452;25.333117;25.564724;26.134176;25.4;25.432642;25.414127
464;-3761.0;9.0;1939.0;15.0;25.476473;25.715483;25.863232;26.13261;26.011082;25.975063;25.351366;25.793425;25.873829;26.464556;25.9;25.906647;25.992067
465;-3731.0;10.0;1939.0;15.0;26.551527;26.65718;27.04921;26.997543;26.905167;26.745958;26.455873;26.626335;27.399994;27.885992;26.6;26.613295;26.841606
466;-3700.0;11.0;1939.0;15.0;27.250809;28.097809;27.67716;28.263706;28.288162;28.043875;27.317652;28.06709;27.837711;27.57;27.9;27.939291;28.330114
467;-3670.0;12.0;1939.0;15.0;27.036486;28.338675;27.418383;28.36739;28.488909;28.407026;27.312174;28.419613;27.460514;26.62052;28.2;28.336157;28.693832
468;-3639.0;1.0;1940.0;15.0;26.350407;27.957272;26.567947;27.698486;27.882998;27.764273;26.655367;27.911377;26.26266;25.36222;27.7;27.732643;28.224854
469;-3608.0;2.0;1940.0;15.0;28.657278;29.415752;28.715876;28.898485;29.041504;28.964272;28.617311;29.259073;28.579754;28.271736;28.9;28.970871;29.352057
470;-3579.0;3.0;1940.0;15.0;30.14287;29.634966;30.197273;28.96739;29.04742;29.036505;29.617947;29.298998;30.639;31.105225;28.9;29.04174;29.307987
471;-3548.0;4.0;1940.0;15.0;30.01106;28.82447;30.22837;28.5;28.458506;28.470522;29.152117;28.550241;30.88631;32.212555;28.4;28.470871;28.596617
472;-3518.0;5.0;1940.0;15.0;28.498117;27.807583;28.93491;27.7;27.658506;27.670523;27.797602;27.704027;29.42154;30.839289;27.6;27.632643;27.793472
