index;time;month;year;day;ATG;Redonda;Saint_Paul;Saint_Mary;Saint_Philip;Saint_Peter;Saint_John;Saint_George;Barbuda
524;-1934;9;1944;15;6.97270936355577e+33;26.1;6.544403994150141e+34;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;2.9725746036271033e+31
525;-1904;10;1944;15;6.97270936355577e+33;25.900000000000002;6.544403994150141e+34;26.8;26.8;26.8;26.8;26.8;2.9725746036271033e+31
526;-1873;11;1944;15;6.97270936355577e+33;25.1;6.544403994150141e+34;26.0;26.0;26.0;26.0;26.0;2.9725746036271033e+31
527;-1843;12;1944;15;6.97270936355577e+33;24.1;6.544403994150141e+34;25.1;25.1;25.1;25.1;25.1;2.9725746036271033e+31
528;-1812;1;1945;15;6.97270936355577e+33;23.1;6.544403994150141e+34;24.1;24.1;24.1;24.1;24.1;2.9725746036271033e+31
529;-1781;2;1945;15;6.97270936355577e+33;22.900000000000002;6.544403994150141e+34;24.0;24.0;24.0;24.0;24.0;2.9725746036271033e+31
530;-1753;3;1945;15;6.97270936355577e+33;23.1;6.544403994150141e+34;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;2.9725746036271033e+31
531;-1722;4;1945;15;6.97270936355577e+33;23.1;6.544403994150141e+34;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;24.200000000000003;2.9725746036271033e+31
532;-1692;5;1945;15;6.97270936355577e+33;24.5;6.544403994150141e+34;25.3;25.3;25.3;25.3;25.3;2.9725746036271033e+31
533;-1661;6;1945;15;6.97270936355577e+33;25.5;6.544403994150141e+34;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;2.9725746036271033e+31
534;-1631;7;1945;15;6.97270936355577e+33;25.700000000000003;6.544403994150141e+34;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;2.9725746036271033e+31
535;-1600;8;1945;15;6.97270936355577e+33;25.900000000000002;6.544403994150141e+34;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;2.9725746036271033e+31
536;-1569;9;1945;15;6.97270936355577e+33;25.900000000000002;6.544403994150141e+34;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;2.9725746036271033e+31
537;-1539;10;1945;15;6.97270936355577e+33;25.400000000000002;6.544403994150141e+34;26.3;26.3;26.3;26.3;26.3;2.9725746036271033e+31
538;-1508;11;1945;15;6.97270936355577e+33;24.700000000000003;6.544403994150141e+34;25.700000000000003;25.700000000000003;25.700000000000003;25.700000000000003;25.700000000000003;2.9725746036271033e+31
539;-1478;12;1945;15;6.97270936355577e+33;24.1;6.544403994150141e+34;25.1;25.1;25.1;25.1;25.1;2.9725746036271033e+31
