index;time;month;year;day;Saint_James_Windward;Christ_Church_Nichola_Town;Saint_Paul_Charlestown;Saint_George_Gingerland;Saint_Anne_Sandy_Point;Saint_Paul_Capisterre;KNA;Saint_Mary_Cayon;Trinity_Palmetto_Point;Saint_George_Basseterre;Saint_Thomas_Lowland;Saint_Thomas_Middle_Island;Saint_Peter_Basseterre;Saint_John_Figtree;Saint_John_Capisterre
349;-7260;2;1930;15;75.7;75.7;75.7;75.7;75.7;75.7;75.7;75.7;75.7;75.7;75.7;75.7;75.7;75.7;75.7
350;-7232;3;1930;15;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001;89.60000000000001
351;-7201;4;1930;15;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0
352;-7171;5;1930;15;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002;170.20000000000002
353;-7140;6;1930;15;177.9;177.9;177.9;177.9;177.9;177.9;177.9;177.9;177.9;177.9;177.9;177.9;177.9;177.9;177.9
354;-7110;7;1930;15;118.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0
355;-7079;8;1930;15;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002;153.20000000000002
356;-7048;9;1930;15;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003;260.40000000000003
357;-7018;10;1930;15;208.5;208.5;208.5;208.5;208.5;208.5;208.5;208.5;208.5;208.5;208.5;208.5;208.5;208.5;208.5
358;-6987;11;1930;15;276.6;276.6;276.6;276.6;276.6;276.6;276.6;276.6;276.6;276.6;276.6;276.6;276.6;276.6;276.6
359;-6957;12;1930;15;174.5;174.5;174.5;174.5;174.5;174.5;174.5;174.5;174.5;174.5;174.5;174.5;174.5;174.5;174.5
360;-6926;1;1931;15;101.2;101.2;101.2;101.2;101.2;101.2;101.2;101.2;101.2;101.2;101.2;101.2;101.2;101.2;101.2
361;-6895;2;1931;15;177.4;177.4;177.4;177.4;177.4;177.4;177.4;177.4;177.4;177.4;177.4;177.4;177.4;177.4;177.4
362;-6867;3;1931;15;89.4;89.4;89.4;89.4;89.4;89.4;89.4;89.4;89.4;89.4;89.4;89.4;89.4;89.4;89.4
363;-6836;4;1931;15;190.8;190.8;190.8;190.8;190.8;190.8;190.8;190.8;190.8;190.8;190.8;190.8;190.8;190.8;190.8
364;-6806;5;1931;15;206.3;206.3;206.3;206.3;206.3;206.3;206.3;206.3;206.3;206.3;206.3;206.3;206.3;206.3;206.3
365;-6775;6;1931;15;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003;288.90000000000003
366;-6745;7;1931;15;212.9;212.9;212.9;212.9;212.9;212.9;212.9;212.9;212.9;212.9;212.9;212.9;212.9;212.9;212.9
367;-6714;8;1931;15;257.8;257.8;257.8;257.8;257.8;257.8;257.8;257.8;257.8;257.8;257.8;257.8;257.8;257.8;257.8
368;-6683;9;1931;15;414.0;414.0;414.0;414.0;414.0;414.0;414.0;414.0;414.0;414.0;414.0;414.0;414.0;414.0;414.0
369;-6653;10;1931;15;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003;291.40000000000003
370;-6622;11;1931;15;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003;369.40000000000003
371;-6592;12;1931;15;144.9;144.9;144.9;144.9;144.9;144.9;144.9;144.9;144.9;144.9;144.9;144.9;144.9;144.9;144.9
372;-6561;1;1932;15;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002;148.20000000000002
373;-6530;2;1932;15;53.6;53.6;53.6;53.6;53.6;53.6;53.6;53.6;53.6;53.6;53.6;53.6;53.6;53.6;53.6
374;-6501;3;1932;15;79.9;79.9;79.9;79.9;79.9;79.9;79.9;79.9;79.9;79.9;79.9;79.9;79.9;79.9;79.9
375;-6470;4;1932;15;214.8;214.8;214.8;214.8;214.8;214.8;214.8;214.8;214.8;214.8;214.8;214.8;214.8;214.8;214.8
376;-6440;5;1932;15;219.9;219.9;219.9;219.9;219.9;219.9;219.9;219.9;219.9;219.9;219.9;219.9;219.9;219.9;219.9
377;-6409;6;1932;15;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002;237.20000000000002
378;-6379;7;1932;15;299.8;299.8;299.8;299.8;299.8;299.8;299.8;299.8;299.8;299.8;299.8;299.8;299.8;299.8;299.8
379;-6348;8;1932;15;221.0;221.0;221.0;221.0;221.0;221.0;221.0;221.0;221.0;221.0;221.0;221.0;221.0;221.0;221.0
380;-6317;9;1932;15;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003;310.90000000000003
381;-6287;10;1932;15;253.4;253.4;253.4;253.4;253.4;253.4;253.4;253.4;253.4;253.4;253.4;253.4;253.4;253.4;253.4
382;-6256;11;1932;15;273.2;273.2;273.2;273.2;273.2;273.2;273.2;273.2;273.2;273.2;273.2;273.2;273.2;273.2;273.2
383;-6226;12;1932;15;147.9;147.9;147.9;147.9;147.9;147.9;147.9;147.9;147.9;147.9;147.9;147.9;147.9;147.9;147.9
384;-6195;1;1933;15;125.2;125.2;125.2;125.2;125.2;125.2;125.2;125.2;125.2;125.2;125.2;125.2;125.2;125.2;125.2
385;-6164;2;1933;15;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004;57.300000000000004
386;-6136;3;1933;15;85.7;85.7;85.7;85.7;85.7;85.7;85.7;85.7;85.7;85.7;85.7;85.7;85.7;85.7;85.7
387;-6105;4;1933;15;142.6;142.6;142.6;142.6;142.6;142.6;142.6;142.6;142.6;142.6;142.6;142.6;142.6;142.6;142.6
388;-6075;5;1933;15;331.6;331.6;331.6;331.6;331.6;331.6;331.6;331.6;331.6;331.6;331.6;331.6;331.6;331.6;331.6
389;-6044;6;1933;15;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002
390;-6014;7;1933;15;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002;183.20000000000002
391;-5983;8;1933;15;220.9;220.9;220.9;220.9;220.9;220.9;220.9;220.9;220.9;220.9;220.9;220.9;220.9;220.9;220.9
392;-5952;9;1933;15;420.3;420.3;420.3;420.3;420.3;420.3;420.3;420.3;420.3;420.3;420.3;420.3;420.3;420.3;420.3
393;-5922;10;1933;15;187.8;187.8;187.8;187.8;187.8;187.8;187.8;187.8;187.8;187.8;187.8;187.8;187.8;187.8;187.8
394;-5891;11;1933;15;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003;292.40000000000003
395;-5861;12;1933;15;135.5;135.5;135.5;135.5;135.5;135.5;135.5;135.5;135.5;135.5;135.5;135.5;135.5;135.5;135.5
396;-5830;1;1934;15;110.9;110.9;110.9;110.9;110.9;110.9;110.9;110.9;110.9;110.9;110.9;110.9;110.9;110.9;110.9
397;-5799;2;1934;15;46.6;46.6;46.6;46.6;46.6;46.6;46.6;46.6;46.6;46.6;46.6;46.6;46.6;46.6;46.6
398;-5771;3;1934;15;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7;95.7
399;-5740;4;1934;15;102.5;102.5;102.5;102.5;102.5;102.5;102.5;102.5;102.5;102.5;102.5;102.5;102.5;102.5;102.5
400;-5710;5;1934;15;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0
401;-5679;6;1934;15;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0
402;-5649;7;1934;15;222.4;222.4;222.4;222.4;222.4;222.4;222.4;222.4;222.4;222.4;222.4;222.4;222.4;222.4;222.4
403;-5618;8;1934;15;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002;237.60000000000002
404;-5587;9;1934;15;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002;204.70000000000002
405;-5557;10;1934;15;160.5;160.5;160.5;160.5;160.5;160.5;160.5;160.5;160.5;160.5;160.5;160.5;160.5;160.5;160.5
406;-5526;11;1934;15;196.0;196.0;196.0;196.0;196.0;196.0;196.0;196.0;196.0;196.0;196.0;196.0;196.0;196.0;196.0
407;-5496;12;1934;15;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002;200.60000000000002
408;-5465;1;1935;15;106.9;106.9;106.9;106.9;106.9;106.9;106.9;106.9;106.9;106.9;106.9;106.9;106.9;106.9;106.9
409;-5434;2;1935;15;165.5;165.5;165.5;165.5;165.5;165.5;165.5;165.5;165.5;165.5;165.5;165.5;165.5;165.5;165.5
410;-5406;3;1935;15;77.7;77.7;77.7;77.7;77.7;77.7;77.7;77.7;77.7;77.7;77.7;77.7;77.7;77.7;77.7
411;-5375;4;1935;15;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002;130.20000000000002
412;-5345;5;1935;15;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002;171.10000000000002
413;-5314;6;1935;15;148.1;148.1;148.1;148.1;148.1;148.1;148.1;148.1;148.1;148.1;148.1;148.1;148.1;148.1;148.1
414;-5284;7;1935;15;213.9;213.9;213.9;213.9;213.9;213.9;213.9;213.9;213.9;213.9;213.9;213.9;213.9;213.9;213.9
415;-5253;8;1935;15;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002;252.10000000000002
416;-5222;9;1935;15;279.7;279.7;279.7;279.7;279.7;279.7;279.7;279.7;279.7;279.7;279.7;279.7;279.7;279.7;279.7
417;-5192;10;1935;15;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002;245.10000000000002
418;-5161;11;1935;15;161.0;161.0;161.0;161.0;161.0;161.0;161.0;161.0;161.0;161.0;161.0;161.0;161.0;161.0;161.0
419;-5131;12;1935;15;228.4;228.4;228.4;228.4;228.4;228.4;228.4;228.4;228.4;228.4;228.4;228.4;228.4;228.4;228.4
420;-5100;1;1936;15;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0
421;-5069;2;1936;15;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0
422;-5040;3;1936;15;47.2;47.2;47.2;47.2;47.2;47.2;47.2;47.2;47.2;47.2;47.2;47.2;47.2;47.2;47.2
423;-5009;4;1936;15;81.7;81.7;81.7;81.7;81.7;81.7;81.7;81.7;81.7;81.7;81.7;81.7;81.7;81.7;81.7
424;-4979;5;1936;15;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003;349.40000000000003
425;-4948;6;1936;15;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002;209.70000000000002
426;-4918;7;1936;15;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003;297.40000000000003
427;-4887;8;1936;15;294.2;294.2;294.2;294.2;294.2;294.2;294.2;294.2;294.2;294.2;294.2;294.2;294.2;294.2;294.2
428;-4856;9;1936;15;337.3;337.3;337.3;337.3;337.3;337.3;337.3;337.3;337.3;337.3;337.3;337.3;337.3;337.3;337.3
429;-4826;10;1936;15;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0
430;-4795;11;1936;15;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4;155.4
431;-4765;12;1936;15;221.5;221.5;221.5;221.5;221.5;221.5;221.5;221.5;221.5;221.5;221.5;221.5;221.5;221.5;221.5
432;-4734;1;1937;15;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002;187.60000000000002
433;-4703;2;1937;15;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004;58.800000000000004
434;-4675;3;1937;15;65.2;65.2;65.2;65.2;65.2;65.2;65.2;65.2;65.2;65.2;65.2;65.2;65.2;65.2;65.2
435;-4644;4;1937;15;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001;111.80000000000001
436;-4614;5;1937;15;116.2;116.2;116.2;116.2;116.2;116.2;116.2;116.2;116.2;116.2;116.2;116.2;116.2;116.2;116.2
437;-4583;6;1937;15;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001;122.10000000000001
438;-4553;7;1937;15;139.9;139.9;139.9;139.9;139.9;139.9;139.9;139.9;139.9;139.9;139.9;139.9;139.9;139.9;139.9
439;-4522;8;1937;15;188.9;188.9;188.9;188.9;188.9;188.9;188.9;188.9;188.9;188.9;188.9;188.9;188.9;188.9;188.9
440;-4491;9;1937;15;176.8;176.8;176.8;176.8;176.8;176.8;176.8;176.8;176.8;176.8;176.8;176.8;176.8;176.8;176.8
441;-4461;10;1937;15;155.8;155.8;155.8;155.8;155.8;155.8;155.8;155.8;155.8;155.8;155.8;155.8;155.8;155.8;155.8
442;-4430;11;1937;15;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8;223.8
443;-4400;12;1937;15;114.9;114.9;114.9;114.9;114.9;114.9;114.9;114.9;114.9;114.9;114.9;114.9;114.9;114.9;114.9
444;-4369;1;1938;15;95.9;95.9;95.9;95.9;95.9;95.9;95.9;95.9;95.9;95.9;95.9;95.9;95.9;95.9;95.9
445;-4338;2;1938;15;63.7;63.7;63.7;63.7;63.7;63.7;63.7;63.7;63.7;63.7;63.7;63.7;63.7;63.7;63.7
446;-4310;3;1938;15;82.7;82.7;82.7;82.7;82.7;82.7;82.7;82.7;82.7;82.7;82.7;82.7;82.7;82.7;82.7
447;-4279;4;1938;15;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001;99.60000000000001
448;-4249;5;1938;15;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0;147.0
449;-4218;6;1938;15;338.8;338.8;338.8;338.8;338.8;338.8;338.8;338.8;338.8;338.8;338.8;338.8;338.8;338.8;338.8
450;-4188;7;1938;15;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1;135.1
451;-4157;8;1938;15;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002;209.60000000000002
452;-4126;9;1938;15;209.3;209.3;209.3;209.3;209.3;209.3;209.3;209.3;209.3;209.3;209.3;209.3;209.3;209.3;209.3
453;-4096;10;1938;15;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0
454;-4065;11;1938;15;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005;345.20000000000005
455;-4035;12;1938;15;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002;180.20000000000002
456;-4004;1;1939;15;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9
457;-3973;2;1939;15;78.5;78.5;78.5;78.5;78.5;78.5;78.5;78.5;78.5;78.5;78.5;78.5;78.5;78.5;78.5
458;-3945;3;1939;15;87.9;87.9;87.9;87.9;87.9;87.9;87.9;87.9;87.9;87.9;87.9;87.9;87.9;87.9;87.9
459;-3914;4;1939;15;90.2;90.2;90.2;90.2;90.2;90.2;90.2;90.2;90.2;90.2;90.2;90.2;90.2;90.2;90.2
460;-3884;5;1939;15;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6
461;-3853;6;1939;15;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9;113.9
462;-3823;7;1939;15;124.4;124.4;124.4;124.4;124.4;124.4;124.4;124.4;124.4;124.4;124.4;124.4;124.4;124.4;124.4
463;-3792;8;1939;15;162.5;162.5;162.5;162.5;162.5;162.5;162.5;162.5;162.5;162.5;162.5;162.5;162.5;162.5;162.5
464;-3761;9;1939;15;244.9;244.9;244.9;244.9;244.9;244.9;244.9;244.9;244.9;244.9;244.9;244.9;244.9;244.9;244.9
465;-3731;10;1939;15;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002;246.10000000000002
466;-3700;11;1939;15;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2;257.2
467;-3670;12;1939;15;103.4;103.4;103.4;103.4;103.4;103.4;103.4;103.4;103.4;103.4;103.4;103.4;103.4;103.4;103.4
468;-3639;1;1940;15;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001;94.60000000000001
469;-3608;2;1940;15;154.9;154.9;154.9;154.9;154.9;154.9;154.9;154.9;154.9;154.9;154.9;154.9;154.9;154.9;154.9
470;-3579;3;1940;15;92.9;92.9;92.9;92.9;92.9;92.9;92.9;92.9;92.9;92.9;92.9;92.9;92.9;92.9;92.9
471;-3548;4;1940;15;153.8;153.8;153.8;153.8;153.8;153.8;153.8;153.8;153.8;153.8;153.8;153.8;153.8;153.8;153.8
472;-3518;5;1940;15;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002;235.70000000000002
473;-3487;6;1940;15;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002;213.70000000000002
474;-3457;7;1940;15;146.6;146.6;146.6;146.6;146.6;146.6;146.6;146.6;146.6;146.6;146.6;146.6;146.6;146.6;146.6
475;-3426;8;1940;15;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6;148.6
476;-3395;9;1940;15;183.8;183.8;183.8;183.8;183.8;183.8;183.8;183.8;183.8;183.8;183.8;183.8;183.8;183.8;183.8
477;-3365;10;1940;15;248.3;248.3;248.3;248.3;248.3;248.3;248.3;248.3;248.3;248.3;248.3;248.3;248.3;248.3;248.3
478;-3334;11;1940;15;242.3;242.3;242.3;242.3;242.3;242.3;242.3;242.3;242.3;242.3;242.3;242.3;242.3;242.3;242.3
479;-3304;12;1940;15;152.8;152.8;152.8;152.8;152.8;152.8;152.8;152.8;152.8;152.8;152.8;152.8;152.8;152.8;152.8
480;-3273;1;1941;15;134.5;134.5;134.5;134.5;134.5;134.5;134.5;134.5;134.5;134.5;134.5;134.5;134.5;134.5;134.5
481;-3242;2;1941;15;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0
482;-3214;3;1941;15;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0
483;-3183;4;1941;15;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0
484;-3153;5;1941;15;297.8;297.8;297.8;297.8;297.8;297.8;297.8;297.8;297.8;297.8;297.8;297.8;297.8;297.8;297.8
485;-3122;6;1941;15;204.5;204.5;204.5;204.5;204.5;204.5;204.5;204.5;204.5;204.5;204.5;204.5;204.5;204.5;204.5
486;-3092;7;1941;15;215.4;215.4;215.4;215.4;215.4;215.4;215.4;215.4;215.4;215.4;215.4;215.4;215.4;215.4;215.4
487;-3061;8;1941;15;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002;184.60000000000002
488;-3030;9;1941;15;260.8;260.8;260.8;260.8;260.8;260.8;260.8;260.8;260.8;260.8;260.8;260.8;260.8;260.8;260.8
489;-3000;10;1941;15;177.0;177.0;177.0;177.0;177.0;177.0;177.0;177.0;177.0;177.0;177.0;177.0;177.0;177.0;177.0
490;-2969;11;1941;15;225.3;225.3;225.3;225.3;225.3;225.3;225.3;225.3;225.3;225.3;225.3;225.3;225.3;225.3;225.3
491;-2939;12;1941;15;111.2;111.2;111.2;111.2;111.2;111.2;111.2;111.2;111.2;111.2;111.2;111.2;111.2;111.2;111.2
492;-2908;1;1942;15;125.4;125.4;125.4;125.4;125.4;125.4;125.4;125.4;125.4;125.4;125.4;125.4;125.4;125.4;125.4
493;-2877;2;1942;15;109.2;109.2;109.2;109.2;109.2;109.2;109.2;109.2;109.2;109.2;109.2;109.2;109.2;109.2;109.2
494;-2849;3;1942;15;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001;103.30000000000001
495;-2818;4;1942;15;289.2;289.2;289.2;289.2;289.2;289.2;289.2;289.2;289.2;289.2;289.2;289.2;289.2;289.2;289.2
496;-2788;5;1942;15;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002;186.10000000000002
497;-2757;6;1942;15;287.3;287.3;287.3;287.3;287.3;287.3;287.3;287.3;287.3;287.3;287.3;287.3;287.3;287.3;287.3
498;-2727;7;1942;15;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4;197.4
499;-2696;8;1942;15;188.8;188.8;188.8;188.8;188.8;188.8;188.8;188.8;188.8;188.8;188.8;188.8;188.8;188.8;188.8
500;-2665;9;1942;15;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0
501;-2635;10;1942;15;213.3;213.3;213.3;213.3;213.3;213.3;213.3;213.3;213.3;213.3;213.3;213.3;213.3;213.3;213.3
502;-2604;11;1942;15;362.0;362.0;362.0;362.0;362.0;362.0;362.0;362.0;362.0;362.0;362.0;362.0;362.0;362.0;362.0
503;-2574;12;1942;15;115.0;115.0;115.0;115.0;115.0;115.0;115.0;115.0;115.0;115.0;115.0;115.0;115.0;115.0;115.0
504;-2543;1;1943;15;159.4;159.4;159.4;159.4;159.4;159.4;159.4;159.4;159.4;159.4;159.4;159.4;159.4;159.4;159.4
