index;time;month;year;day;Princes_Town;Penal-Debe;Port_of_Spain;Chaguanas;Point_Fortin;San_Juan-Laventille;Diego_Martin;Tobago;Arima;Couva-Tabaquite-Talparo;Siparia;TTO;San_Fernando;Tunapuna/Piarco;Sangre_Grande;Mayaro/Rio_Claro
188;-12161;9;1916;15;26.5;26.51873209436187;26.731873152049843;26.00032567029238;27.0;26.014720231781816;26.788784101874136;1.7090629194463591e+34;26.0;26.390425539851517;26.9740070750162;1.700103585635717e+35;26.50048598332107;26.0;8.27597870505608e+35;1.2900626098844994e+35
189;-12131;10;1916;15;26.200000000000003;26.222478513234243;26.531873152049844;25.800260536233903;26.8;25.814720231781813;26.588784101874136;1.7090629194463591e+34;25.8;26.112340431881215;26.768808490019445;1.700103585635717e+35;26.20058317998529;25.8;8.27597870505608e+35;1.2900626098844994e+35
190;-12100;11;1916;15;25.900000000000002;25.918732094361868;26.140389008043616;25.500260536233903;26.400000000000002;25.51288020280909;26.19018608913987;1.7090629194463591e+34;25.5;25.812340431881218;26.374007075016205;1.700103585635717e+35;25.900485983321076;25.5;8.27597870505608e+35;1.2900626098844994e+35
191;-12070;12;1916;15;25.0;25.01498567548949;25.140389008043616;24.50032567029238;25.400000000000002;24.512880202809086;25.19018608913987;1.7090629194463591e+34;24.5;24.890425539851517;25.379205660012964;1.700103585635717e+35;25.000388786656856;24.5;8.27597870505608e+35;1.2900626098844994e+35
192;-12039;1;1917;15;24.5;24.518732094361866;24.740389008043614;24.100260536233904;25.0;24.112880202809087;24.790186089139866;1.7090629194463591e+34;24.1;24.412340431881212;24.974007075016203;1.700103585635717e+35;24.500485983321074;24.1;8.27597870505608e+35;1.2900626098844994e+35
193;-12008;2;1917;15;24.700000000000003;24.714985675489498;24.831873152049845;24.10039080435085;25.1;24.114720231781817;24.888784101874133;1.7090629194463591e+34;24.1;24.56851064782182;25.079205660012963;1.700103585635717e+35;24.70038878665686;24.1;8.27597870505608e+35;1.2900626098844994e+35
194;-11980;3;1917;15;24.8;24.826224932106616;25.123357296056078;24.30032567029238;25.5;24.316560260754542;25.187382114608404;1.7090629194463591e+34;24.3;24.690425539851518;25.463609905022686;1.700103585635717e+35;24.800680376649503;24.3;8.27597870505608e+35;1.2900626098844994e+35
195;-11949;4;1917;15;26.0;26.022478513234244;26.231873152049843;25.50032567029238;26.6;25.514720231781816;26.288784101874136;1.7090629194463591e+34;25.5;25.890425539851513;26.568808490019443;1.700103585635717e+35;26.000583179985288;25.5;8.27597870505608e+35;1.2900626098844994e+35
196;-11919;5;1917;15;26.900000000000002;26.926224932106617;27.323357296056074;26.500260536233903;27.6;26.51656026075454;27.387382114608403;1.7090629194463591e+34;26.5;26.812340431881214;27.563609905022684;1.700103585635717e+35;26.900680376649504;26.5;8.27597870505608e+35;1.2900626098844994e+35
197;-11888;6;1917;15;26.8;26.826224932106616;27.314841440062306;26.400260536233905;27.5;26.41840028972727;27.38598012734267;1.7090629194463591e+34;26.400000000000002;26.712340431881216;27.463609905022683;1.700103585635717e+35;26.800680376649503;26.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
198;-11858;7;1917;15;26.400000000000002;26.41873209436187;26.731873152049843;26.000260536233903;26.900000000000002;26.014720231781816;26.788784101874136;1.7090629194463591e+34;26.0;26.312340431881214;26.874007075016205;1.700103585635717e+35;26.400485983321072;26.0;8.27597870505608e+35;1.2900626098844994e+35
199;-11827;8;1917;15;26.1;26.11873209436187;26.431873152049846;25.700260536233905;26.6;25.714720231781815;26.488784101874135;1.7090629194463591e+34;25.700000000000003;26.012340431881217;26.574007075016205;1.700103585635717e+35;26.100485983321075;25.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
200;-11796;9;1917;15;26.6;26.618732094361867;26.831873152049845;26.100325670292378;27.1;26.114720231781817;26.888784101874137;1.7090629194463591e+34;26.1;26.49042553985152;27.074007075016205;1.700103585635717e+35;26.60048598332107;26.1;8.27597870505608e+35;1.2900626098844994e+35
201;-11766;10;1917;15;26.700000000000003;26.722478513234243;27.031873152049844;26.300260536233903;27.3;26.314720231781813;27.088784101874136;1.7090629194463591e+34;26.3;26.612340431881215;27.268808490019445;1.700103585635717e+35;26.70058317998529;26.3;8.27597870505608e+35;1.2900626098844994e+35
202;-11735;11;1917;15;26.400000000000002;26.41873209436187;26.640389008043616;26.000260536233903;26.900000000000002;26.01288020280909;26.69018608913987;1.7090629194463591e+34;26.0;26.312340431881214;26.874007075016205;1.700103585635717e+35;26.400485983321072;26.0;8.27597870505608e+35;1.2900626098844994e+35
203;-11705;12;1917;15;25.5;25.51123925661712;25.640389008043616;25.00032567029238;25.8;25.01288020280909;25.69018608913987;1.7090629194463591e+34;25.0;25.390425539851517;25.78440424500972;1.700103585635717e+35;25.500291589992646;25.0;8.27597870505608e+35;1.2900626098844994e+35
204;-11674;1;1918;15;24.700000000000003;24.714985675489498;24.931873152049846;24.20032567029238;25.1;24.21472023178182;24.98878410187413;1.7090629194463591e+34;24.200000000000003;24.59042553985152;25.079205660012963;1.700103585635717e+35;24.70038878665686;24.200000000000003;8.27597870505608e+35;1.2900626098844994e+35
205;-11643;2;1918;15;24.900000000000002;24.914985675489497;25.031873152049844;24.300390804350855;25.3;24.314720231781816;25.088784101874133;1.7090629194463591e+34;24.3;24.76851064782182;25.279205660012963;1.700103585635717e+35;24.90038878665686;24.3;8.27597870505608e+35;1.2900626098844994e+35
206;-11615;3;1918;15;25.200000000000003;25.226224932106618;25.431873152049846;24.70032567029238;25.900000000000002;24.71472023178182;25.488784101874135;1.7090629194463591e+34;24.700000000000003;25.090425539851516;25.863609905022685;1.700103585635717e+35;25.200680376649505;24.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
207;-11584;4;1918;15;26.0;26.01873209436187;26.223357296056076;25.400390804350856;26.5;25.416560260754544;26.287382114608402;1.7090629194463591e+34;25.400000000000002;25.868510647821818;26.474007075016203;1.700103585635717e+35;26.000485983321074;25.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
208;-11554;5;1918;15;26.8;26.826224932106616;27.223357296056076;26.400260536233905;27.5;26.416560260754544;27.287382114608402;1.7090629194463591e+34;26.400000000000002;26.712340431881216;27.463609905022683;1.700103585635717e+35;26.800680376649503;26.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
209;-11523;6;1918;15;26.6;26.622478513234242;27.023357296056076;26.200260536233905;27.200000000000003;26.216560260754544;27.087382114608403;1.7090629194463591e+34;26.200000000000003;26.512340431881213;27.168808490019448;1.700103585635717e+35;26.60058317998529;26.200000000000003;8.27597870505608e+35;1.2900626098844994e+35
210;-11493;7;1918;15;26.0;26.01873209436187;26.340389008043616;25.70019540217543;26.5;25.71288020280909;26.39018608913987;1.7090629194463591e+34;25.700000000000003;25.93425532391091;26.474007075016203;1.700103585635717e+35;26.000485983321074;25.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
211;-11462;8;1918;15;26.700000000000003;26.71873209436187;27.123357296056078;26.300260536233903;27.200000000000003;26.316560260754542;27.187382114608404;1.7090629194463591e+34;26.3;26.612340431881215;27.174007075016206;1.700103585635717e+35;26.700485983321077;26.3;8.27597870505608e+35;1.2900626098844994e+35
212;-11431;9;1918;15;27.200000000000003;27.21873209436187;27.431873152049846;26.70032567029238;27.700000000000003;26.71472023178182;27.488784101874135;1.7090629194463591e+34;26.700000000000003;27.09042553985152;27.674007075016206;1.700103585635717e+35;27.200485983321077;26.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
213;-11401;10;1918;15;26.5;26.52247851323424;26.740389008043614;26.100260536233904;27.1;26.11288020280909;26.79018608913987;1.7090629194463591e+34;26.1;26.412340431881216;27.068808490019443;1.700103585635717e+35;26.500583179985284;26.1;8.27597870505608e+35;1.2900626098844994e+35
214;-11370;11;1918;15;26.1;26.114985675489496;26.240389008043614;25.600325670292378;26.5;25.61288020280909;26.29018608913987;1.7090629194463591e+34;25.6;25.99042553985152;26.479205660012965;1.700103585635717e+35;26.10038878665686;25.6;8.27597870505608e+35;1.2900626098844994e+35
215;-11340;12;1918;15;25.0;25.01123925661712;25.148904864037387;24.600260536233904;25.3;24.61104017383636;25.191588076405605;1.7090629194463591e+34;24.6;24.912340431881216;25.28440424500972;1.700103585635717e+35;25.000291589992642;24.6;8.27597870505608e+35;1.2900626098844994e+35
216;-11309;1;1919;15;24.700000000000003;24.718732094361872;24.940389008043613;24.300260536233903;25.200000000000003;24.31288020280909;24.990186089139865;1.7090629194463591e+34;24.3;24.612340431881215;25.174007075016203;1.700103585635717e+35;24.700485983321073;24.3;8.27597870505608e+35;1.2900626098844994e+35
217;-11278;2;1919;15;24.900000000000002;24.918732094361868;25.13187315204985;24.40032567029238;25.400000000000002;24.414720231781818;25.188784101874138;1.7090629194463591e+34;24.400000000000002;24.79042553985152;25.374007075016205;1.700103585635717e+35;24.900485983321072;24.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
218;-11250;3;1919;15;25.3;25.326224932106616;25.531873152049844;24.80032567029238;26.0;24.814720231781816;25.588784101874136;1.7090629194463591e+34;24.8;25.190425539851518;25.963609905022686;1.700103585635717e+35;25.300680376649503;24.8;8.27597870505608e+35;1.2900626098844994e+35
219;-11219;4;1919;15;26.0;26.022478513234244;26.223357296056076;25.400390804350856;26.6;25.416560260754544;26.287382114608402;1.7090629194463591e+34;25.400000000000002;25.868510647821818;26.568808490019443;1.700103585635717e+35;26.000583179985288;25.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
220;-11189;5;1919;15;26.6;26.626224932106616;27.123357296056078;26.30019540217543;27.3;26.316560260754542;27.187382114608404;1.7090629194463591e+34;26.3;26.534255323910912;27.263609905022687;1.700103585635717e+35;26.600680376649503;26.3;8.27597870505608e+35;1.2900626098844994e+35
221;-11158;6;1919;15;26.1;26.126224932106616;26.61484144006231;25.700260536233905;26.8;25.71840028972727;26.68598012734267;1.7090629194463591e+34;25.700000000000003;26.012340431881217;26.763609905022683;1.700103585635717e+35;26.100680376649503;25.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
222;-11128;7;1919;15;25.8;25.818732094361867;26.13187315204985;25.400260536233905;26.3;25.414720231781818;26.188784101874138;1.7090629194463591e+34;25.400000000000002;25.712340431881213;26.274007075016204;1.700103585635717e+35;25.800485983321074;25.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
223;-11097;8;1919;15;26.200000000000003;26.21873209436187;26.623357296056078;25.800260536233903;26.700000000000003;25.816560260754542;26.687382114608404;1.7090629194463591e+34;25.8;26.112340431881215;26.674007075016206;1.700103585635717e+35;26.200485983321077;25.8;8.27597870505608e+35;1.2900626098844994e+35
224;-11066;9;1919;15;26.3;26.318732094361867;26.63187315204985;25.900260536233905;26.8;25.914720231781818;26.688784101874138;1.7090629194463591e+34;25.900000000000002;26.212340431881216;26.774007075016204;1.700103585635717e+35;26.300485983321074;25.900000000000002;8.27597870505608e+35;1.2900626098844994e+35
225;-11036;10;1919;15;26.200000000000003;26.222478513234243;26.531873152049844;25.800260536233903;26.8;25.814720231781813;26.588784101874136;1.7090629194463591e+34;25.8;26.112340431881215;26.768808490019445;1.700103585635717e+35;26.20058317998529;25.8;8.27597870505608e+35;1.2900626098844994e+35
226;-11005;11;1919;15;25.900000000000002;25.918732094361868;26.040389008043615;25.40032567029238;26.400000000000002;25.41288020280909;26.09018608913987;1.7090629194463591e+34;25.400000000000002;25.79042553985152;26.374007075016205;1.700103585635717e+35;25.900485983321076;25.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
227;-10975;12;1919;15;25.200000000000003;25.214985675489498;25.440389008043613;24.800260536233903;25.6;24.81288020280909;25.49018608913987;1.7090629194463591e+34;24.8;25.112340431881215;25.579205660012967;1.700103585635717e+35;25.200388786656863;24.8;8.27597870505608e+35;1.2900626098844994e+35
228;-10944;1;1920;15;24.700000000000003;24.718732094361872;25.031873152049844;24.300260536233903;25.200000000000003;24.314720231781816;25.088784101874133;1.7090629194463591e+34;24.3;24.612340431881215;25.174007075016203;1.700103585635717e+35;24.700485983321073;24.3;8.27597870505608e+35;1.2900626098844994e+35
229;-10913;2;1920;15;25.0;25.018732094361866;25.13187315204985;24.400390804350856;25.5;24.414720231781818;25.188784101874138;1.7090629194463591e+34;24.400000000000002;24.86851064782182;25.474007075016203;1.700103585635717e+35;25.000485983321074;24.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
230;-10884;3;1920;15;25.400000000000002;25.426224932106617;25.63187315204985;24.90032567029238;26.1;24.914720231781818;25.688784101874138;1.7090629194463591e+34;24.900000000000002;25.290425539851515;26.063609905022684;1.700103585635717e+35;25.400680376649504;24.900000000000002;8.27597870505608e+35;1.2900626098844994e+35
231;-10853;4;1920;15;26.1;26.122478513234242;26.423357296056075;25.600325670292378;26.700000000000003;25.616560260754543;26.4873821146084;1.7090629194463591e+34;25.6;25.99042553985152;26.668808490019444;1.700103585635717e+35;26.10058317998529;25.6;8.27597870505608e+35;1.2900626098844994e+35
232;-10823;5;1920;15;26.6;26.626224932106616;27.123357296056078;26.30019540217543;27.3;26.316560260754542;27.187382114608404;1.7090629194463591e+34;26.3;26.534255323910912;27.263609905022687;1.700103585635717e+35;26.600680376649503;26.3;8.27597870505608e+35;1.2900626098844994e+35
233;-10792;6;1920;15;26.0;26.026224932106615;26.514841440062305;25.600260536233904;26.700000000000003;25.61840028972727;26.58598012734267;1.7090629194463591e+34;25.6;25.912340431881212;26.663609905022685;1.700103585635717e+35;26.000680376649502;25.6;8.27597870505608e+35;1.2900626098844994e+35
234;-10762;7;1920;15;25.8;25.818732094361867;26.231873152049843;25.50019540217543;26.3;25.514720231781816;26.288784101874136;1.7090629194463591e+34;25.5;25.734255323910908;26.274007075016204;1.700103585635717e+35;25.800485983321074;25.5;8.27597870505608e+35;1.2900626098844994e+35
235;-10731;8;1920;15;26.1;26.11873209436187;26.523357296056076;25.700260536233905;26.6;25.71656026075454;26.587382114608403;1.7090629194463591e+34;25.700000000000003;26.012340431881217;26.574007075016205;1.700103585635717e+35;26.100485983321075;25.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
236;-10700;9;1920;15;26.400000000000002;26.41873209436187;26.63187315204985;25.90032567029238;26.900000000000002;25.914720231781818;26.688784101874138;1.7090629194463591e+34;25.900000000000002;26.29042553985152;26.874007075016205;1.700103585635717e+35;26.400485983321072;25.900000000000002;8.27597870505608e+35;1.2900626098844994e+35
237;-10670;10;1920;15;26.200000000000003;26.222478513234243;26.531873152049844;25.800260536233903;26.8;25.814720231781813;26.588784101874136;1.7090629194463591e+34;25.8;26.112340431881215;26.768808490019445;1.700103585635717e+35;26.20058317998529;25.8;8.27597870505608e+35;1.2900626098844994e+35
238;-10639;11;1920;15;26.0;26.01873209436187;26.140389008043616;25.50032567029238;26.5;25.51288020280909;26.19018608913987;1.7090629194463591e+34;25.5;25.890425539851513;26.474007075016203;1.700103585635717e+35;26.000485983321074;25.5;8.27597870505608e+35;1.2900626098844994e+35
239;-10609;12;1920;15;25.200000000000003;25.214985675489498;25.348904864037383;24.800260536233903;25.6;24.81104017383636;25.391588076405604;1.7090629194463591e+34;24.8;25.112340431881215;25.579205660012967;1.700103585635717e+35;25.200388786656863;24.8;8.27597870505608e+35;1.2900626098844994e+35
240;-10578;1;1921;15;25.1;25.11873209436187;25.331873152049845;24.600325670292378;25.6;24.614720231781817;25.388784101874137;1.7090629194463591e+34;24.6;24.99042553985152;25.574007075016205;1.700103585635717e+35;25.100485983321075;24.6;8.27597870505608e+35;1.2900626098844994e+35
241;-10547;2;1921;15;25.200000000000003;25.218732094361872;25.431873152049846;24.70032567029238;25.700000000000003;24.71472023178182;25.488784101874135;1.7090629194463591e+34;24.700000000000003;25.090425539851516;25.674007075016206;1.700103585635717e+35;25.200485983321077;24.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
242;-10519;3;1921;15;25.6;25.626224932106616;25.823357296056074;25.000390804350854;26.3;25.01656026075454;25.887382114608403;1.7090629194463591e+34;25.0;25.46851064782182;26.263609905022683;1.700103585635717e+35;25.600680376649503;25.0;8.27597870505608e+35;1.2900626098844994e+35
243;-10488;4;1921;15;25.700000000000003;25.718732094361872;25.923357296056075;25.10039080435085;26.200000000000003;25.11656026075454;25.9873821146084;1.7090629194463591e+34;25.1;25.568510647821824;26.174007075016206;1.700103585635717e+35;25.700485983321073;25.1;8.27597870505608e+35;1.2900626098844994e+35
244;-10458;5;1921;15;27.0;27.026224932106615;27.423357296056075;26.600260536233904;27.700000000000003;26.616560260754543;27.4873821146084;1.7090629194463591e+34;26.6;26.912340431881212;27.66360990502269;1.700103585635717e+35;27.000680376649502;26.6;8.27597870505608e+35;1.2900626098844994e+35
245;-10427;6;1921;15;25.8;25.826224932106616;26.414841440062304;25.50019540217543;26.5;25.518400289727268;26.485980127342668;1.7090629194463591e+34;25.5;25.734255323910908;26.463609905022686;1.700103585635717e+35;25.800680376649503;25.5;8.27597870505608e+35;1.2900626098844994e+35
246;-10397;7;1921;15;25.400000000000002;25.414985675489493;25.731873152049843;25.000260536233903;25.8;25.014720231781816;25.788784101874136;1.7090629194463591e+34;25.0;25.312340431881214;25.779205660012963;1.700103585635717e+35;25.400388786656862;25.0;8.27597870505608e+35;1.2900626098844994e+35
247;-10366;8;1921;15;26.3;26.318732094361867;26.63187315204985;25.900260536233905;26.8;25.914720231781818;26.688784101874138;1.7090629194463591e+34;25.900000000000002;26.212340431881216;26.774007075016204;1.700103585635717e+35;26.300485983321074;25.900000000000002;8.27597870505608e+35;1.2900626098844994e+35
248;-10335;9;1921;15;26.6;26.618732094361867;26.840389008043616;26.200260536233905;27.1;26.212880202809092;26.89018608913987;1.7090629194463591e+34;26.200000000000003;26.512340431881213;27.074007075016205;1.700103585635717e+35;26.60048598332107;26.200000000000003;8.27597870505608e+35;1.2900626098844994e+35
249;-10305;10;1921;15;26.0;26.022478513234244;26.331873152049845;25.600260536233904;26.6;25.614720231781817;26.388784101874137;1.7090629194463591e+34;25.6;25.912340431881212;26.568808490019443;1.700103585635717e+35;26.000583179985288;25.6;8.27597870505608e+35;1.2900626098844994e+35
250;-10274;11;1921;15;25.900000000000002;25.918732094361868;26.140389008043616;25.500260536233903;26.400000000000002;25.51288020280909;26.19018608913987;1.7090629194463591e+34;25.5;25.812340431881218;26.374007075016205;1.700103585635717e+35;25.900485983321076;25.5;8.27597870505608e+35;1.2900626098844994e+35
251;-10244;12;1921;15;25.200000000000003;25.214985675489498;25.440389008043613;24.800260536233903;25.6;24.81288020280909;25.49018608913987;1.7090629194463591e+34;24.8;25.112340431881215;25.579205660012967;1.700103585635717e+35;25.200388786656863;24.8;8.27597870505608e+35;1.2900626098844994e+35
252;-10213;1;1922;15;24.6;24.61873209436187;24.931873152049846;24.200260536233905;25.1;24.21472023178182;24.98878410187413;1.7090629194463591e+34;24.200000000000003;24.512340431881217;25.074007075016205;1.700103585635717e+35;24.600485983321075;24.200000000000003;8.27597870505608e+35;1.2900626098844994e+35
253;-10182;2;1922;15;24.700000000000003;24.714985675489498;24.840389008043616;24.20032567029238;25.1;24.212880202809092;24.890186089139867;1.7090629194463591e+34;24.200000000000003;24.59042553985152;25.079205660012963;1.700103585635717e+35;24.70038878665686;24.200000000000003;8.27597870505608e+35;1.2900626098844994e+35
254;-10154;3;1922;15;25.0;25.02247851323424;25.231873152049843;24.50032567029238;25.6;24.514720231781812;25.288784101874136;1.7090629194463591e+34;24.5;24.890425539851517;25.568808490019446;1.700103585635717e+35;25.000583179985288;24.5;8.27597870505608e+35;1.2900626098844994e+35
255;-10123;4;1922;15;25.8;25.818732094361867;26.023357296056076;25.200390804350857;26.3;25.216560260754544;26.087382114608403;1.7090629194463591e+34;25.200000000000003;25.66851064782182;26.274007075016204;1.700103585635717e+35;25.800485983321074;25.200000000000003;8.27597870505608e+35;1.2900626098844994e+35
256;-10093;5;1922;15;26.0;26.022478513234244;26.431873152049846;25.70019540217543;26.6;25.714720231781815;26.488784101874135;1.7090629194463591e+34;25.700000000000003;25.93425532391091;26.568808490019443;1.700103585635717e+35;26.000583179985288;25.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
257;-10062;6;1922;15;25.700000000000003;25.722478513234243;26.223357296056076;25.400195402175427;26.3;25.416560260754544;26.287382114608402;1.7090629194463591e+34;25.400000000000002;25.634255323910914;26.268808490019445;1.700103585635717e+35;25.70058317998529;25.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
258;-10032;7;1922;15;25.900000000000002;25.918732094361868;26.231873152049843;25.500260536233903;26.400000000000002;25.514720231781816;26.288784101874136;1.7090629194463591e+34;25.5;25.812340431881218;26.374007075016205;1.700103585635717e+35;25.900485983321076;25.5;8.27597870505608e+35;1.2900626098844994e+35
259;-10001;8;1922;15;26.1;26.114985675489496;26.423357296056075;25.600325670292378;26.5;25.616560260754543;26.4873821146084;1.7090629194463591e+34;25.6;25.99042553985152;26.479205660012965;1.700103585635717e+35;26.10038878665686;25.6;8.27597870505608e+35;1.2900626098844994e+35
260;-9970;9;1922;15;26.5;26.51873209436187;26.731873152049843;26.00032567029238;27.0;26.014720231781816;26.788784101874136;1.7090629194463591e+34;26.0;26.390425539851517;26.9740070750162;1.700103585635717e+35;26.50048598332107;26.0;8.27597870505608e+35;1.2900626098844994e+35
261;-9940;10;1922;15;26.6;26.622478513234242;26.840389008043616;26.200260536233905;27.200000000000003;26.212880202809092;26.89018608913987;1.7090629194463591e+34;26.200000000000003;26.512340431881213;27.168808490019448;1.700103585635717e+35;26.60058317998529;26.200000000000003;8.27597870505608e+35;1.2900626098844994e+35
262;-9909;11;1922;15;25.8;25.818732094361867;26.040389008043615;25.400260536233905;26.3;25.41288020280909;26.09018608913987;1.7090629194463591e+34;25.400000000000002;25.712340431881213;26.274007075016204;1.700103585635717e+35;25.800485983321074;25.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
263;-9879;12;1922;15;24.400000000000002;24.411239256617122;24.640389008043616;24.000260536233903;24.700000000000003;24.012880202809086;24.690186089139868;1.7090629194463591e+34;24.0;24.312340431881218;24.684404245009727;1.700103585635717e+35;24.400291589992648;24.0;8.27597870505608e+35;1.2900626098844994e+35
264;-9848;1;1923;15;24.0;24.018732094361866;24.331873152049845;23.600260536233904;24.5;23.614720231781817;24.388784101874133;1.7090629194463591e+34;23.6;23.912340431881212;24.474007075016203;1.700103585635717e+35;24.00048598332107;23.6;8.27597870505608e+35;1.2900626098844994e+35
265;-9817;2;1923;15;23.900000000000002;23.91873209436187;24.131873152049845;23.40032567029238;24.400000000000002;23.414720231781814;24.188784101874134;1.7090629194463591e+34;23.400000000000002;23.790425539851515;24.374007075016202;1.700103585635717e+35;23.900485983321072;23.400000000000002;8.27597870505608e+35;1.2900626098844994e+35
266;-9789;3;1923;15;24.0;24.026224932106615;24.331873152049845;23.600260536233904;24.700000000000003;23.614720231781817;24.388784101874133;1.7090629194463591e+34;23.6;23.912340431881212;24.66360990502269;1.700103585635717e+35;24.000680376649502;23.6;8.27597870505608e+35;1.2900626098844994e+35
267;-9758;4;1923;15;25.6;25.622478513234245;25.831873152049845;25.100325670292378;26.200000000000003;25.114720231781813;25.888784101874137;1.7090629194463591e+34;25.1;25.490425539851515;26.168808490019444;1.700103585635717e+35;25.600583179985286;25.1;8.27597870505608e+35;1.2900626098844994e+35
268;-9728;5;1923;15;26.5;26.526224932106615;27.023357296056076;26.20019540217543;27.200000000000003;26.216560260754544;27.087382114608403;1.7090629194463591e+34;26.200000000000003;26.43425532391091;27.163609905022685;1.700103585635717e+35;26.500680376649502;26.200000000000003;8.27597870505608e+35;1.2900626098844994e+35
269;-9697;6;1923;15;25.6;25.626224932106616;26.123357296056078;25.30019540217543;26.3;25.316560260754542;26.187382114608404;1.7090629194463591e+34;25.3;25.534255323910912;26.263609905022683;1.700103585635717e+35;25.600680376649503;25.3;8.27597870505608e+35;1.2900626098844994e+35
270;-9667;7;1923;15;25.8;25.818732094361867;26.140389008043616;25.50019540217543;26.3;25.51288020280909;26.19018608913987;1.7090629194463591e+34;25.5;25.734255323910908;26.274007075016204;1.700103585635717e+35;25.800485983321074;25.5;8.27597870505608e+35;1.2900626098844994e+35
271;-9636;8;1923;15;26.400000000000002;26.414985675489497;26.723357296056076;25.90032567029238;26.8;25.916560260754544;26.787382114608402;1.7090629194463591e+34;25.900000000000002;26.29042553985152;26.779205660012963;1.700103585635717e+35;26.40038878665686;25.900000000000002;8.27597870505608e+35;1.2900626098844994e+35
272;-9605;9;1923;15;26.6;26.618732094361867;26.931873152049846;26.200260536233905;27.1;26.21472023178182;26.988784101874135;1.7090629194463591e+34;26.200000000000003;26.512340431881213;27.074007075016205;1.700103585635717e+35;26.60048598332107;26.200000000000003;8.27597870505608e+35;1.2900626098844994e+35
273;-9575;10;1923;15;26.3;26.32247851323424;26.63187315204985;25.900260536233905;26.900000000000002;25.914720231781818;26.688784101874138;1.7090629194463591e+34;25.900000000000002;26.212340431881216;26.868808490019447;1.700103585635717e+35;26.30058317998529;25.900000000000002;8.27597870505608e+35;1.2900626098844994e+35
274;-9544;11;1923;15;26.1;26.11873209436187;26.248904864037385;25.700260536233905;26.6;25.711040173836363;26.291588076405603;1.7090629194463591e+34;25.700000000000003;26.012340431881217;26.574007075016205;1.700103585635717e+35;26.100485983321075;25.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
275;-9514;12;1923;15;24.8;24.81123925661712;24.940389008043613;24.30032567029238;25.1;24.31288020280909;24.990186089139865;1.7090629194463591e+34;24.3;24.690425539851518;25.084404245009726;1.700103585635717e+35;24.800291589992643;24.3;8.27597870505608e+35;1.2900626098844994e+35
276;-9483;1;1924;15;24.3;24.314985675489496;24.540389008043615;23.900260536233905;24.700000000000003;23.912880202809088;24.590186089139866;1.7090629194463591e+34;23.900000000000002;24.212340431881213;24.679205660012965;1.700103585635717e+35;24.30038878665686;23.900000000000002;8.27597870505608e+35;1.2900626098844994e+35
277;-9452;2;1924;15;24.6;24.61873209436187;24.740389008043614;24.100325670292378;25.1;24.112880202809087;24.790186089139866;1.7090629194463591e+34;24.1;24.49042553985152;25.074007075016205;1.700103585635717e+35;24.600485983321075;24.1;8.27597870505608e+35;1.2900626098844994e+35
278;-9423;3;1924;15;25.400000000000002;25.426224932106617;25.723357296056076;24.90032567029238;26.1;24.916560260754544;25.787382114608402;1.7090629194463591e+34;24.900000000000002;25.290425539851515;26.063609905022684;1.700103585635717e+35;25.400680376649504;24.900000000000002;8.27597870505608e+35;1.2900626098844994e+35
279;-9392;4;1924;15;26.5;26.52247851323424;26.731873152049843;26.00032567029238;27.1;26.014720231781816;26.788784101874136;1.7090629194463591e+34;26.0;26.390425539851517;27.068808490019443;1.700103585635717e+35;26.500583179985284;26.0;8.27597870505608e+35;1.2900626098844994e+35
280;-9362;5;1924;15;27.0;27.026224932106615;27.523357296056076;26.70019540217543;27.700000000000003;26.716560260754544;27.587382114608403;1.7090629194463591e+34;26.700000000000003;26.93425532391091;27.66360990502269;1.700103585635717e+35;27.000680376649502;26.700000000000003;8.27597870505608e+35;1.2900626098844994e+35
281;-9331;6;1924;15;25.900000000000002;25.926224932106617;26.423357296056075;25.600195402175427;26.6;25.616560260754543;26.4873821146084;1.7090629194463591e+34;25.6;25.834255323910913;26.563609905022684;1.700103585635717e+35;25.900680376649504;25.6;8.27597870505608e+35;1.2900626098844994e+35
282;-9301;7;1924;15;25.6;25.61873209436187;26.031873152049844;25.30019540217543;26.1;25.314720231781816;26.088784101874136;1.7090629194463591e+34;25.3;25.534255323910912;26.0740070750162;1.700103585635717e+35;25.60048598332107;25.3;8.27597870505608e+35;1.2900626098844994e+35
