index;time;month;year;day;Princes_Town;Penal-Debe;Port_of_Spain;Chaguanas;Point_Fortin;San_Juan-Laventille;Diego_Martin;Tobago;Arima;Couva-Tabaquite-Talparo;Siparia;TTO;San_Fernando;Tunapuna/Piarco;Sangre_Grande;Mayaro/Rio_Claro
304;-8632;5;1926;15;50.800000000000004;50.05446264439762;38.05183083108413;51.499544061590676;30.900000000000002;51.22951574100919;37.00609212806283;1.7090629194463591e+34;51.5;50.95340424420788;31.93451841435513;1.700103585635717e+35;50.78065786382133;51.5;8.27597870505608e+35;1.2900626098844994e+35
305;-8601;6;1926;15;123.9;122.21036508855941;90.13164473378198;122.7007816087017;78.80000000000001;122.04494968570931;87.59910746660115;1.7090629194463591e+34;122.7;123.63702129564365;81.14456183353852;1.700103585635717e+35;123.85616430443929;122.7;8.27597870505608e+35;1.2900626098844994e+35
306;-8571;7;1926;15;157.8;155.74696245793916;119.08517537337701;157.600130268117;103.0;156.8253478024821;116.0902366388738;1.7090629194463591e+34;157.60000000000002;157.7561702159406;105.84882457822417;1.700103585635717e+35;157.7467362280105;157.60000000000002;8.27597870505608e+35;1.2900626098844994e+35
307;-8540;8;1926;15;244.3;242.36684786185512;201.8547567981309;229.30977010877132;192.70000000000002;228.747991308182;199.72059617972008;1.7090629194463591e+34;229.3;241.01276619554545;195.38246985832788;1.700103585635717e+35;244.24984652126534;229.3;8.27597870505608e+35;1.2900626098844994e+35
308;-8509;9;1926;15;196.4;194.48557995621698;159.24089628489727;204.7945287390881;145.3;203.88366557158216;155.6981896583353;1.7090629194463591e+34;204.8;198.24085093049456;147.95647693334408;1.700103585635717e+35;196.35033250458645;204.8;8.27597870505608e+35;1.2900626098844994e+35
309;-8479;10;1926;15;243.9;242.34523616796488;222.21704852542686;259.9895134165855;202.4;259.2400680342639;219.27902074074797;1.7090629194463591e+34;260.0;247.42829761678124;204.55741277365516;1.700103585635717e+35;243.859663384351;260.0;8.27597870505608e+35;1.2900626098844994e+35
310;-8448;11;1926;15;137.3;135.97751413805207;119.77397878204366;148.49270498545076;102.0;147.92223090256383;117.54022400144034;1.7090629194463591e+34;148.5;139.7544679073261;103.83510050385608;1.700103585635717e+35;137.26568957753233;148.5;8.27597870505608e+35;1.2900626098844994e+35
311;-8418;12;1926;15;84.2;83.62305149365444;79.94112470316513;92.194789275322;68.8;91.95343611765463;78.9878662936083;1.7090629194463591e+34;92.2;85.95319136237578;69.60058208950096;1.700103585635717e+35;84.18503171371098;92.2;8.27597870505608e+35;1.2900626098844994e+35
312;-8387;1;1927;15;58.5;58.084147505166506;50.34038900804362;49.70573179714583;47.400000000000006;49.71288020280909;50.39018608913988;1.7090629194463591e+34;49.7;56.57148950138665;47.9770429346403;1.700103585635717e+35;58.4892111702722;49.7;8.27597870505608e+35;1.2900626098844994e+35
313;-8356;2;1927;15;69.7;69.39654007133772;62.5917293757134;66.80188888769578;61.6;66.71535866725458;62.26449141422375;1.7090629194463591e+34;66.8;69.0644681311388;62.02108538473752;1.700103585635717e+35;69.69212707019864;66.8;8.27597870505608e+35;1.2900626098844994e+35
314;-8328;3;1927;15;63.7;63.160515682378175;51.07275262350781;58.30351723915767;49.300000000000004;58.1546377111546;50.510756993992956;1.7090629194463591e+34;58.300000000000004;62.51659583039636;50.04859623953336;1.700103585635717e+35;63.686003680353124;58.300000000000004;8.27597870505608e+35;1.2900626098844994e+35
315;-8297;4;1927;15;79.60000000000001;78.58846690445908;54.843314975090365;68.20742528266618;52.6;67.9313557699819;53.8046901407971;1.7090629194463591e+34;68.2;77.10170230861453;54.00361794912505;1.700103585635717e+35;79.5737569006621;68.2;8.27597870505608e+35;1.2900626098844994e+35
316;-8267;5;1927;15;158.20000000000002;156.75013589639133;116.25840164685984;133.01641378273578;119.5;132.66327469799103;114.95656366962923;1.7090629194463591e+34;133.0;152.67744720851636;121.51185239374591;1.700103585635717e+35;158.16238489094903;133.0;8.27597870505608e+35;1.2900626098844994e+35
317;-8236;6;1927;15;204.0;201.7409094199586;146.9340802374144;184.9124406051688;143.70000000000002;184.13638797631845;143.98182471527943;1.7090629194463591e+34;184.9;199.81425562232786;146.83474675304595;1.700103585635717e+35;203.9413904114787;184.9;8.27597870505608e+35;1.2900626098844994e+35
318;-8206;7;1927;15;211.60000000000002;209.14609563859517;158.81729375713402;200.90696934425685;146.1;200.05358667254578;155.54491414223742;1.7090629194463591e+34;200.9;209.25510655282244;149.50507317287742;1.700103585635717e+35;211.53633618493956;200.9;8.27597870505608e+35;1.2900626098844994e+35
319;-8175;8;1927;15;336.0;333.6697274613835;276.7228836460811;304.9202566921859;273.8;304.33327107640025;274.531812077846;1.7090629194463591e+34;304.90000000000003;329.1844685787642;277.0335198679844;1.700103585635717e+35;335.9395436748586;304.90000000000003;8.27597870505608e+35;1.2900626098844994e+35
320;-8144;9;1927;15;118.7;117.28385366624269;97.10634239750785;133.69022989122874;80.9;132.96398841090937;94.26079490629341;1.7090629194463591e+34;133.70000000000002;121.98723380445458;82.86506512877507;1.700103585635717e+35;118.66325966092694;133.70000000000002;8.27597870505608e+35;1.2900626098844994e+35
321;-8114;10;1927;15;207.60000000000002;206.16512157188086;189.5382155495577;225.3884061375914;169.3;224.6787086426912;186.74957900816756;1.7090629194463591e+34;225.4;211.50085078128612;171.2910580537589;1.700103585635717e+35;207.5627736776059;225.4;8.27597870505608e+35;1.2900626098844994e+35
322;-8083;11;1927;15;171.20000000000002;169.7426430586466;148.6761690539689;178.4952452137313;132.3;177.9001505548911;146.35704784862915;1.7090629194463591e+34;178.5;172.79978711816793;134.32224956373943;1.700103585635717e+35;171.1621904976206;178.5;8.27597870505608e+35;1.2900626098844994e+35
323;-8053;12;1927;15;194.70000000000002;194.2579225730599;182.8513403676698;187.7045593840933;182.9;187.6024784644455;182.4743053250839;1.7090629194463591e+34;187.70000000000002;193.16595755792122;183.51343302961763;1.700103585635717e+35;194.6885307936227;187.70000000000002;8.27597870505608e+35;1.2900626098844994e+35
324;-8022;1;1928;15;67.9;67.46916182967702;58.412651168137074;56.40749041672466;56.400000000000006;56.44048063739999;58.56915628015386;1.7090629194463591e+34;56.400000000000006;65.37978741658485;56.997837274627344;1.700103585635717e+35;67.88882238361533;56.400000000000006;8.27597870505608e+35;1.2900626098844994e+35
325;-7991;2;1928;15;72.7;72.39279365246534;65.19172937571341;69.40214942392969;64.5;69.31535866725459;64.86449141422375;1.7090629194463591e+34;69.4;71.97680856302;64.92628396973427;1.700103585635717e+35;72.69202987353442;69.4;8.27597870505608e+35;1.2900626098844994e+35
326;-7962;3;1928;15;16.3;16.048989935550956;13.302435503632406;18.698436782596595;9.600000000000001;18.591438290609126;12.88271724867828;1.7090629194463591e+34;18.7;16.825957408712732;9.948305194782883;1.700103585635717e+35;16.29348782349763;18.7;8.27597870505608e+35;1.2900626098844994e+35
327;-7931;4;1928;15;42.800000000000004;42.181840886058325;29.711196591333348;39.50214942392969;26.3;39.30311689991825;28.950012637433485;1.7090629194463591e+34;39.5;42.07680856302;27.15776652446531;1.700103585635717e+35;42.78396255040462;39.5;8.27597870505608e+35;1.2900626098844994e+35
328;-7901;5;1928;15;126.5;125.25993535324427;93.16472723092838;108.91146359429166;93.4;108.58351501669104;91.94114180970617;1.7090629194463591e+34;108.9;122.6429790027733;95.12073163392738;1.700103585635717e+35;126.46782790414501;108.9;8.27597870505608e+35;1.2900626098844994e+35
329;-7870;6;1928;15;292.0;289.1115110493998;209.37909502101567;253.22527201468841;214.9;252.31862612206396;205.97155190028639;1.7090629194463591e+34;253.20000000000002;283.49702189247756;218.90810903250153;1.700103585635717e+35;291.92506137189065;253.20000000000002;8.27597870505608e+35;1.2900626098844994e+35
330;-7840;7;1928;15;207.0;204.5798134084465;155.3917461891527;197.2063831377306;142.4;196.35910675946397;152.14070818044024;1.7090629194463591e+34;197.20000000000002;204.85234058108972;145.75828590790658;1.700103585635717e+35;206.93721095491748;197.20000000000002;8.27597870505608e+35;1.2900626098844994e+35
331;-7809;8;1928;15;256.90000000000003;254.91065157876955;212.16327265412468;239.71120305805778;203.8;239.1461512792093;210.02199816698584;1.7090629194463591e+34;239.70000000000002;253.13063857089213;206.5604486332793;1.700103585635717e+35;256.84838857130217;239.70000000000002;8.27597870505608e+35;1.2900626098844994e+35
332;-7778;9;1928;15;181.0;179.18673326577107;146.97909502101564;190.79361686226943;132.6;189.91862612206396;143.57155190028638;1.7090629194463591e+34;190.8;183.14765941891034;135.11611513843155;1.700103585635717e+35;180.9529568145202;190.8;8.27597870505608e+35;1.2900626098844994e+35
333;-7748;10;1928;15;100.10000000000001;99.00604568926686;92.53578004592528;122.98508430060917;70.9;122.38727035208204;90.16686175948927;1.7090629194463591e+34;123.0;105.11851027480066;72.41798681905377;1.700103585635717e+35;100.0716185740494;123.0;8.27597870505608e+35;1.2900626098844994e+35
334;-7717;11;1928;15;134.4;133.08875339466917;117.26546292604989;145.89250958327537;99.4;145.32407093153657;115.0388220141746;1.7090629194463591e+34;145.9;136.92021258341518;101.21950474886582;1.700103585635717e+35;134.36598116752495;145.9;8.27597870505608e+35;1.2900626098844994e+35
335;-7687;12;1928;15;167.5;167.0279512220809;157.52165748754518;164.2021494239297;154.9;164.06567788499098;157.00234507039858;1.7090629194463591e+34;164.20000000000002;166.77680856301998;155.5550217095917;1.700103585635717e+35;167.48775322030897;164.20000000000002;8.27597870505608e+35;1.2900626098844994e+35
336;-7656;1;1929;15;126.10000000000001;125.57550135786767;107.86325584068537;97.81843293854853;112.10000000000001;98.00240318699996;108.64578140076934;1.7090629194463591e+34;97.80000000000001;119.89808555559574;112.82780189954633;1.700103585635717e+35;126.08639246701;97.80000000000001;8.27597870505608e+35;1.2900626098844994e+35
337;-7625;2;1929;15;32.2;31.960229192168075;29.142824511676025;33.89889272100592;25.8;33.804318493418215;28.772903337818146;1.7090629194463591e+34;33.9;32.57255316450485;26.132709439792603;1.700103585635717e+35;32.193779413490276;33.9;8.27597870505608e+35;1.2900626098844994e+35
338;-7597;3;1929;15;30.6;30.26282230148636;24.745014783601256;30.600000000000005;21.6;30.482238145745498;24.28972718500695;1.7090629194463591e+34;30.6;30.6;22.067872649708352;1.700103585635717e+35;30.591252300220702;30.6;8.27597870505608e+35;1.2900626098844994e+35
339;-7566;4;1929;15;64.9;64.04581649709877;44.80706127919005;56.70534099279497;42.1;56.460796233545544;43.88225834454536;1.7090629194463591e+34;56.7;63.10297885356485;43.285277379261146;1.700103585635717e+35;64.8778391605591;56.7;8.27597870505608e+35;1.2900626098844994e+35
340;-7536;5;1929;15;283.40000000000003;281.1296701633415;207.40755174260437;227.9361494024538;222.8;227.48783351010923;205.81404514752433;1.7090629194463591e+34;227.9;271.23723492351814;225.95034250803624;1.700103585635717e+35;283.34109882148607;227.9;8.27597870505608e+35;1.2900626098844994e+35
341;-7505;6;1929;15;199.0;196.77462718980996;143.4000168134393;181.01172413052555;139.6;180.24374809220936;140.47621676621648;1.7090629194463591e+34;181.0;195.05531943465454;142.6879594880751;1.700103585635717e+35;198.9422651814566;181.0;8.27597870505608e+35;1.2900626098844994e+35
342;-7475;7;1929;15;232.3;229.69623888370023;174.15354745303435;217.70950957253743;162.8;216.82414620898214;170.7673459384892;1.7090629194463591e+34;217.70000000000002;229.10042576366425;166.4130165727478;1.700103585635717e+35;232.23244831837098;217.70000000000002;8.27597870505608e+35;1.2900626098844994e+35
343;-7444;8;1929;15;156.8;155.2414897490925;130.40366166216828;157.29967432970764;115.2;156.75903148201837;128.31218425612568;1.7090629194463591e+34;157.3;156.90957446014852;117.36261135865192;1.700103585635717e+35;156.7595661876868;157.3;8.27597870505608e+35;1.2900626098844994e+35
344;-7413;9;1929;15;202.70000000000002;200.74436934862086;164.30902313284741;210.5948544093805;150.5;209.66894533980033;160.70940555646115;1.7090629194463591e+34;210.60000000000002;204.43127647034612;153.21366136830844;1.700103585635717e+35;202.64926334128006;210.60000000000002;8.27597870505608e+35;1.2900626098844994e+35
345;-7383;10;1929;15;86.10000000000001;85.05100271573534;79.95913734198136;109.58469349625832;58.1;109.00383061283658;77.65424387409766;1.7090629194463591e+34;109.60000000000001;91.24999962697883;59.555603799092644;1.700103585635717e+35;86.07278493401996;109.60000000000001;8.27597870505608e+35;1.2900626098844994e+35
346;-7352;11;1929;15;194.4;192.84898258683725;168.54429590191907;199.0969386992517;153.0;198.4854303231093;166.16826374675503;1.7090629194463591e+34;199.10000000000002;195.42999992539578;155.1522141886584;1.700103585635717e+35;194.35976058101522;199.10000000000002;8.27597870505608e+35;1.2900626098844994e+35
347;-7322;12;1929;15;114.10000000000001;113.56051568237818;107.8537758713022;118.09739463766101;99.7;117.89391675505463;107.05702257376217;1.7090629194463591e+34;118.10000000000001;114.9765956811879;100.44859623953336;1.700103585635717e+35;114.08600368035313;118.10000000000001;8.27597870505608e+35;1.2900626098844994e+35
348;-7291;1;1930;15;107.30000000000001;106.80547270884666;91.81021566450467;84.41491569939085;94.10000000000001;84.54904234679087;92.38643903147559;1.7090629194463591e+34;84.4;102.28148972519938;94.78621321957226;1.700103585635717e+35;107.2871700403237;84.4;8.27597870505608e+35;1.2900626098844994e+35
349;-7260;2;1930;15;32.2;31.960229192168075;29.142824511676025;33.89889272100592;25.8;33.804318493418215;28.772903337818146;1.7090629194463591e+34;33.9;32.57255316450485;26.132709439792603;1.700103585635717e+35;32.193779413490276;33.9;8.27597870505608e+35;1.2900626098844994e+35
350;-7232;3;1930;15;16.3;16.048989935550956;13.302435503632406;18.698436782596595;9.600000000000001;18.591438290609126;12.88271724867828;1.7090629194463591e+34;18.7;16.825957408712732;9.948305194782883;1.700103585635717e+35;16.29348782349763;18.7;8.27597870505608e+35;1.2900626098844994e+35
351;-7201;4;1930;15;86.0;84.92103136475635;59.20292596704676;73.20833715948484;57.2;72.91847556717283;58.114504051657235;1.7090629194463591e+34;73.2;83.19489382019877;58.69719247906672;1.700103585635717e+35;85.97200736070624;73.2;8.27597870505608e+35;1.2900626098844994e+35
352;-7171;5;1930;15;179.10000000000002;177.51151839811354;131.41801263881624;148.81973561971802;136.70000000000002;148.45039449518194;130.06637758048942;1.7090629194463591e+34;148.8;172.4597877150018;138.90420003862602;1.700103585635717e+35;179.0587886143731;148.8;8.27597870505608e+35;1.2900626098844994e+35
353;-7140;6;1930;15;280.6;277.793932264592;201.21096817306548;244.32364366322656;205.70000000000002;243.4333463538458;197.86033600216052;1.7090629194463591e+34;244.3;272.64489419321995;209.59374016257283;1.700103585635717e+35;280.5271996985034;244.3;8.27597870505608e+35;1.2900626098844994e+35
354;-7110;7;1930;15;193.9;191.57722029912824;145.71510348520877;186.70468965221025;131.9;185.8756670202185;142.52809029504866;1.7090629194463591e+34;186.70000000000002;192.32212777386184;135.12312269799085;1.700103585635717e+35;193.83973806818705;186.70000000000002;8.27597870505608e+35;1.2900626098844994e+35
355;-7079;8;1930;15;145.8;144.29393961330575;121.49514580617449;148.29837164853814;105.60000000000001;147.7608715109911;119.41078226885992;1.7090629194463591e+34;148.3;146.34787230074244;107.68983116869731;1.700103585635717e+35;145.7609269409858;148.3;8.27597870505608e+35;1.2900626098844994e+35
356;-7048;9;1930;15;133.20000000000002;131.69019319443336;108.75111194940193;146.8910766339889;92.9;146.132707918373;105.78462868981089;1.7090629194463591e+34;146.9;136.20234020806853;94.99502975369406;1.700103585635717e+35;133.1608297443216;146.9;8.27597870505608e+35;1.2900626098844994e+35
357;-7018;10;1930;15;288.3;286.6028722508147;262.2299449252711;302.2908812318135;243.0;301.49406730994576;259.1140704223913;1.7090629194463591e+34;302.3;291.3680848841576;245.354959003532;1.700103585635717e+35;288.25596991111087;302.3;8.27597870505608e+35;1.2900626098844994e+35
358;-6987;11;1930;15;157.60000000000002;156.19883934173222;137.13358977400003;166.4942030687957;120.2;165.90935069975475;134.85003791230048;1.7090629194463591e+34;166.5;159.55042539064306;122.14427078878803;1.700103585635717e+35;157.5636484475838;166.5;8.27597870505608e+35;1.2900626098844994e+35
359;-6957;12;1930;15;92.30000000000001;91.73429075027157;87.59002956720252;99.29544061590674;77.2;99.064476291491;86.6794543700139;1.7090629194463591e+34;99.30000000000001;93.83404244207883;77.98498633451068;1.700103585635717e+35;92.28532330370362;99.30000000000001;8.27597870505608e+35;1.2900626098844994e+35
360;-6926;1;1931;15;53.300000000000004;52.895386761783634;46.00851585599377;46.104689652210226;42.5;46.09815997102727;46.00140198726574;1.7090629194463591e+34;46.1;51.722127773861814;43.06144717965002;1.700103585635717e+35;53.289502760264845;46.1;8.27597870505608e+35;1.2900626098844994e+35
361;-6895;2;1931;15;40.1;39.848989935550954;36.134308655682254;40.79954406159068;33.4;40.70615852239094;35.77150135055241;1.7090629194463591e+34;40.800000000000004;40.253404244207886;33.74830519478288;1.700103585635717e+35;40.09348782349763;40.800000000000004;8.27597870505608e+35;1.2900626098844994e+35
362;-6867;3;1931;15;16.3;16.048989935550956;13.302435503632406;18.698436782596595;9.600000000000001;18.591438290609126;12.88271724867828;1.7090629194463591e+34;18.7;16.825957408712732;9.948305194782883;1.700103585635717e+35;16.29348782349763;18.7;8.27597870505608e+35;1.2900626098844994e+35
363;-6836;4;1931;15;20.8;20.4141188561455;14.706816047482876;22.29902298912287;10.5;22.147277595263688;14.116364943055881;1.7090629194463591e+34;22.3;21.128723380445457;11.035454254666222;1.700103585635717e+35;20.789988743585912;22.3;8.27597870505608e+35;1.2900626098844994e+35
364;-6806;5;1931;15;82.5;81.54466318754467;61.13698939102183;75.50455938409327;57.0;75.21111545128193;60.02011200072017;1.7090629194463591e+34;75.5;80.9659575579212;58.32563917417366;1.700103585635717e+35;82.47521485062532;75.5;8.27597870505608e+35;1.2900626098844994e+35
365;-6775;6;1931;15;204.10000000000002;201.8409094199586;159.10147139024306;184.91250573922727;143.8;184.3811118296911;157.0953604089369;1.7090629194463591e+34;184.9;199.89234073029817;146.93474675304597;1.700103585635717e+35;204.04139041147872;184.9;8.27597870505608e+35;1.2900626098844994e+35
366;-6745;7;1931;15;310.70000000000005;307.51554395848234;231.94746710067298;280.8194750834841;225.70000000000002;279.81742452856395;228.1486611999017;1.7090629194463591e+34;280.8;304.14744728312064;230.11879724724554;1.700103585635717e+35;310.61738283541774;280.8;8.27597870505608e+35;1.2900626098844994e+35
367;-6714;8;1931;15;166.9;165.3002791414964;138.7036616621683;165.6008467427602;124.2;165.0590314820184;136.6121842561257;1.7090629194463591e+34;165.60000000000002;166.61510640361396;126.41979579361629;1.700103585635717e+35;166.85849702438043;165.60000000000002;8.27597870505608e+35;1.2900626098844994e+35
368;-6683;9;1931;15;185.5;183.6567619147921;150.6216743009845;194.89387739850332;136.3;194.00942597720032;147.17856183661505;1.7090629194463591e+34;194.9;187.55999985079154;138.85770381840564;1.700103585635717e+35;185.4521792412065;194.9;8.27597870505608e+35;1.2900626098844994e+35
369;-6653;10;1931;15;156.20000000000002;154.9262175833929;143.19125572573836;176.386842920188;122.2;175.73206948290024;140.60892137746126;1.7090629194463591e+34;176.4;160.62680818999883;123.96751889889822;1.700103585635717e+35;156.1669531341671;176.4;8.27597870505608e+35;1.2900626098844994e+35
370;-6622;11;1931;15;194.4;192.84898258683725;168.54429590191907;199.0969386992517;153.0;198.4854303231093;166.16826374675503;1.7090629194463591e+34;199.10000000000002;195.42999992539578;155.1522141886584;1.700103585635717e+35;194.35976058101522;199.10000000000002;8.27597870505608e+35;1.2900626098844994e+35
371;-6592;12;1931;15;286.2;285.8703151392311;239.53772508614335;266.8126360073442;277.40000000000003;266.2516713661275;237.4177922051886;1.7090629194463591e+34;266.8;281.9485109462388;277.8574754797148;1.700103585635717e+35;286.19144669354915;266.8;8.27597870505608e+35;1.2900626098844994e+35
372;-6561;1;1932;15;28.8;28.43285095050737;23.123602527763246;26.60143294928646;19.0;26.53007889903639;22.853275516097877;1.7090629194463591e+34;26.6;28.317872375346667;19.509461329682427;1.700103585635717e+35;28.790474726906986;26.6;8.27597870505608e+35;1.2900626098844994e+35
373;-6530;2;1932;15;30.700000000000003;30.463975611040453;25.72579279968848;30.300260536233903;24.400000000000002;30.20799855136367;25.37009936328668;1.7090629194463591e+34;30.3;30.612340431881215;24.727510854795845;1.700103585635717e+35;30.693876610154494;30.3;8.27597870505608e+35;1.2900626098844994e+35
374;-6501;3;1932;15;15.700000000000001;15.456482773295704;12.285403791644868;17.49882758694745;9.200000000000001;17.395118348554583;11.879913274146812;1.7090629194463591e+34;17.5;16.09446805653455;9.537908024789365;1.700103585635717e+35;15.693682216826062;17.5;8.27597870505608e+35;1.2900626098844994e+35
375;-6470;4;1932;15;30.3;29.812965546591403;19.44939532745172;27.50182375363731;17.3;27.338077450400053;18.82337487938455;1.7090629194463591e+34;27.5;29.68638302316848;17.97581604957873;1.700103585635717e+35;30.287364433652122;27.5;8.27597870505608e+35;1.2900626098844994e+35
376;-6440;5;1932;15;78.4;77.47463453852367;58.845505247015595;73.30332183698224;53.7;73.00927542230919;57.7215139879859;1.7090629194463591e+34;73.3;77.28234050648545;54.98405049419958;1.700103585635717e+35;78.37599242393904;73.3;8.27597870505608e+35;1.2900626098844994e+35
377;-6409;6;1932;15;145.70000000000002;143.8567619147921;109.34454113362622;144.20097701087715;96.5;143.49894896139116;106.63415714824448;1.7090629194463591e+34;144.20000000000002;145.37127661955458;99.05770381840564;1.700103585635717e+35;145.6521792412065;144.20000000000002;8.27597870505608e+35;1.2900626098844994e+35
378;-6379;7;1932;15;219.5;216.98989935550955;163.95987303710288;206.5084674276018;152.5;205.64438652768212;160.65192407856608;1.7090629194463591e+34;206.5;216.65106403613936;155.98305194782884;1.700103585635717e+35;219.43487823497634;206.5;8.27597870505608e+35;1.2900626098844994e+35
379;-6348;8;1932;15;242.60000000000002;240.6705942807275;192.56108238219943;219.01537163780017;191.10000000000002;218.46823162688202;190.50517431979702;1.7090629194463591e+34;219.0;237.4280854809915;193.77727127333114;1.700103585635717e+35;242.54994371792958;219.0;8.27597870505608e+35;1.2900626098844994e+35
380;-6317;9;1932;15;159.10000000000002;157.42535076404891;130.15768276517764;171.59185824269062;114.4;170.76646687535487;126.9351002313773;1.7090629194463591e+34;171.60000000000002;161.83936150371218;116.72376749355148;1.700103585635717e+35;159.0565530910962;171.60000000000002;8.27597870505608e+35;1.2900626098844994e+35
381;-6287;10;1932;15;176.0;174.66252846256256;160.78493014166983;194.9876245288897;140.3;194.31182916420025;158.12434323738435;1.7090629194463591e+34;195.0;180.16382948564248;142.15589484384313;1.700103585635717e+35;175.96530079087546;195.0;8.27597870505608e+35;1.2900626098844994e+35
382;-6256;11;1932;15;130.20000000000002;128.90373907015868;131.84648617384428;163.47831035852775;95.60000000000001;162.8633499754366;129.3850875939438;1.7090629194463591e+34;163.5;137.49765904588915;97.39871040887877;1.700103585635717e+35;130.16636995418182;163.5;8.27597870505608e+35;1.2900626098844994e+35
383;-6226;12;1932;15;142.20000000000002;141.69423345222955;128.6579111834455;136.80351723915769;128.70000000000002;136.63623742142735;128.0247768666503;1.7090629194463591e+34;136.8;141.01659583039637;129.40180897456253;1.700103585635717e+35;142.18687845033105;136.8;8.27597870505608e+35;1.2900626098844994e+35
384;-6195;1;1933;15;153.3;152.7305443313992;135.3885581769595;121.32084289871212;138.1;121.58336446179993;136.48409396107706;1.7090629194463591e+34;121.30000000000001;146.28723455049695;138.89018491950745;1.700103585635717e+35;153.28522610703942;121.30000000000001;8.27597870505608e+35;1.2900626098844994e+35
385;-6164;2;1933;15;34.800000000000004;34.556482773295706;29.52579279968848;34.100455938409326;28.3;34.00799855136367;29.170099363286678;1.7090629194463591e+34;34.1;34.64659575579213;28.63790802478936;1.700103585635717e+35;34.79368221682606;34.1;8.27597870505608e+35;1.2900626098844994e+35
386;-6136;3;1933;15;66.3;65.74553000688867;52.264236767514035;59.4044942500348;51.5;59.25647774012733;51.70935500672722;1.7090629194463591e+34;59.400000000000006;64.7878724499509;52.2693905795204;1.700103585635717e+35;66.28561489369626;59.400000000000006;8.27597870505608e+35;1.2900626098844994e+35
387;-6105;4;1933;15;29.3;28.824204803208527;17.706816047482878;25.302605362339015;16.6;25.147277595263688;17.116364943055885;1.7090629194463591e+34;25.3;28.423404318812118;17.26022029458845;1.700103585635717e+35;29.287656023644765;25.3;8.27597870505608e+35;1.2900626098844994e+35
388;-6075;5;1933;15;113.5;112.34235656843649;87.49027479890968;103.50651340584753;82.60000000000001;103.17799492977284;86.24534777150338;1.7090629194463591e+34;103.5;111.3085107970303;84.20636276399867;1.700103585635717e+35;113.46996623075773;103.5;8.27597870505608e+35;1.2900626098844994e+35
389;-6044;6;1933;15;290.8;287.9190038871446;212.76425358095338;257.5216896414723;213.9;256.60022583233666;209.2855717729437;1.7090629194463591e+34;257.5;283.5023409541109;217.897711862508;1.700103585635717e+35;290.7252557652191;257.5;8.27597870505608e+35;1.2900626098844994e+35
390;-6014;7;1933;15;328.3;324.98441929794916;249.45184764452347;300.51810726825613;239.8;299.47326383321854;245.48230889427933;1.7090629194463591e+34;300.5;322.20766001574424;244.4007477221321;1.700103585635717e+35;328.21398095217023;300.5;8.27597870505608e+35;1.2900626098844994e+35
391;-5983;8;1933;15;387.3;384.74868874791343;319.7739787820437;348.5252720146884;319.20000000000005;347.92223090256385;317.5402240014404;1.7090629194463591e+34;348.5;378.7970218924775;322.7402363827932;1.700103585635717e+35;387.23380907166995;348.5;8.27597870505608e+35;1.2900626098844994e+35
392;-5952;9;1933;15;208.20000000000002;206.2106515787695;187.57958548443;239.9792873694049;155.10000000000002;238.94566339862763;183.50333870326534;1.7090629194463591e+34;240.0;215.1689356654437;157.86044863327928;1.700103585635717e+35;208.14838857130215;240.0;8.27597870505608e+35;1.2900626098844994e+35
393;-5922;10;1933;15;224.8;223.30517886992286;204.3148582535016;240.989448282527;184.9;240.26214838193664;201.46219689355914;1.7090629194463591e+34;241.0;228.35021250881096;186.97423541370702;1.700103585635717e+35;224.76121853097845;241.0;8.27597870505608e+35;1.2900626098844994e+35
394;-5891;11;1933;15;200.3;198.72650407360302;177.92945446185675;209.39407280067877;158.3;208.76703003338204;175.48228361941236;1.7090629194463591e+34;209.4;202.29425517470247;160.48340569863896;1.700103585635717e+35;200.25917740102994;209.4;8.27597870505608e+35;1.2900626098844994e+35
395;-5861;12;1933;15;171.70000000000002;171.23169764095329;156.87907820757633;163.10560152902892;159.20000000000002;162.97487802985464;156.3953351340699;1.7090629194463591e+34;163.10000000000002;169.8153192854461;159.84982312459496;1.700103585635717e+35;171.68785041697322;163.10000000000002;8.27597870505608e+35;1.2900626098844994e+35
396;-5830;1;1934;15;43.7;43.310372437273124;32.75328540788785;34.4060574674382;33.300000000000004;34.36687947849092;32.62523577078321;1.7090629194463591e+34;34.4;41.661915041238174;33.84065283966299;1.700103585635717e+35;43.6898915469217;34.4;8.27597870505608e+35;1.2900626098844994e+35
397;-5799;2;1934;15;25.700000000000003;25.4714684487852;19.60876108770094;24.00110727899408;19.6;23.91167860930912;19.267295388755212;1.7090629194463591e+34;24.0;25.327446835495152;19.917113684802327;1.700103585635717e+35;25.69407100348292;24.0;8.27597870505608e+35;1.2900626098844994e+35
398;-5771;3;1934;15;37.7;37.31786527501787;29.462046495588794;35.50143294928646;27.5;35.378558087800045;28.992531159538412;1.7090629194463591e+34;35.5;37.217872375346666;28.03025566966946;1.700103585635717e+35;37.69008594025013;35.5;8.27597870505608e+35;1.2900626098844994e+35
399;-5740;4;1934;15;44.7;44.06310879169646;29.077133167358273;38.50403831162547;27.700000000000003;38.31047701580916;28.344404688370556;1.7090629194463591e+34;38.5;43.34127669415878;28.583759449449108;1.700103585635717e+35;44.683476567083545;38.5;8.27597870505608e+35;1.2900626098844994e+35
