index;time;month;year;day;Salt_Cay;Grand_Turk;South_Caicos_and_East_Caicos;Middle_Caicos;Providenciales_and_West_Caicos;North_Caicos;TCA
702;3482;7;1959;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;244.0;279.40000000000003;253.28634598058915;9.099276877448907e+35
703;3513;8;1959;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;197.60000000000002;184.9;194.2684577979242;9.099276877448907e+35
704;3544;9;1959;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;453.0;509.40000000000003;467.79519529110814;9.099276877448907e+35
705;3574;10;1959;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;109.2;101.5;107.18008858614303;9.099276877448907e+35
706;3605;11;1959;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;70.5;60.6;67.90297103932676;9.099276877448907e+35
707;3635;12;1959;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;168.4;179.10000000000002;171.20688988678825;9.099276877448907e+35
708;3666;1;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;80.30000000000001;83.0;81.00828062563815;9.099276877448907e+35
709;3697;2;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;52.300000000000004;45.0;50.385019049200544;9.099276877448907e+35
710;3726;3;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;105.80000000000001;82.7;99.74026575842912;9.099276877448907e+35
711;3757;4;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;113.7;105.7;111.60139073884991;9.099276877448907e+35
712;3787;5;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;137.4;137.0;137.2950695369425;9.099276877448907e+35
713;3818;6;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;177.10000000000002;190.5;180.6151705124264;9.099276877448907e+35
714;3848;7;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;233.5;268.6;242.707648133296;9.099276877448907e+35
715;3879;8;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;322.70000000000005;352.1;330.41238903472663;9.099276877448907e+35
716;3910;9;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;218.70000000000002;236.3;223.31694037453022;9.099276877448907e+35
717;3940;10;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;117.9;122.60000000000001;119.13293294092567;9.099276877448907e+35
718;3971;11;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;115.9;110.30000000000001;114.43097351719493;9.099276877448907e+35
719;4001;12;1960;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;50.900000000000006;34.800000000000004;46.676548861935444;9.099276877448907e+35
720;4032;1;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;84.30000000000001;84.0;84.22130215270687;9.099276877448907e+35
721;4063;2;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;73.3;67.2;71.69981043837305;9.099276877448907e+35
722;4091;3;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;96.80000000000001;97.0;96.85246523152875;9.099276877448907e+35
723;4122;4;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;138.1;132.3;136.57850828566617;9.099276877448907e+35
724;4152;5;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;98.0;83.5;94.19627071416545;9.099276877448907e+35
725;4183;6;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;181.20000000000002;154.9;174.30082205396909;9.099276877448907e+35
726;4213;7;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;94.9;77.0;90.20436177817666;9.099276877448907e+35
727;4244;8;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;162.3;166.8;163.48046770939692;9.099276877448907e+35
728;4275;9;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;163.3;182.60000000000002;168.3628948425246;9.099276877448907e+35
729;4305;10;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;209.3;230.0;214.73015146322587;9.099276877448907e+35
730;4336;11;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;94.5;87.9;92.76864735955117;9.099276877448907e+35
731;4366;12;1961;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;133.20000000000002;129.0;132.09823013789622;9.099276877448907e+35
732;4397;1;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;36.0;26.200000000000003;33.429203655091136;9.099276877448907e+35
733;4428;2;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;22.1;16.6;20.65720613295931;9.099276877448907e+35
734;4456;3;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;37.2;36.4;36.99013907388499;9.099276877448907e+35
735;4487;4;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;117.5;119.60000000000001;118.0508849310519;9.099276877448907e+35
736;4517;5;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;551.5;627.1;571.3318575178683;9.099276877448907e+35
737;4548;6;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;141.3;122.4;136.3420356205329;9.099276877448907e+35
738;4578;7;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;102.30000000000001;101.4;102.06390645812063;9.099276877448907e+35
739;4609;8;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;131.6;132.1;131.73116307882188;9.099276877448907e+35
740;4640;9;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;97.2;90.30000000000001;95.38994951225804;9.099276877448907e+35
741;4670;10;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;122.30000000000001;135.4;125.73647266513328;9.099276877448907e+35
742;4701;11;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;68.60000000000001;68.4;68.54753476847125;9.099276877448907e+35
743;4731;12;1962;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;48.7;40.400000000000006;46.52269289155678;9.099276877448907e+35
744;4762;1;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;35.4;28.1;33.48501904920054;9.099276877448907e+35
745;4793;2;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;64.3;66.9;64.98204800987378;9.099276877448907e+35
746;4821;3;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;77.4;80.80000000000001;78.29190893598879;9.099276877448907e+35
747;4852;4;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;55.300000000000004;44.5;52.46687749744737;9.099276877448907e+35
748;4882;5;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;133.4;124.30000000000001;131.01283196544176;9.099276877448907e+35
749;4913;6;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;115.2;125.9;118.00688988678826;9.099276877448907e+35
750;4943;7;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;136.20000000000002;148.6;139.45284435478266;9.099276877448907e+35
751;4974;8;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;108.30000000000001;116.4;110.42484187691447;9.099276877448907e+35
752;5005;9;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;150.6;133.3;146.0617574727629;9.099276877448907e+35
753;5035;10;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;126.7;133.1;128.37888740892006;9.099276877448907e+35
754;5066;11;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;131.9;140.9;134.26093541879385;9.099276877448907e+35
755;5096;12;1963;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;37.1;34.9;36.522882453183726;9.099276877448907e+35
756;5127;1;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;27.700000000000003;17.7;25.07673842356239;9.099276877448907e+35
757;5158;2;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;73.8;81.0;75.68874833503507;9.099276877448907e+35
758;5187;3;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;60.900000000000006;64.7;61.8968393990463;9.099276877448907e+35
759;5218;4;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;72.4;56.2;68.15031624617106;9.099276877448907e+35
760;5248;5;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;95.60000000000001;89.5;93.99981043837305;9.099276877448907e+35
761;5279;6;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;73.9;65.3;71.64399504426365;9.099276877448907e+35
762;5309;7;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;181.70000000000002;204.60000000000002;187.70726901004215;9.099276877448907e+35
763;5340;8;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;185.10000000000002;177.60000000000002;183.1325538176718;9.099276877448907e+35
764;5371;9;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;197.3;190.10000000000002;195.4112516649649;9.099276877448907e+35
765;5401;10;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;128.8;138.8;131.42326157643762;9.099276877448907e+35
766;5432;11;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;80.5;76.4;79.42446275366058;9.099276877448907e+35
767;5462;12;1964;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;83.0;79.30000000000001;82.02939321671808;9.099276877448907e+35
768;5493;1;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;26.5;19.3;24.611251664964914;9.099276877448907e+35
769;5524;2;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;26.900000000000002;23.1;25.903160600953704;9.099276877448907e+35
770;5552;3;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;31.8;27.1;30.567067059074322;9.099276877448907e+35
771;5583;4;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;58.800000000000004;56.0;58.065486758597466;9.099276877448907e+35
772;5613;5;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;303.8;253.10000000000002;290.5000638074613;9.099276877448907e+35
773;5644;6;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;53.800000000000004;46.5;51.88501904920054;9.099276877448907e+35
774;5674;7;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;163.10000000000002;155.10000000000002;161.00139073884992;9.099276877448907e+35
775;5705;8;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;96.4;83.2;92.93729471910235;9.099276877448907e+35
776;5736;9;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;140.1;126.60000000000001;136.55859687180921;9.099276877448907e+35
777;5766;10;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;91.30000000000001;84.9;89.62111259107994;9.099276877448907e+35
778;5797;11;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;72.7;53.6;67.68957038900415;9.099276877448907e+35
779;5827;12;1965;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;83.0;63.1;77.77970946288914;9.099276877448907e+35
780;5858;1;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;61.5;48.400000000000006;58.06352733486672;9.099276877448907e+35
781;5889;2;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;43.0;40.1;42.23925414283309;9.099276877448907e+35
782;5917;3;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;74.7;70.5;73.5982301378962;9.099276877448907e+35
783;5948;4;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;130.3;130.20000000000002;130.27376738423564;9.099276877448907e+35
784;5978;5;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;221.10000000000002;219.5;220.68027814776997;9.099276877448907e+35
785;6009;6;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;67.9;63.300000000000004;66.6932996748387;9.099276877448907e+35
786;6039;7;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;112.7;117.80000000000001;114.03786340398318;9.099276877448907e+35
787;6070;8;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;103.2;82.80000000000001;97.84854638406728;9.099276877448907e+35
788;6101;9;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;100.2;78.80000000000001;94.5862202264235;9.099276877448907e+35
789;6131;10;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;97.80000000000001;87.9;95.20297103932677;9.099276877448907e+35
790;6162;11;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;116.10000000000001;112.4;115.12939321671809;9.099276877448907e+35
791;6192;12;1966;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;75.7;58.300000000000004;71.13552485699854;9.099276877448907e+35
792;6223;1;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;72.9;67.8;71.56213659601681;9.099276877448907e+35
793;6254;2;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;81.2;78.0;80.36055629553996;9.099276877448907e+35
794;6282;3;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;88.30000000000001;91.2;89.0607458571669;9.099276877448907e+35
795;6313;4;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;26.3;12.8;22.75859687180922;9.099276877448907e+35
796;6343;5;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;74.2;70.4;73.20316060095371;9.099276877448907e+35
797;6374;6;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;79.80000000000001;68.10000000000001;76.730783955568;9.099276877448907e+35
798;6404;7;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;62.2;44.5;57.556827009705415;9.099276877448907e+35
799;6435;8;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;62.2;52.7;59.70790150238426;9.099276877448907e+35
800;6466;9;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;96.30000000000001;96.7;96.40493046305751;9.099276877448907e+35
801;6496;10;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;80.80000000000001;74.60000000000001;79.17357782260868;9.099276877448907e+35
802;6527;11;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;100.9;100.80000000000001;100.87376738423562;9.099276877448907e+35
803;6557;12;1967;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;49.2;42.5;47.4424147437868;9.099276877448907e+35
804;6588;1;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;76.4;74.3;75.8491150689481;9.099276877448907e+35
805;6619;2;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;66.60000000000001;63.800000000000004;65.86548675859747;9.099276877448907e+35
806;6648;3;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;91.4;94.30000000000001;92.16074585716692;9.099276877448907e+35
807;6679;4;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;42.2;24.400000000000002;37.530594393941044;9.099276877448907e+35
808;6709;5;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;145.1;141.8;144.23432367977557;9.099276877448907e+35
809;6740;6;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;156.70000000000002;168.8;159.8741465074895;9.099276877448907e+35
810;6770;7;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;169.4;175.4;170.97395694586257;9.099276877448907e+35
811;6801;8;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;312.6;357.8;324.457142325498;9.099276877448907e+35
812;6832;9;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;99.2;95.10000000000001;98.12446275366057;9.099276877448907e+35
813;6862;10;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;130.4;128.6;129.92781291624124;9.099276877448907e+35
814;6893;11;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;124.60000000000001;123.0;124.18027814776997;9.099276877448907e+35
815;6923;12;1968;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;64.7;49.1;60.60771194075732;9.099276877448907e+35
816;6954;1;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;135.3;129.9;133.88343874872368;9.099276877448907e+35
817;6985;2;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;81.7;82.10000000000001;81.8049304630575;9.099276877448907e+35
818;7013;3;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;13.3;6.7;11.568647359551175;9.099276877448907e+35
819;7044;4;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;258.90000000000003;295.7;268.55360260129044;9.099276877448907e+35
820;7074;5;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;442.70000000000005;493.70000000000005;456.07863403983185;9.099276877448907e+35
821;7105;6;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;420.8;521.1;447.1113136116693;9.099276877448907e+35
822;7135;7;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;111.5;109.30000000000001;110.92288245318372;9.099276877448907e+35
823;7166;8;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;134.70000000000002;130.1;133.4932996748387;9.099276877448907e+35
824;7197;9;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;271.40000000000003;282.1;274.20688988678825;9.099276877448907e+35
825;7227;10;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;168.8;194.10000000000002;175.43685178838717;9.099276877448907e+35
826;7258;11;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;171.9;177.8;173.4477243300982;9.099276877448907e+35
827;7288;12;1969;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;78.5;75.3;77.66055629553996;9.099276877448907e+35
828;7319;1;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;61.0;57.1;59.97692798518932;9.099276877448907e+35
829;7350;2;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;62.7;54.7;60.60139073884991;9.099276877448907e+35
830;7378;3;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;38.0;39.6;38.41972185223002;9.099276877448907e+35
831;7409;4;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;50.400000000000006;46.5;49.37692798518933;9.099276877448907e+35
832;7439;5;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;118.5;89.60000000000001;110.91877404409529;9.099276877448907e+35
833;7470;6;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;169.9;163.8;168.29981043837307;9.099276877448907e+35
834;7500;7;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;232.3;256.5;238.648293014979;9.099276877448907e+35
835;7531;8;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;116.4;92.4;110.10417221654971;9.099276877448907e+35
836;7562;9;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;396.3;460.6;413.16757193649386;9.099276877448907e+35
837;7592;10;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;111.9;103.4;109.67022766002803;9.099276877448907e+35
838;7623;11;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;60.2;51.6;57.94399504426365;9.099276877448907e+35
839;7653;12;1970;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;48.300000000000004;41.2;46.437484280729294;9.099276877448907e+35
840;7684;1;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;54.1;44.800000000000004;51.66036673391302;9.099276877448907e+35
841;7715;2;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;32.5;29.5;31.71302152706871;9.099276877448907e+35
842;7743;3;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;41.1;36.300000000000004;39.840834443309944;9.099276877448907e+35
843;7774;4;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;96.4;80.9;92.3339445565217;9.099276877448907e+35
844;7804;5;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;127.2;115.7;124.18324918709675;9.099276877448907e+35
845;7835;6;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;173.20000000000002;186.10000000000002;176.58400743360454;9.099276877448907e+35
846;7865;7;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;224.3;234.8;227.05442465525948;9.099276877448907e+35
847;7896;8;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;218.8;248.3;226.53862165049094;9.099276877448907e+35
848;7927;9;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;129.6;125.60000000000001;128.55069536942494;9.099276877448907e+35
849;7957;10;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;115.0;112.80000000000001;114.42288245318372;9.099276877448907e+35
850;7988;11;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;73.10000000000001;62.400000000000006;70.29311011321175;9.099276877448907e+35
851;8018;12;1971;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;66.10000000000001;54.6;63.08324918709674;9.099276877448907e+35
852;8049;1;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;80.30000000000001;76.4;79.27692798518933;9.099276877448907e+35
853;8080;2;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;96.4;89.30000000000001;94.5374842807293;9.099276877448907e+35
854;8109;3;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;174.10000000000002;190.5;178.4021489853577;9.099276877448907e+35
855;8140;4;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;71.60000000000001;52.900000000000006;66.69450085206167;9.099276877448907e+35
856;8170;5;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;240.0;268.8;247.5549933401403;9.099276877448907e+35
857;8201;6;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;116.80000000000001;104.2;113.4946904136886;9.099276877448907e+35
858;8231;7;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;142.3;140.70000000000002;141.88027814776999;9.099276877448907e+35
859;8262;8;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;149.9;163.9;153.57256620701264;9.099276877448907e+35
860;8293;9;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;148.3;148.6;148.37869784729313;9.099276877448907e+35
861;8323;10;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;134.5;126.60000000000001;132.4276233546143;9.099276877448907e+35
862;8354;11;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;35.800000000000004;33.7;35.2491150689481;9.099276877448907e+35
863;8384;12;1972;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;85.0;77.9;83.1374842807293;9.099276877448907e+35
864;8415;1;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;58.300000000000004;53.6;57.06706705907432;9.099276877448907e+35
865;8446;2;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;48.900000000000006;42.1;47.11618212802242;9.099276877448907e+35
866;8474;3;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;29.8;19.900000000000002;27.202971039326762;9.099276877448907e+35
867;8505;4;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;99.9;103.30000000000001;100.7919089359888;9.099276877448907e+35
868;8535;5;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;63.7;53.1;60.919342728976126;9.099276877448907e+35
869;8566;6;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;222.8;251.0;230.19759764555408;9.099276877448907e+35
870;8596;7;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;106.7;101.9;105.44083444330994;9.099276877448907e+35
871;8627;8;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;164.10000000000002;161.60000000000002;163.4441846058906;9.099276877448907e+35
872;8658;9;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;216.9;207.4;214.40790150238428;9.099276877448907e+35
873;8688;10;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;144.8;148.6;145.7968393990463;9.099276877448907e+35
874;8719;11;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;68.9;51.400000000000006;64.30929224123417;9.099276877448907e+35
875;8749;12;1973;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;92.2;87.60000000000001;90.9932996748387;9.099276877448907e+35
876;8780;1;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;41.300000000000004;29.6;38.23078395556799;9.099276877448907e+35
877;8811;2;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;57.0;49.5;55.03255381767178;9.099276877448907e+35
878;8839;3;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;55.7;42.7;52.2897599506311;9.099276877448907e+35
879;8870;4;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;27.200000000000003;13.5;23.606131640280466;9.099276877448907e+35
880;8900;5;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;110.10000000000001;104.0;108.49981043837306;9.099276877448907e+35
881;8931;6;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;173.5;191.70000000000002;178.27433606911646;9.099276877448907e+35
882;8961;7;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;42.6;29.6;39.1897599506311;9.099276877448907e+35
883;8992;8;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;209.10000000000002;215.9;210.88381787197758;9.099276877448907e+35
884;9023;9;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;160.20000000000002;156.9;159.3343236797756;9.099276877448907e+35
885;9053;10;1974;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;244.9;214.5;236.92528480762965;9.099276877448907e+35
