index;time;month;year;day;Christ_Church;Saint_James;Saint_Philip;Saint_Peter;Saint_John;Saint_George;Saint_Andrew;Saint_Lucy;Saint_Joseph;Saint_Michael;BRB;Saint_Thomas
407;-5496;12;1934;15;217.90200280585324;214.60000000000002;239.34080980022242;214.60000000000002;225.18278790633838;214.60000000000002;214.60000000000002;214.60000000000002;214.60000000000002;214.60000000000002;219.47384897832654;214.60000000000002
408;-5465;1;1935;15;102.81825894921103;100.30000000000001;119.16847751301007;100.30000000000001;108.37091995969774;100.30000000000001;100.30000000000001;100.30000000000001;100.30000000000001;100.30000000000001;104.01702101070816;100.30000000000001
409;-5434;2;1935;15;63.21609467350459;61.7;73.05959360477136;61.7;66.55902324104251;61.7;61.7;61.7;61.7;61.7;63.9377983635896;61.7
410;-5406;3;1935;15;107.47135593069726;105.30000000000001;121.56924846785051;105.30000000000001;112.25910955708632;105.30000000000001;105.30000000000001;105.30000000000001;105.30000000000001;105.30000000000001;108.50498240209019;105.30000000000001
411;-5375;4;1935;15;91.01996289091744;88.9;104.78417749819725;88.9;95.6943969048476;88.9;88.9;88.9;88.9;88.9;92.0291248304431;88.9
412;-5345;5;1935;15;162.131107209156;159.60000000000002;178.5647452554234;159.60000000000002;167.71209812275742;159.60000000000002;159.60000000000002;159.60000000000002;159.60000000000002;159.60000000000002;163.33598540361993;159.60000000000002
413;-5314;6;1935;15;116.75014943207341;114.9;128.7625549075176;114.9;120.82965548059425;114.9;114.9;114.9;114.9;114.9;117.6308725792958;114.9
414;-5284;7;1935;15;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0
415;-5253;8;1935;15;294.72910440330276;295.5;289.723935455201;295.5;293.02931021641905;295.5;295.5;295.5;295.5;295.5;294.36213642529344;295.5
416;-5222;9;1935;15;190.08436566049542;190.20000000000002;189.3335903182802;190.20000000000002;189.82939653246288;190.20000000000002;190.20000000000002;190.20000000000002;190.20000000000002;190.20000000000002;190.02932046379402;190.20000000000002
417;-5192;10;1935;15;190.23513689642203;189.4;195.6574032568656;189.4;192.07658059887936;189.4;189.4;189.4;189.4;189.4;190.63268553926548;189.4
418;-5161;11;1935;15;149.53002507130276;147.5;162.71030330130404;147.5;154.0061497634298;147.5;147.5;147.5;147.5;147.5;150.49637408006066;147.5
419;-5131;12;1935;15;122.75231370777982;119.9;141.2714388157563;119.9;129.04155219924945;119.9;119.9;119.9;119.9;119.9;124.11009522641433;119.9
420;-5100;1;1936;15;83.96407982987157;81.60000000000001;99.31326460405027;81.60000000000001;89.17678200298155;81.60000000000001;81.60000000000001;81.60000000000001;81.60000000000001;81.60000000000001;85.08944829576684;81.60000000000001
421;-5069;2;1936;15;77.69318423317432;76.10000000000001;88.03720005925126;76.10000000000001;81.2060922194006;76.10000000000001;76.10000000000001;76.10000000000001;76.10000000000001;76.10000000000001;78.45158472106027;76.10000000000001
422;-5040;3;1936;15;42.82894293344955;41.300000000000004;52.755861347184684;41.300000000000004;46.200201404102195;41.300000000000004;41.300000000000004;41.300000000000004;41.300000000000004;41.300000000000004;43.55676275650138;41.300000000000004
423;-5009;4;1936;15;54.89875639229358;53.1;66.57748393786434;53.1;58.864942828355524;53.1;53.1;53.1;53.1;53.1;55.75501500764868;53.1
424;-4979;5;1936;15;288.37073412684407;285.3;308.3079904367827;285.3;295.1415809712641;285.3;285.3;285.3;285.3;285.3;289.83248990591454;285.3
425;-4948;6;1936;15;258.0462812146606;256.8;266.1379710140917;256.8;260.7942818167892;256.8;256.8;256.8;256.8;256.8;258.6395461124423;256.8
426;-4918;7;1936;15;216.80386821741288;216.20000000000002;220.7245838934259;216.20000000000002;218.13537366380507;216.20000000000002;216.20000000000002;216.20000000000002;216.20000000000002;216.20000000000002;217.0913264668535;216.20000000000002
427;-4887;8;1936;15;261.92740046159633;262.3;259.50823547001386;262.3;261.10583327126926;262.3;262.3;262.3;262.3;262.3;261.75003260555854;262.3
428;-4856;9;1936;15;213.1631591618716;213.60000000000002;210.32689675794725;213.60000000000002;212.1999424559708;213.60000000000002;213.60000000000002;213.60000000000002;213.60000000000002;213.60000000000002;212.95521064099964;213.60000000000002
429;-4826;10;1936;15;297.9815795809358;298.2;296.56344837897365;298.2;297.4999712279854;298.2;298.2;298.2;298.2;298.2;297.8776053204998;298.2
430;-4795;11;1936;15;216.00881857267893;214.3;227.10360974097114;214.3;219.77669568693776;214.3;214.3;214.3;214.3;214.3;216.82226425726628;214.3
431;-4765;12;1936;15;143.55509978733946;140.6;162.74158075506284;140.6;150.07097750372694;140.6;140.6;140.6;140.6;140.6;144.96181036970856;140.6
432;-4734;1;1937;15;157.68079630722937;154.70000000000002;177.03411623988947;154.70000000000002;164.25333382984633;154.70000000000002;154.70000000000002;154.70000000000002;154.70000000000002;154.70000000000002;159.09973915553212;154.70000000000002
433;-4703;2;1937;15;64.12894293344955;62.6;74.05586134718469;62.6;67.5002014041022;62.6;62.6;62.6;62.6;62.6;64.85676275650138;62.6
434;-4675;3;1937;15;42.128942933449544;40.6;52.05586134718468;40.6;45.50020140410219;40.6;40.6;40.6;40.6;40.6;42.85676275650138;40.6
435;-4644;4;1937;15;100.70990071053211;98.5;115.05805169509046;98.5;105.58264404626536;98.5;98.5;98.5;98.5;98.5;101.76187558082552;98.5
436;-4614;5;1937;15;67.93281115086238;65.8;81.78044524061058;65.8;72.63557506790727;65.8;65.8;65.8;65.8;65.8;68.94808922335486;65.8
437;-4583;6;1937;15;128.29875639229357;126.5;139.97748393786432;126.5;132.26494282835552;126.5;126.5;126.5;126.5;126.5;129.15501500764867;126.5
438;-4553;7;1937;15;174.41501253565139;173.4;181.005151650652;173.4;176.6530748817149;173.4;173.4;173.4;173.4;173.4;174.89818704003034;173.4
439;-4522;8;1937;15;149.25077123592663;148.3;155.42381293858546;148.3;151.3471840664165;148.3;148.3;148.3;148.3;148.3;149.70336507547145;148.3
440;-4491;9;1937;15;211.5888556817615;212.0;208.91943224277387;212.0;210.6822987820902;212.0;212.0;212.0;212.0;212.0;211.39313942682315;212.0
441;-4461;10;1937;15;176.46361949587157;175.5;182.72008068099873;175.5;178.58836222947616;175.5;175.5;175.5;175.5;175.5;176.92232946838323;175.5
442;-4430;11;1937;15;233.0317290130092;231.4;243.62600328649125;231.4;236.62962670857968;231.4;231.4;231.4;231.4;231.4;233.8084778997956;231.4
443;-4400;12;1937;15;109.4752241481101;106.7;127.49383236127642;106.7;115.59448322089139;106.7;106.7;106.7;106.7;106.7;110.79630886894368;106.7
444;-4369;1;1938;15;106.95680372904587;104.4;123.55728074025002;104.4;112.59445444887679;104.4;104.4;104.4;104.4;104.4;108.1739141894435;104.4
445;-4338;2;1938;15;60.80324641355964;59.300000000000004;70.56332586235806;59.300000000000004;64.11784507798284;59.300000000000004;59.300000000000004;59.300000000000004;59.300000000000004;59.300000000000004;61.51883397067783;59.300000000000004
446;-4310;3;1938;15;65.76021161245872;64.0;77.1886807106244;64.0;69.64140833917648;64.0;64.0;64.0;64.0;64.0;66.59812182891335;64.0
447;-4279;4;1938;15;73.565783771578;71.60000000000001;86.32896458923746;71.60000000000001;77.9002589481314;71.60000000000001;71.60000000000001;71.60000000000001;71.60000000000001;71.60000000000001;74.50155211550178;71.60000000000001
448;-4249;5;1938;15;163.131107209156;160.60000000000002;179.56474525542342;160.60000000000002;168.71209812275742;160.60000000000002;160.60000000000002;160.60000000000002;160.60000000000002;160.60000000000002;164.33598540361996;160.60000000000002
449;-4218;6;1938;15;199.50324641355965;198.0;209.26332586235807;198.0;202.81784507798284;198.0;198.0;198.0;198.0;198.0;200.21883397067782;198.0
450;-4188;7;1938;15;199.5580473367523;198.8;204.47979680238572;198.8;201.22951162052127;198.8;198.8;198.8;198.8;198.8;199.9188991817948;198.8
451;-4157;8;1938;15;287.51904222291745;288.2;283.09780965209427;288.2;286.01755735783684;288.2;288.2;288.2;288.2;288.2;287.1948871756759;288.2
452;-4126;9;1938;15;224.2218283024771;224.8;220.46795159140075;224.8;222.94698266231433;224.8;224.8;224.8;224.8;224.8;223.9466023189701;224.8
453;-4096;10;1938;15;166.75355731548626;165.70000000000002;173.59395487789195;165.70000000000002;169.07660937089395;165.70000000000002;165.70000000000002;165.70000000000002;165.70000000000002;165.70000000000002;167.25508021876567;165.70000000000002
454;-4065;11;1938;15;351.0535573154863;350.0;357.893954877892;350.0;353.37660937089396;350.0;350.0;350.0;350.0;350.0;351.5550802187657;350.0
455;-4035;12;1938;15;184.6478236865138;181.5;205.08559689126258;181.5;191.58864994962215;181.5;181.5;181.5;181.5;181.5;186.1462762633852;181.5
456;-4004;1;1939;15;109.98250024893579;107.4;126.74981622507664;107.4;115.67681077499614;107.4;107.4;107.4;107.4;107.4;111.21184297526703;107.4
457;-3973;2;1939;15;79.91888075306424;78.30000000000001;90.4297355440779;78.30000000000001;83.48844854551999;78.30000000000001;78.30000000000001;78.30000000000001;78.30000000000001;78.30000000000001;80.68951350688381;78.30000000000001
458;-3945;3;1939;15;108.98420419064222;106.80000000000001;123.16551621026385;106.80000000000001;113.800287720146;106.80000000000001;106.80000000000001;106.80000000000001;106.80000000000001;106.80000000000001;110.02394679500198;106.80000000000001
459;-3914;4;1939;15;63.375845951963306;61.5;75.55509039234424;61.5;67.51201180671362;61.5;61.5;61.5;61.5;61.5;64.26880136511933;61.5
460;-3884;5;1939;15;83.79705245058717;81.60000000000001;98.06178395267716;81.60000000000001;88.64146588320568;81.60000000000001;81.60000000000001;81.60000000000001;81.60000000000001;81.60000000000001;84.84291118791376;81.60000000000001
461;-3853;6;1939;15;203.4903981536147;202.0;213.16705811994476;202.0;206.77666691492317;202.0;202.0;202.0;202.0;202.0;204.19986957776604;202.0
462;-3823;7;1939;15;144.5976742544404;143.3;153.02304198374497;143.3;147.4589944690279;143.3;143.3;143.3;143.3;143.3;145.2154036840894;143.3
463;-3792;8;1939;15;160.4222886364771;159.60000000000002;165.76113551445226;159.60000000000002;162.2354024358197;159.60000000000002;159.60000000000002;159.60000000000002;159.60000000000002;159.60000000000002;160.81372114635369;159.60000000000002
464;-3761;9;1939;15;158.49550997873396;158.20000000000002;160.4141580755063;158.20000000000002;159.14709775037272;158.20000000000002;158.20000000000002;158.20000000000002;158.20000000000002;158.20000000000002;158.63618103697087;158.20000000000002
465;-3731;10;1939;15;208.44241299724771;207.8;212.61338712066586;207.8;209.85890815298413;207.8;207.8;207.8;207.8;207.8;208.74821964558882;207.8
466;-3700;11;1939;15;265.1647016337248;263.7;274.67452263511814;263.7;268.3943105888038;263.7;263.7;263.7;263.7;263.7;265.8619407919425;263.7
467;-3670;12;1939;15;83.6595898086055;81.0;100.92742267955656;81.0;89.52387975335424;81.0;81.0;81.0;81.0;81.0;84.92562933273769;81.0
468;-3639;1;1940;15;67.50990071053211;65.3;81.85805169509047;65.3;72.38264404626534;65.3;65.3;65.3;65.3;65.3;68.56187558082551;65.3
469;-3608;2;1940;15;70.05463945333946;68.5;80.14839683201133;68.5;73.48255773022156;68.5;68.5;68.5;68.5;68.5;70.79469154232493;68.5
470;-3579;3;1940;15;81.31439073179817;79.4;93.74389361958418;79.4;85.53554629589266;79.4;79.4;79.4;79.4;79.4;82.22569454385467;79.4
471;-3548;4;1940;15;60.950149432073395;59.1;72.9625549075176;59.1;65.02965548059426;59.1;59.1;59.1;59.1;59.1;61.830872579295786;59.1
472;-3518;5;1940;15;76.75850767075231;74.60000000000001;90.77298072543721;74.60000000000001;81.51793139402663;74.60000000000001;74.60000000000001;74.60000000000001;74.60000000000001;74.60000000000001;77.78601800917842;74.60000000000001
473;-3487;6;1940;15;206.27754989366974;204.8;215.87079037753145;204.8;209.53548875186345;204.8;204.8;204.8;204.8;204.8;206.9809051848543;204.8
474;-3457;7;1940;15;190.84798515636697;190.0;196.3536709992789;190.0;192.71775876193902;190.0;190.0;190.0;190.0;190.0;191.25164993217726;190.0
475;-3426;8;1940;15;156.2736816762569;155.4;161.94620648410555;155.4;158.2001150880584;155.4;155.4;155.4;155.4;155.4;156.6895787180008;155.4
476;-3395;9;1940;15;133.7424129972477;133.1;137.91338712066582;133.1;135.1589081529841;133.1;133.1;133.1;133.1;133.1;134.0482196455888;133.1
477;-3365;10;1940;15;156.4563433950459;155.3;163.9640968171985;155.3;159.0060346753714;155.3;155.3;155.3;155.3;155.3;157.00679536205988;155.3
478;-3334;11;1940;15;275.0261568538899;273.6;284.28571940787816;273.6;278.17077609962473;273.6;273.6;273.6;273.6;273.6;275.70504761320717;273.6
479;-3304;12;1940;15;129.87801022766973;127.0;148.56397430058294;127.0;136.22390852536884;127.0;127.0;127.0;127.0;127.0;131.2480240122379;127.0
480;-3273;1;1941;15;109.98250024893579;107.4;126.74981622507664;107.4;115.67681077499614;107.4;107.4;107.4;107.4;107.4;111.21184297526703;107.4
481;-3242;2;1941;15;37.18761207405505;35.800000000000004;46.1969161806382;35.800000000000004;40.24724161044569;35.800000000000004;35.800000000000004;35.800000000000004;35.800000000000004;35.800000000000004;37.84815443447184;35.800000000000004
482;-3214;3;1941;15;64.14736335251376;62.400000000000006;75.49241296821107;62.400000000000006;68.00023017611679;62.400000000000006;62.400000000000006;62.400000000000006;62.400000000000006;62.400000000000006;64.97915743600157;62.400000000000006
483;-3183;4;1941;15;120.48977634976148;118.10000000000001;136.0058000888769;118.10000000000001;125.75913832910092;118.10000000000001;118.10000000000001;118.10000000000001;118.10000000000001;118.10000000000001;121.6273770815904;118.10000000000001
484;-3153;5;1941;15;129.98977634976148;127.60000000000001;145.50580008887692;127.60000000000001;135.25913832910092;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;127.60000000000001;131.1273770815904;127.60000000000001
485;-3122;6;1941;15;216.32615685388993;214.9;225.58571940787814;214.9;219.47077609962474;214.9;214.9;214.9;214.9;214.9;217.00504761320718;214.9
486;-3092;7;1941;15;218.77817169752296;218.20000000000002;222.53204840859928;218.20000000000002;220.05301733768573;218.20000000000002;218.20000000000002;218.20000000000002;218.20000000000002;218.20000000000002;219.05339768102996;218.20000000000002
487;-3061;8;1941;15;158.24798515636698;157.4;163.7536709992789;157.4;160.11775876193903;157.4;157.4;157.4;157.4;157.4;158.65164993217724;157.4
488;-3030;9;1941;15;259.83359442456884;260.90000000000003;252.90977737969476;260.90000000000003;257.4822124660464;260.90000000000003;260.90000000000003;260.90000000000003;260.90000000000003;260.90000000000003;259.3259553883226;260.90000000000003
489;-3000;10;1941;15;140.81052251438533;139.5;149.3193097261583;139.5;143.7001726320876;139.5;139.5;139.5;139.5;139.5;141.43436807700118;139.5
490;-2969;11;1941;15;314.22058469477065;313.0;322.14543552926506;313.0;316.91192549066983;313.0;313.0;313.0;313.0;313.0;314.8016173266187;313.0
491;-2939;12;1941;15;129.3651619677248;126.5;147.96770655816962;126.5;135.68273036230914;126.5;126.5;126.5;126.5;126.5;130.7290596193261;126.5
492;-2908;1;1942;15;89.51547286965139;87.10000000000001;105.19833557370353;87.10000000000001;94.84149465522029;87.10000000000001;87.10000000000001;87.10000000000001;87.10000000000001;87.10000000000001;90.66530586741395;87.10000000000001
493;-2877;2;1942;15;98.42166683262386;96.7;109.59987748338443;96.7;102.21787384999743;96.7;96.7;96.7;96.7;96.7;99.24122865017802;96.7
494;-2849;3;1942;15;55.95742553289909;54.300000000000004;66.71853877131785;54.300000000000004;59.61198303469902;54.300000000000004;54.300000000000004;54.300000000000004;54.300000000000004;54.300000000000004;56.74640668561914;54.300000000000004
495;-2818;4;1942;15;132.27971416937615;129.8;148.3796742857701;129.8;137.74738547051868;129.8;129.8;129.8;129.8;129.8;133.46012783197284;129.8
496;-2788;5;1942;15;133.00262460970643;130.6;148.60206783129024;130.6;138.3003164921606;130.6;130.6;130.6;130.6;130.6;134.14634147450215;130.6
497;-2757;6;1942;15;162.7574255328991;161.10000000000002;173.51853877131785;161.10000000000002;166.41198303469903;161.10000000000002;161.10000000000002;161.10000000000002;161.10000000000002;161.10000000000002;163.54640668561916;161.10000000000002
498;-2727;7;1942;15;206.89380603702756;206.20000000000002;211.39845809031914;206.20000000000002;208.42362080522287;206.20000000000002;206.20000000000002;206.20000000000002;206.20000000000002;206.20000000000002;207.22407721723596;206.20000000000002
499;-2696;8;1942;15;162.20944037653211;161.4;167.46486777203896;161.4;163.99422427276;161.4;161.4;161.4;161.4;161.4;162.5947567534419;161.4
500;-2665;9;1942;15;328.69567144858723;330.70000000000005;315.6822321835226;330.70000000000005;324.2762065626896;330.70000000000005;330.70000000000005;330.70000000000005;330.70000000000005;330.70000000000005;327.74155470576295;330.70000000000005
501;-2635;10;1942;15;215.87817169752296;215.3;219.63204840859925;215.3;217.1530173376857;215.3;215.3;215.3;215.3;215.3;216.15339768102996;215.3
502;-2604;11;1942;15;395.9351368964221;395.1;401.3574032568656;395.1;397.7765805988794;395.1;395.1;395.1;395.1;395.1;396.33268553926547;395.1
503;-2574;12;1942;15;137.5165550075046;134.6;156.4527775278229;134.6;143.9474430145479;134.6;134.6;134.6;134.6;134.6;138.9049171909732;134.6
504;-2543;1;1943;15;102.91825894921101;100.4;119.26847751301005;100.4;108.47091995969774;100.4;100.4;100.4;100.4;100.4;104.11702101070816;100.4
505;-2512;2;1943;15;70.15463945333946;68.60000000000001;80.24839683201132;68.60000000000001;73.58255773022157;68.60000000000001;68.60000000000001;68.60000000000001;68.60000000000001;68.60000000000001;70.89469154232494;68.60000000000001
506;-2484;3;1943;15;90.1914802914679;88.2;103.12150007406407;88.2;94.58261527425076;88.2;88.2;88.2;88.2;88.2;91.13948090132533;88.2
507;-2453;4;1943;15;100.60990071053212;98.4;114.95805169509048;98.4;105.48264404626536;98.4;98.4;98.4;98.4;98.4;101.66187558082552;98.4
508;-2423;5;1943;15;123.26407982987158;120.9;138.61326460405027;120.9;128.47678200298157;120.9;120.9;120.9;120.9;120.9;124.38944829576684;120.9
509;-2392;6;1943;15;153.1088185726789;151.4;164.20360974097113;151.4;156.87669568693775;151.4;151.4;151.4;151.4;151.4;153.92226425726625;151.4
510;-2362;7;1943;15;179.9507712359266;179.0;186.12381293858542;179.0;182.0471840664165;179.0;179.0;179.0;179.0;179.0;180.40336507547144;179.0
511;-2331;8;1943;15;245.22012436077065;245.4;244.05225160621356;245.4;244.82350571716447;245.4;245.4;245.4;245.4;245.4;245.13449849923515;245.4
512;-2300;9;1943;15;181.78715174005507;181.8;181.7037322575867;181.8;181.75882183694034;181.8;181.8;181.8;181.8;181.8;181.78103560708823;181.8
513;-2270;10;1943;15;199.7323508168624;199.0;204.48726131755907;199.0;201.3471552944019;199.0;199.0;199.0;199.0;199.0;200.08097039597126;199.0
514;-2239;11;1943;15;196.61160465223855;194.8;208.37375168027765;194.8;200.6061209914152;194.8;194.8;194.8;194.8;194.8;197.47397940056047;194.8
515;-2209;12;1943;15;136.6165550075046;133.70000000000002;155.55277752782288;133.70000000000002;143.0474430145479;133.70000000000002;133.70000000000002;133.70000000000002;133.70000000000002;133.70000000000002;138.00491719097323;133.70000000000002
516;-2178;1;1944;15;100.50541068926606;98.0;116.77220977059675;98.0;106.02974179663804;98.0;98.0;98.0;98.0;98.0;101.69805661779637;98.0
517;-2147;2;1944;15;94.29597031273396;92.60000000000001;105.30734199855782;92.60000000000001;98.03551752387807;92.60000000000001;92.60000000000001;92.60000000000001;92.60000000000001;92.60000000000001;95.10329986435448;92.60000000000001
518;-2118;3;1944;15;57.983122052789;56.300000000000004;68.91107425614449;56.300000000000004;61.69433936081839;56.300000000000004;56.300000000000004;56.300000000000004;56.300000000000004;56.300000000000004;58.784335471442695;56.300000000000004
519;-2087;4;1944;15;77.90432855141285;75.9;90.9177678164774;75.9;82.32379343731043;75.9;75.9;75.9;75.9;75.9;78.8584452942371;75.9
520;-2057;5;1944;15;231.8266171878899;229.0;250.17890333092967;229.0;238.0591958731301;229.0;229.0;229.0;229.0;229.0;233.1721664405908;229.0
521;-2026;6;1944;15;164.84457727295415;163.20000000000002;175.52227102890456;163.20000000000002;168.47080487163936;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;165.6274422927074;163.20000000000002
522;-1996;7;1944;15;277.112848259945;277.1;277.19626774241334;277.1;277.1411781630597;277.1;277.1;277.1;277.1;277.1;277.11896439291183;277.1
523;-1965;8;1944;15;154.19937819614682;153.3;160.0387419689322;153.3;156.18247141417777;153.3;153.3;153.3;153.3;153.3;154.62750750382435;153.3
524;-1934;9;1944;15;181.68715174005507;181.70000000000002;181.6037322575867;181.70000000000002;181.65882183694032;181.70000000000002;181.70000000000002;181.70000000000002;181.70000000000002;181.70000000000002;181.68103560708823;181.70000000000002
525;-1904;10;1944;15;245.49550997873396;245.20000000000002;247.4141580755063;245.20000000000002;246.1470977503727;245.20000000000002;245.20000000000002;245.20000000000002;245.20000000000002;245.20000000000002;245.63618103697087;245.20000000000002
526;-1873;11;1944;15;205.96021161245875;204.20000000000002;217.38868071062439;204.20000000000002;209.8414083391765;204.20000000000002;204.20000000000002;204.20000000000002;204.20000000000002;204.20000000000002;206.79812182891337;204.20000000000002
527;-1843;12;1944;15;159.51934108706422;156.5;179.1229194671294;156.5;166.17686831902535;156.5;156.5;156.5;156.5;156.5;160.95663233426743;156.5
528;-1812;1;1945;15;84.26407982987156;81.9;99.61326460405027;81.9;89.47678200298155;81.9;81.9;81.9;81.9;81.9;85.38944829576684;81.9
529;-1781;2;1945;15;102.43451509256882;100.7;113.69614522579775;100.7;106.25905201305712;100.7;100.7;100.7;100.7;100.7;103.2601930430898;100.7
530;-1753;3;1945;15;64.64736335251376;62.900000000000006;75.99241296821106;62.900000000000006;68.5002301761168;62.900000000000006;62.900000000000006;62.900000000000006;62.900000000000006;62.900000000000006;65.47915743600159;62.900000000000006
531;-1722;4;1945;15;172.03946544783489;169.20000000000002;190.475171073343;169.20000000000002;178.3003740361898;169.20000000000002;169.20000000000002;169.20000000000002;169.20000000000002;169.20000000000002;173.3911308335026;169.20000000000002
532;-1692;5;1945;15;149.87971416937614;147.4;165.97967428577013;147.4;155.3473854705187;147.4;147.4;147.4;147.4;147.4;151.06012783197284;147.4
533;-1661;6;1945;15;143.13451509256882;141.4;154.39614522579777;141.4;146.95905201305712;141.4;141.4;141.4;141.4;141.4;143.96019304308982;141.4
534;-1631;7;1945;15;199.67089559669725;198.9;204.676064544799;198.9;201.37068978358093;198.9;198.9;198.9;198.9;198.9;200.0378635747066;198.9
535;-1600;8;1945;15;222.7899378196147;222.70000000000002;223.3738741968932;222.70000000000002;222.9882471414178;222.70000000000002;222.70000000000002;222.70000000000002;222.70000000000002;222.70000000000002;222.83275075038244;222.70000000000002
536;-1569;9;1945;15;196.59442784088074;196.8;195.25971612138696;196.8;196.1411493910451;196.8;196.8;196.8;196.8;196.8;196.4965697134116;196.8
537;-1539;10;1945;15;219.9396269176881;219.4;223.44324518135934;219.4;221.12948284850665;219.4;219.4;219.4;219.4;219.4;220.19650450229463;219.4
538;-1508;11;1945;15;187.55014943207343;185.70000000000002;199.5625549075176;185.70000000000002;191.62965548059427;185.70000000000002;185.70000000000002;185.70000000000002;185.70000000000002;185.70000000000002;188.4308725792958;185.70000000000002
539;-1478;12;1945;15;143.1422515273945;140.20000000000002;162.24531301264955;140.20000000000002;149.62979934066726;140.20000000000002;140.20000000000002;140.20000000000002;140.20000000000002;140.20000000000002;144.54284597679677;140.20000000000002
540;-1447;1;1946;15;153.03667936827526;150.3;170.8050291340365;150.3;159.07094873171235;150.3;150.3;150.3;150.3;150.3;154.33941569020834;150.3
541;-1416;2;1946;15;64.69318423317432;63.1;75.03720005925126;63.1;68.2060922194006;63.1;63.1;63.1;63.1;63.1;65.45158472106026;63.1
542;-1388;3;1946;15;45.793184233174316;44.2;56.13720005925126;44.2;49.30609221940061;44.2;44.2;44.2;44.2;44.2;46.551584721060266;44.2
543;-1357;4;1946;15;69.7171768113578;67.7;82.81403555889072;67.7;74.16497160037012;67.7;67.7;67.7;67.7;67.7;70.67740968714888;67.7
544;-1327;5;1946;15;249.21547286965142;246.8;264.89833557370355;246.8;254.54149465522028;246.8;246.8;246.8;246.8;246.8;250.36530586741395;246.8
545;-1296;6;1946;15;167.37476381411008;166.0;176.3006484382249;166.0;170.406063447386;166.0;166.0;166.0;166.0;166.0;168.02919004156007;166.0
546;-1266;7;1946;15;185.99659211658718;185.20000000000002;191.16860002962565;185.20000000000002;187.75304610970034;185.20000000000002;185.20000000000002;185.20000000000002;185.20000000000002;185.20000000000002;186.37579236053014;185.20000000000002
547;-1235;8;1946;15;206.8284825994496;206.70000000000002;207.6626774241332;206.70000000000002;207.11178163059685;206.70000000000002;206.70000000000002;206.70000000000002;206.70000000000002;206.70000000000002;206.88964392911777;206.70000000000002
548;-1204;9;1946;15;173.0541791193395;172.9;174.05521290895982;172.9;173.39413795671618;172.9;172.9;172.9;172.9;172.9;173.12757271494135;172.9
549;-1174;10;1946;15;149.46191555416513;148.1;158.30438069581157;148.1;152.46488528432633;148.1;148.1;148.1;148.1;148.1;150.11022564864828;148.1
550;-1143;11;1946;15;179.7143907317982;177.8;192.14389361958422;177.8;183.93554629589266;177.8;177.8;177.8;177.8;177.8;180.62569454385468;177.8
551;-1113;12;1946;15;162.56516196772478;159.70000000000002;181.16770655816964;159.70000000000002;168.88273036230916;159.70000000000002;159.70000000000002;159.70000000000002;159.70000000000002;159.70000000000002;163.92905961932613;159.70000000000002
552;-1082;1;1947;15;166.14225152739454;163.20000000000002;185.24531301264955;163.20000000000002;172.62979934066726;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;163.20000000000002;167.5428459767968;163.20000000000002
553;-1051;2;1947;15;43.36470163372477;41.900000000000006;52.874522635118105;41.900000000000006;46.594310588803786;41.900000000000006;41.900000000000006;41.900000000000006;41.900000000000006;41.900000000000006;44.0619407919425;41.900000000000006
554;-1023;3;1947;15;54.29597031273394;52.6;65.30734199855779;52.6;58.03551752387806;52.6;52.6;52.6;52.6;52.6;55.10329986435447;52.6
555;-992;4;1947;15;53.427238991743124;51.5;65.9401613619975;51.5;57.67672445895235;51.5;51.5;51.5;51.5;51.5;54.34465893676644;51.5
556;-962;5;1947;15;149.7668659094312;147.3;165.78340654335682;147.3;155.206207307459;147.3;147.3;147.3;147.3;147.3;150.94116343906106;147.3
557;-931;6;1947;15;138.88312205278902;137.20000000000002;149.81107425614448;137.20000000000002;142.5943393608184;137.20000000000002;137.20000000000002;137.20000000000002;137.20000000000002;137.20000000000002;139.68433547144272;137.20000000000002
558;-901;7;1947;15;213.21950255691743;212.5;217.89099357514576;212.5;214.80597713134222;212.5;212.5;212.5;212.5;212.5;213.56200600305948;212.5
559;-870;8;1947;15;162.5323508168624;161.8;167.28726131755903;161.8;164.1471552944019;161.8;161.8;161.8;161.8;161.8;162.88097039597125;161.8
560;-839;9;1947;15;152.37538561796333;151.9;155.46190646929273;151.9;153.42359203320825;151.9;151.9;151.9;151.9;151.9;152.60168253773574;151.9
561;-809;10;1947;15;154.02058469477066;152.8;161.94543552926507;152.8;156.71192549066984;152.8;152.8;152.8;152.8;152.8;154.60161732661876;152.8
562;-778;11;1947;15;148.71717681135783;146.70000000000002;161.8140355588907;146.70000000000002;153.16497160037014;146.70000000000002;146.70000000000002;146.70000000000002;146.70000000000002;146.70000000000002;149.6774096871489;146.70000000000002
563;-748;12;1947;15;149.2495276282202;146.5;167.10129687644977;146.5;155.312126894772;146.5;146.5;146.5;146.5;146.5;150.55838008312014;146.5
564;-717;1;1948;15;94.33838330998165;92.0;109.52072911922363;92.0;99.49442567686218;92.0;92.0;92.0;92.0;92.0;95.45151950994328;92.0
565;-686;2;1948;15;75.10603249311927;73.5;85.53346780166459;73.5;78.64727038246029;73.5;73.5;73.5;73.5;73.5;75.87054911397203;73.5
