index;time;month;year;day;Anegada;Virgin_Gorda;VGB;Tortola;Jost_Van_Dyke;Other_Islands
345;-7383;10;1929;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;226.4;226.4;1.2316434366167814e+36
346;-7352;11;1929;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;127.7;127.7;1.2316434366167814e+36
347;-7322;12;1929;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;86.10000000000001;86.10000000000001;1.2316434366167814e+36
348;-7291;1;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;368.6;368.6;1.2316434366167814e+36
349;-7260;2;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;66.2;66.2;1.2316434366167814e+36
350;-7232;3;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;78.30000000000001;78.30000000000001;1.2316434366167814e+36
351;-7201;4;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;84.4;84.4;1.2316434366167814e+36
352;-7171;5;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;180.5;180.5;1.2316434366167814e+36
353;-7140;6;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;201.3;201.3;1.2316434366167814e+36
354;-7110;7;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;75.3;75.3;1.2316434366167814e+36
355;-7079;8;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;109.9;109.9;1.2316434366167814e+36
356;-7048;9;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;281.6;281.6;1.2316434366167814e+36
357;-7018;10;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;181.4;181.4;1.2316434366167814e+36
358;-6987;11;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;256.7;256.7;1.2316434366167814e+36
359;-6957;12;1930;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;179.70000000000002;179.70000000000002;1.2316434366167814e+36
360;-6926;1;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;93.0;93.0;1.2316434366167814e+36
361;-6895;2;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;244.60000000000002;244.60000000000002;1.2316434366167814e+36
362;-6867;3;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;77.9;77.9;1.2316434366167814e+36
363;-6836;4;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;229.60000000000002;229.60000000000002;1.2316434366167814e+36
364;-6806;5;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;251.0;251.0;1.2316434366167814e+36
365;-6775;6;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;403.70000000000005;403.70000000000005;1.2316434366167814e+36
366;-6745;7;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;233.5;233.5;1.2316434366167814e+36
367;-6714;8;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;280.90000000000003;280.90000000000003;1.2316434366167814e+36
368;-6683;9;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;546.2;546.2;1.2316434366167814e+36
369;-6653;10;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;315.6;315.6;1.2316434366167814e+36
370;-6622;11;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;389.90000000000003;389.90000000000003;1.2316434366167814e+36
371;-6592;12;1931;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;128.3;128.3;1.2316434366167814e+36
372;-6561;1;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;198.60000000000002;198.60000000000002;1.2316434366167814e+36
373;-6530;2;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;36.6;36.6;1.2316434366167814e+36
374;-6501;3;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;63.900000000000006;63.900000000000006;1.2316434366167814e+36
375;-6470;4;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;307.1;307.1;1.2316434366167814e+36
376;-6440;5;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;272.40000000000003;272.40000000000003;1.2316434366167814e+36
377;-6409;6;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;304.8;304.8;1.2316434366167814e+36
378;-6379;7;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;402.40000000000003;402.40000000000003;1.2316434366167814e+36
379;-6348;8;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;254.5;254.5;1.2316434366167814e+36
380;-6317;9;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;375.70000000000005;375.70000000000005;1.2316434366167814e+36
381;-6287;10;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;255.70000000000002;255.70000000000002;1.2316434366167814e+36
382;-6256;11;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;171.3;171.3;1.2316434366167814e+36
383;-6226;12;1932;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;152.1;152.1;1.2316434366167814e+36
384;-6195;1;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;107.9;107.9;1.2316434366167814e+36
385;-6164;2;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;42.6;42.6;1.2316434366167814e+36
386;-6136;3;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;81.4;81.4;1.2316434366167814e+36
387;-6105;4;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;185.0;185.0;1.2316434366167814e+36
388;-6075;5;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;489.5;489.5;1.2316434366167814e+36
389;-6044;6;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;201.20000000000002;201.20000000000002;1.2316434366167814e+36
390;-6014;7;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;170.60000000000002;170.60000000000002;1.2316434366167814e+36
391;-5983;8;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;224.3;224.3;1.2316434366167814e+36
392;-5952;9;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;477.1;477.1;1.2316434366167814e+36
393;-5922;10;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;142.0;142.0;1.2316434366167814e+36
394;-5891;11;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;268.1;268.1;1.2316434366167814e+36
395;-5861;12;1933;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;126.4;126.4;1.2316434366167814e+36
396;-5830;1;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;145.8;145.8;1.2316434366167814e+36
397;-5799;2;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;37.300000000000004;37.300000000000004;1.2316434366167814e+36
398;-5771;3;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;95.10000000000001;95.10000000000001;1.2316434366167814e+36
399;-5740;4;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;97.9;97.9;1.2316434366167814e+36
400;-5710;5;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;85.5;85.5;1.2316434366167814e+36
401;-5679;6;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;133.3;133.3;1.2316434366167814e+36
402;-5649;7;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;280.6;280.6;1.2316434366167814e+36
403;-5618;8;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;267.90000000000003;267.90000000000003;1.2316434366167814e+36
404;-5587;9;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;227.8;227.8;1.2316434366167814e+36
405;-5557;10;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;144.5;144.5;1.2316434366167814e+36
406;-5526;11;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;155.20000000000002;155.20000000000002;1.2316434366167814e+36
407;-5496;12;1934;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;197.0;197.0;1.2316434366167814e+36
408;-5465;1;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;115.60000000000001;115.60000000000001;1.2316434366167814e+36
409;-5434;2;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;259.8;259.8;1.2316434366167814e+36
410;-5406;3;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;39.2;39.2;1.2316434366167814e+36
411;-5375;4;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;130.5;130.5;1.2316434366167814e+36
412;-5345;5;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;154.60000000000002;154.60000000000002;1.2316434366167814e+36
413;-5314;6;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;190.20000000000002;190.20000000000002;1.2316434366167814e+36
414;-5284;7;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;212.60000000000002;212.60000000000002;1.2316434366167814e+36
415;-5253;8;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;239.20000000000002;239.20000000000002;1.2316434366167814e+36
416;-5222;9;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;338.3;338.3;1.2316434366167814e+36
417;-5192;10;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;264.2;264.2;1.2316434366167814e+36
418;-5161;11;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;123.2;123.2;1.2316434366167814e+36
419;-5131;12;1935;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;319.0;319.0;1.2316434366167814e+36
420;-5100;1;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;103.30000000000001;103.30000000000001;1.2316434366167814e+36
421;-5069;2;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;54.5;54.5;1.2316434366167814e+36
422;-5040;3;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;32.9;32.9;1.2316434366167814e+36
423;-5009;4;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;73.3;73.3;1.2316434366167814e+36
424;-4979;5;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;408.40000000000003;408.40000000000003;1.2316434366167814e+36
425;-4948;6;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;224.4;224.4;1.2316434366167814e+36
426;-4918;7;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;402.0;402.0;1.2316434366167814e+36
427;-4887;8;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;336.5;336.5;1.2316434366167814e+36
428;-4856;9;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;430.8;430.8;1.2316434366167814e+36
429;-4826;10;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;262.5;262.5;1.2316434366167814e+36
430;-4795;11;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;72.60000000000001;72.60000000000001;1.2316434366167814e+36
431;-4765;12;1936;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;290.8;290.8;1.2316434366167814e+36
432;-4734;1;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;262.1;262.1;1.2316434366167814e+36
433;-4703;2;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;48.5;48.5;1.2316434366167814e+36
434;-4675;3;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;64.3;64.3;1.2316434366167814e+36
435;-4644;4;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;85.60000000000001;85.60000000000001;1.2316434366167814e+36
436;-4614;5;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;136.1;136.1;1.2316434366167814e+36
437;-4583;6;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;129.6;129.6;1.2316434366167814e+36
438;-4553;7;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;131.0;131.0;1.2316434366167814e+36
439;-4522;8;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;212.70000000000002;212.70000000000002;1.2316434366167814e+36
440;-4491;9;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;122.80000000000001;122.80000000000001;1.2316434366167814e+36
441;-4461;10;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;112.10000000000001;112.10000000000001;1.2316434366167814e+36
442;-4430;11;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;171.60000000000002;171.60000000000002;1.2316434366167814e+36
443;-4400;12;1937;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;108.2;108.2;1.2316434366167814e+36
444;-4369;1;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;88.7;88.7;1.2316434366167814e+36
445;-4338;2;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;60.5;60.5;1.2316434366167814e+36
446;-4310;3;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;77.4;77.4;1.2316434366167814e+36
447;-4279;4;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;89.10000000000001;89.10000000000001;1.2316434366167814e+36
448;-4249;5;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;101.10000000000001;101.10000000000001;1.2316434366167814e+36
449;-4218;6;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;526.0;526.0;1.2316434366167814e+36
450;-4188;7;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;108.5;108.5;1.2316434366167814e+36
451;-4157;8;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;165.8;165.8;1.2316434366167814e+36
452;-4126;9;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;175.3;175.3;1.2316434366167814e+36
453;-4096;10;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;253.4;253.4;1.2316434366167814e+36
454;-4065;11;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;292.5;292.5;1.2316434366167814e+36
455;-4035;12;1938;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;181.20000000000002;181.20000000000002;1.2316434366167814e+36
456;-4004;1;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;124.60000000000001;124.60000000000001;1.2316434366167814e+36
457;-3973;2;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;75.60000000000001;75.60000000000001;1.2316434366167814e+36
458;-3945;3;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;55.6;55.6;1.2316434366167814e+36
459;-3914;4;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;81.2;81.2;1.2316434366167814e+36
460;-3884;5;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;189.70000000000002;189.70000000000002;1.2316434366167814e+36
461;-3853;6;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;64.0;64.0;1.2316434366167814e+36
462;-3823;7;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;118.10000000000001;118.10000000000001;1.2316434366167814e+36
463;-3792;8;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;157.4;157.4;1.2316434366167814e+36
464;-3761;9;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;296.40000000000003;296.40000000000003;1.2316434366167814e+36
465;-3731;10;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;253.20000000000002;253.20000000000002;1.2316434366167814e+36
466;-3700;11;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;205.20000000000002;205.20000000000002;1.2316434366167814e+36
467;-3670;12;1939;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;104.60000000000001;104.60000000000001;1.2316434366167814e+36
468;-3639;1;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;117.9;117.9;1.2316434366167814e+36
469;-3608;2;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;232.9;232.9;1.2316434366167814e+36
470;-3579;3;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;83.7;83.7;1.2316434366167814e+36
471;-3548;4;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;205.60000000000002;205.60000000000002;1.2316434366167814e+36
472;-3518;5;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;387.5;387.5;1.2316434366167814e+36
473;-3487;6;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;266.2;266.2;1.2316434366167814e+36
474;-3457;7;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;134.70000000000002;134.70000000000002;1.2316434366167814e+36
475;-3426;8;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;134.70000000000002;134.70000000000002;1.2316434366167814e+36
476;-3395;9;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;198.20000000000002;198.20000000000002;1.2316434366167814e+36
477;-3365;10;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;293.6;293.6;1.2316434366167814e+36
478;-3334;11;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;175.0;175.0;1.2316434366167814e+36
479;-3304;12;1940;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;167.20000000000002;167.20000000000002;1.2316434366167814e+36
480;-3273;1;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;168.70000000000002;168.70000000000002;1.2316434366167814e+36
481;-3242;2;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;29.400000000000002;29.400000000000002;1.2316434366167814e+36
482;-3214;3;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;91.10000000000001;91.10000000000001;1.2316434366167814e+36
483;-3183;4;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;91.10000000000001;91.10000000000001;1.2316434366167814e+36
484;-3153;5;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;466.0;466.0;1.2316434366167814e+36
485;-3122;6;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;240.70000000000002;240.70000000000002;1.2316434366167814e+36
486;-3092;7;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;247.9;247.9;1.2316434366167814e+36
487;-3061;8;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;199.3;199.3;1.2316434366167814e+36
488;-3030;9;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;246.3;246.3;1.2316434366167814e+36
489;-3000;10;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;175.4;175.4;1.2316434366167814e+36
490;-2969;11;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;115.60000000000001;115.60000000000001;1.2316434366167814e+36
491;-2939;12;1941;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;101.2;101.2;1.2316434366167814e+36
492;-2908;1;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;165.9;165.9;1.2316434366167814e+36
493;-2877;2;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;122.10000000000001;122.10000000000001;1.2316434366167814e+36
494;-2849;3;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;119.7;119.7;1.2316434366167814e+36
495;-2818;4;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;394.5;394.5;1.2316434366167814e+36
496;-2788;5;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;218.8;218.8;1.2316434366167814e+36
497;-2757;6;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;444.70000000000005;444.70000000000005;1.2316434366167814e+36
498;-2727;7;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;220.8;220.8;1.2316434366167814e+36
499;-2696;8;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;204.60000000000002;204.60000000000002;1.2316434366167814e+36
500;-2665;9;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;247.70000000000002;247.70000000000002;1.2316434366167814e+36
501;-2635;10;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;188.5;188.5;1.2316434366167814e+36
502;-2604;11;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;291.40000000000003;291.40000000000003;1.2316434366167814e+36
503;-2574;12;1942;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;101.2;101.2;1.2316434366167814e+36
504;-2543;1;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;226.10000000000002;226.10000000000002;1.2316434366167814e+36
505;-2512;2;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;86.2;86.2;1.2316434366167814e+36
506;-2484;3;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;91.5;91.5;1.2316434366167814e+36
507;-2453;4;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;80.0;80.0;1.2316434366167814e+36
508;-2423;5;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;300.90000000000003;300.90000000000003;1.2316434366167814e+36
509;-2392;6;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;181.4;181.4;1.2316434366167814e+36
510;-2362;7;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;131.6;131.6;1.2316434366167814e+36
511;-2331;8;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;186.70000000000002;186.70000000000002;1.2316434366167814e+36
512;-2300;9;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;130.20000000000002;130.20000000000002;1.2316434366167814e+36
513;-2270;10;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;233.3;233.3;1.2316434366167814e+36
514;-2239;11;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;104.7;104.7;1.2316434366167814e+36
515;-2209;12;1943;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;182.4;182.4;1.2316434366167814e+36
516;-2178;1;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;97.0;97.0;1.2316434366167814e+36
517;-2147;2;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;76.80000000000001;76.80000000000001;1.2316434366167814e+36
518;-2118;3;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;30.900000000000002;30.900000000000002;1.2316434366167814e+36
519;-2087;4;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;40.7;40.7;1.2316434366167814e+36
520;-2057;5;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;182.3;182.3;1.2316434366167814e+36
521;-2026;6;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;327.8;327.8;1.2316434366167814e+36
522;-1996;7;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;222.3;222.3;1.2316434366167814e+36
523;-1965;8;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;238.3;238.3;1.2316434366167814e+36
524;-1934;9;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;416.5;416.5;1.2316434366167814e+36
525;-1904;10;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;263.90000000000003;263.90000000000003;1.2316434366167814e+36
526;-1873;11;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;123.80000000000001;123.80000000000001;1.2316434366167814e+36
527;-1843;12;1944;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;133.70000000000002;133.70000000000002;1.2316434366167814e+36
528;-1812;1;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;55.5;55.5;1.2316434366167814e+36
529;-1781;2;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;46.7;46.7;1.2316434366167814e+36
530;-1753;3;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;35.800000000000004;35.800000000000004;1.2316434366167814e+36
531;-1722;4;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;131.8;131.8;1.2316434366167814e+36
532;-1692;5;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;182.3;182.3;1.2316434366167814e+36
533;-1661;6;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;144.20000000000002;144.20000000000002;1.2316434366167814e+36
534;-1631;7;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;258.2;258.2;1.2316434366167814e+36
535;-1600;8;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;220.5;220.5;1.2316434366167814e+36
536;-1569;9;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;126.4;126.4;1.2316434366167814e+36
537;-1539;10;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;297.5;297.5;1.2316434366167814e+36
538;-1508;11;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;67.9;67.9;1.2316434366167814e+36
539;-1478;12;1945;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;173.4;173.4;1.2316434366167814e+36
540;-1447;1;1946;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;67.0;67.0;1.2316434366167814e+36
541;-1416;2;1946;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;159.0;159.0;1.2316434366167814e+36
542;-1388;3;1946;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;58.0;58.0;1.2316434366167814e+36
543;-1357;4;1946;15;9.969209968386869e+36;9.969209968386869e+36;4.0952429796245545e+36;139.8;139.8;1.2316434366167814e+36
