index;time;month;year;day;Saint_Patrick;Saint_David;Carriacou;GRD;Saint_John;Saint_George;Saint_Andrew;Saint_Mark
357;-7018;10;1930;15;230.8;230.8;9.969209968386869e+36;1.0906223705981703e+36;230.8;3.88360345819837e+35;230.8;230.8
358;-6987;11;1930;15;181.5;181.5;9.969209968386869e+36;1.0906223705981703e+36;181.5;3.88360345819837e+35;181.5;181.5
359;-6957;12;1930;15;161.5;161.5;9.969209968386869e+36;1.0906223705981703e+36;161.5;3.88360345819837e+35;161.5;161.5
360;-6926;1;1931;15;41.6;41.6;9.969209968386869e+36;1.0906223705981703e+36;41.6;3.88360345819837e+35;41.6;41.6
361;-6895;2;1931;15;28.5;28.5;9.969209968386869e+36;1.0906223705981703e+36;28.5;3.88360345819837e+35;28.5;28.5
362;-6867;3;1931;15;24.400000000000002;24.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;24.400000000000002;3.88360345819837e+35;24.400000000000002;24.400000000000002
363;-6836;4;1931;15;48.400000000000006;48.400000000000006;9.969209968386869e+36;1.0906223705981703e+36;48.400000000000006;3.88360345819837e+35;48.400000000000006;48.400000000000006
364;-6806;5;1931;15;87.9;87.9;9.969209968386869e+36;1.0906223705981703e+36;87.9;3.88360345819837e+35;87.9;87.9
365;-6775;6;1931;15;177.9;177.9;9.969209968386869e+36;1.0906223705981703e+36;177.9;3.88360345819837e+35;177.9;177.9
366;-6745;7;1931;15;243.5;243.5;9.969209968386869e+36;1.0906223705981703e+36;243.5;3.88360345819837e+35;243.5;243.5
367;-6714;8;1931;15;303.3;303.3;9.969209968386869e+36;1.0906223705981703e+36;303.3;3.88360345819837e+35;303.3;303.3
368;-6683;9;1931;15;163.20000000000002;163.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;163.20000000000002;3.88360345819837e+35;163.20000000000002;163.20000000000002
369;-6653;10;1931;15;218.10000000000002;218.10000000000002;9.969209968386869e+36;1.0906223705981703e+36;218.10000000000002;3.88360345819837e+35;218.10000000000002;218.10000000000002
370;-6622;11;1931;15;144.5;144.5;9.969209968386869e+36;1.0906223705981703e+36;144.5;3.88360345819837e+35;144.5;144.5
371;-6592;12;1931;15;121.0;121.0;9.969209968386869e+36;1.0906223705981703e+36;121.0;3.88360345819837e+35;121.0;121.0
372;-6561;1;1932;15;33.7;33.7;9.969209968386869e+36;1.0906223705981703e+36;33.7;3.88360345819837e+35;33.7;33.7
373;-6530;2;1932;15;28.200000000000003;28.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;28.200000000000003;3.88360345819837e+35;28.200000000000003;28.200000000000003
374;-6501;3;1932;15;21.6;21.6;9.969209968386869e+36;1.0906223705981703e+36;21.6;3.88360345819837e+35;21.6;21.6
375;-6470;4;1932;15;25.400000000000002;25.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;25.400000000000002;3.88360345819837e+35;25.400000000000002;25.400000000000002
376;-6440;5;1932;15;71.7;71.7;9.969209968386869e+36;1.0906223705981703e+36;71.7;3.88360345819837e+35;71.7;71.7
377;-6409;6;1932;15;131.4;131.4;9.969209968386869e+36;1.0906223705981703e+36;131.4;3.88360345819837e+35;131.4;131.4
378;-6379;7;1932;15;169.70000000000002;169.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;169.70000000000002;3.88360345819837e+35;169.70000000000002;169.70000000000002
379;-6348;8;1932;15;173.4;173.4;9.969209968386869e+36;1.0906223705981703e+36;173.4;3.88360345819837e+35;173.4;173.4
380;-6317;9;1932;15;166.20000000000002;166.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;166.20000000000002;3.88360345819837e+35;166.20000000000002;166.20000000000002
381;-6287;10;1932;15;176.10000000000002;176.10000000000002;9.969209968386869e+36;1.0906223705981703e+36;176.10000000000002;3.88360345819837e+35;176.10000000000002;176.10000000000002
382;-6256;11;1932;15;210.70000000000002;210.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;210.70000000000002;3.88360345819837e+35;210.70000000000002;210.70000000000002
383;-6226;12;1932;15;101.60000000000001;101.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;101.60000000000001;3.88360345819837e+35;101.60000000000001;101.60000000000001
384;-6195;1;1933;15;128.20000000000002;128.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;128.20000000000002;3.88360345819837e+35;128.20000000000002;128.20000000000002
385;-6164;2;1933;15;31.700000000000003;31.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;31.700000000000003;3.88360345819837e+35;31.700000000000003;31.700000000000003
386;-6136;3;1933;15;50.800000000000004;50.800000000000004;9.969209968386869e+36;1.0906223705981703e+36;50.800000000000004;3.88360345819837e+35;50.800000000000004;50.800000000000004
387;-6105;4;1933;15;19.400000000000002;19.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;19.400000000000002;3.88360345819837e+35;19.400000000000002;19.400000000000002
388;-6075;5;1933;15;100.0;100.0;9.969209968386869e+36;1.0906223705981703e+36;100.0;3.88360345819837e+35;100.0;100.0
389;-6044;6;1933;15;192.9;192.9;9.969209968386869e+36;1.0906223705981703e+36;192.9;3.88360345819837e+35;192.9;192.9
390;-6014;7;1933;15;239.4;239.4;9.969209968386869e+36;1.0906223705981703e+36;239.4;3.88360345819837e+35;239.4;239.4
391;-5983;8;1933;15;287.8;287.8;9.969209968386869e+36;1.0906223705981703e+36;287.8;3.88360345819837e+35;287.8;287.8
392;-5952;9;1933;15;280.5;280.5;9.969209968386869e+36;1.0906223705981703e+36;280.5;3.88360345819837e+35;280.5;280.5
393;-5922;10;1933;15;203.3;203.3;9.969209968386869e+36;1.0906223705981703e+36;203.3;3.88360345819837e+35;203.3;203.3
394;-5891;11;1933;15;192.8;192.8;9.969209968386869e+36;1.0906223705981703e+36;192.8;3.88360345819837e+35;192.8;192.8
395;-5861;12;1933;15;119.10000000000001;119.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;119.10000000000001;3.88360345819837e+35;119.10000000000001;119.10000000000001
396;-5830;1;1934;15;29.5;29.5;9.969209968386869e+36;1.0906223705981703e+36;29.5;3.88360345819837e+35;29.5;29.5
397;-5799;2;1934;15;17.400000000000002;17.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;17.400000000000002;3.88360345819837e+35;17.400000000000002;17.400000000000002
398;-5771;3;1934;15;33.800000000000004;33.800000000000004;9.969209968386869e+36;1.0906223705981703e+36;33.800000000000004;3.88360345819837e+35;33.800000000000004;33.800000000000004
399;-5740;4;1934;15;31.8;31.8;9.969209968386869e+36;1.0906223705981703e+36;31.8;3.88360345819837e+35;31.8;31.8
400;-5710;5;1934;15;61.6;61.6;9.969209968386869e+36;1.0906223705981703e+36;61.6;3.88360345819837e+35;61.6;61.6
401;-5679;6;1934;15;75.60000000000001;75.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;75.60000000000001;3.88360345819837e+35;75.60000000000001;75.60000000000001
402;-5649;7;1934;15;165.0;165.0;9.969209968386869e+36;1.0906223705981703e+36;165.0;3.88360345819837e+35;165.0;165.0
403;-5618;8;1934;15;213.20000000000002;213.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;213.20000000000002;3.88360345819837e+35;213.20000000000002;213.20000000000002
404;-5587;9;1934;15;141.4;141.4;9.969209968386869e+36;1.0906223705981703e+36;141.4;3.88360345819837e+35;141.4;141.4
405;-5557;10;1934;15;146.5;146.5;9.969209968386869e+36;1.0906223705981703e+36;146.5;3.88360345819837e+35;146.5;146.5
406;-5526;11;1934;15;146.8;146.8;9.969209968386869e+36;1.0906223705981703e+36;146.8;3.88360345819837e+35;146.8;146.8
407;-5496;12;1934;15;142.8;142.8;9.969209968386869e+36;1.0906223705981703e+36;142.8;3.88360345819837e+35;142.8;142.8
408;-5465;1;1935;15;39.2;39.2;9.969209968386869e+36;1.0906223705981703e+36;39.2;3.88360345819837e+35;39.2;39.2
409;-5434;2;1935;15;34.0;34.0;9.969209968386869e+36;1.0906223705981703e+36;34.0;3.88360345819837e+35;34.0;34.0
410;-5406;3;1935;15;45.1;45.1;9.969209968386869e+36;1.0906223705981703e+36;45.1;3.88360345819837e+35;45.1;45.1
411;-5375;4;1935;15;42.6;42.6;9.969209968386869e+36;1.0906223705981703e+36;42.6;3.88360345819837e+35;42.6;42.6
412;-5345;5;1935;15;111.4;111.4;9.969209968386869e+36;1.0906223705981703e+36;111.4;3.88360345819837e+35;111.4;111.4
413;-5314;6;1935;15;112.5;112.5;9.969209968386869e+36;1.0906223705981703e+36;112.5;3.88360345819837e+35;112.5;112.5
414;-5284;7;1935;15;278.1;278.1;9.969209968386869e+36;1.0906223705981703e+36;278.1;3.88360345819837e+35;278.1;278.1
415;-5253;8;1935;15;251.20000000000002;251.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;251.20000000000002;3.88360345819837e+35;251.20000000000002;251.20000000000002
416;-5222;9;1935;15;182.9;182.9;9.969209968386869e+36;1.0906223705981703e+36;182.9;3.88360345819837e+35;182.9;182.9
417;-5192;10;1935;15;179.9;179.9;9.969209968386869e+36;1.0906223705981703e+36;179.9;3.88360345819837e+35;179.9;179.9
418;-5161;11;1935;15;112.4;112.4;9.969209968386869e+36;1.0906223705981703e+36;112.4;3.88360345819837e+35;112.4;112.4
419;-5131;12;1935;15;122.80000000000001;122.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;122.80000000000001;3.88360345819837e+35;122.80000000000001;122.80000000000001
420;-5100;1;1936;15;22.700000000000003;22.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;22.700000000000003;3.88360345819837e+35;22.700000000000003;22.700000000000003
421;-5069;2;1936;15;22.1;22.1;9.969209968386869e+36;1.0906223705981703e+36;22.1;3.88360345819837e+35;22.1;22.1
422;-5040;3;1936;15;14.0;14.0;9.969209968386869e+36;1.0906223705981703e+36;14.0;3.88360345819837e+35;14.0;14.0
423;-5009;4;1936;15;14.700000000000001;14.700000000000001;9.969209968386869e+36;1.0906223705981703e+36;14.700000000000001;3.88360345819837e+35;14.700000000000001;14.700000000000001
424;-4979;5;1936;15;198.70000000000002;198.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;198.70000000000002;3.88360345819837e+35;198.70000000000002;198.70000000000002
425;-4948;6;1936;15;195.0;195.0;9.969209968386869e+36;1.0906223705981703e+36;195.0;3.88360345819837e+35;195.0;195.0
426;-4918;7;1936;15;150.1;150.1;9.969209968386869e+36;1.0906223705981703e+36;150.1;3.88360345819837e+35;150.1;150.1
427;-4887;8;1936;15;247.60000000000002;247.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;247.60000000000002;3.88360345819837e+35;247.60000000000002;247.60000000000002
428;-4856;9;1936;15;194.60000000000002;194.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;194.60000000000002;3.88360345819837e+35;194.60000000000002;194.60000000000002
429;-4826;10;1936;15;303.0;303.0;9.969209968386869e+36;1.0906223705981703e+36;303.0;3.88360345819837e+35;303.0;303.0
430;-4795;11;1936;15;147.4;147.4;9.969209968386869e+36;1.0906223705981703e+36;147.4;3.88360345819837e+35;147.4;147.4
431;-4765;12;1936;15;58.400000000000006;58.400000000000006;9.969209968386869e+36;1.0906223705981703e+36;58.400000000000006;3.88360345819837e+35;58.400000000000006;58.400000000000006
432;-4734;1;1937;15;54.800000000000004;54.800000000000004;9.969209968386869e+36;1.0906223705981703e+36;54.800000000000004;3.88360345819837e+35;54.800000000000004;54.800000000000004
433;-4703;2;1937;15;16.6;16.6;9.969209968386869e+36;1.0906223705981703e+36;16.6;3.88360345819837e+35;16.6;16.6
434;-4675;3;1937;15;7.9;7.9;9.969209968386869e+36;1.0906223705981703e+36;7.9;3.88360345819837e+35;7.9;7.9
435;-4644;4;1937;15;60.300000000000004;60.300000000000004;9.969209968386869e+36;1.0906223705981703e+36;60.300000000000004;3.88360345819837e+35;60.300000000000004;60.300000000000004
436;-4614;5;1937;15;61.2;61.2;9.969209968386869e+36;1.0906223705981703e+36;61.2;3.88360345819837e+35;61.2;61.2
437;-4583;6;1937;15;112.10000000000001;112.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;112.10000000000001;3.88360345819837e+35;112.10000000000001;112.10000000000001
438;-4553;7;1937;15;118.0;118.0;9.969209968386869e+36;1.0906223705981703e+36;118.0;3.88360345819837e+35;118.0;118.0
439;-4522;8;1937;15;161.0;161.0;9.969209968386869e+36;1.0906223705981703e+36;161.0;3.88360345819837e+35;161.0;161.0
440;-4491;9;1937;15;138.0;138.0;9.969209968386869e+36;1.0906223705981703e+36;138.0;3.88360345819837e+35;138.0;138.0
441;-4461;10;1937;15;108.7;108.7;9.969209968386869e+36;1.0906223705981703e+36;108.7;3.88360345819837e+35;108.7;108.7
442;-4430;11;1937;15;172.4;172.4;9.969209968386869e+36;1.0906223705981703e+36;172.4;3.88360345819837e+35;172.4;172.4
443;-4400;12;1937;15;37.4;37.4;9.969209968386869e+36;1.0906223705981703e+36;37.4;3.88360345819837e+35;37.4;37.4
444;-4369;1;1938;15;110.10000000000001;110.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;110.10000000000001;3.88360345819837e+35;110.10000000000001;110.10000000000001
445;-4338;2;1938;15;26.6;26.6;9.969209968386869e+36;1.0906223705981703e+36;26.6;3.88360345819837e+35;26.6;26.6
446;-4310;3;1938;15;69.10000000000001;69.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;69.10000000000001;3.88360345819837e+35;69.10000000000001;69.10000000000001
447;-4279;4;1938;15;63.2;63.2;9.969209968386869e+36;1.0906223705981703e+36;63.2;3.88360345819837e+35;63.2;63.2
448;-4249;5;1938;15;159.4;159.4;9.969209968386869e+36;1.0906223705981703e+36;159.4;3.88360345819837e+35;159.4;159.4
449;-4218;6;1938;15;163.9;163.9;9.969209968386869e+36;1.0906223705981703e+36;163.9;3.88360345819837e+35;163.9;163.9
450;-4188;7;1938;15;120.2;120.2;9.969209968386869e+36;1.0906223705981703e+36;120.2;3.88360345819837e+35;120.2;120.2
451;-4157;8;1938;15;197.3;197.3;9.969209968386869e+36;1.0906223705981703e+36;197.3;3.88360345819837e+35;197.3;197.3
452;-4126;9;1938;15;203.20000000000002;203.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;203.20000000000002;3.88360345819837e+35;203.20000000000002;203.20000000000002
453;-4096;10;1938;15;143.6;143.6;9.969209968386869e+36;1.0906223705981703e+36;143.6;3.88360345819837e+35;143.6;143.6
454;-4065;11;1938;15;232.0;232.0;9.969209968386869e+36;1.0906223705981703e+36;232.0;3.88360345819837e+35;232.0;232.0
455;-4035;12;1938;15;86.4;86.4;9.969209968386869e+36;1.0906223705981703e+36;86.4;3.88360345819837e+35;86.4;86.4
456;-4004;1;1939;15;34.0;34.0;9.969209968386869e+36;1.0906223705981703e+36;34.0;3.88360345819837e+35;34.0;34.0
457;-3973;2;1939;15;23.1;23.1;9.969209968386869e+36;1.0906223705981703e+36;23.1;3.88360345819837e+35;23.1;23.1
458;-3945;3;1939;15;33.4;33.4;9.969209968386869e+36;1.0906223705981703e+36;33.4;3.88360345819837e+35;33.4;33.4
459;-3914;4;1939;15;14.100000000000001;14.100000000000001;9.969209968386869e+36;1.0906223705981703e+36;14.100000000000001;3.88360345819837e+35;14.100000000000001;14.100000000000001
460;-3884;5;1939;15;56.7;56.7;9.969209968386869e+36;1.0906223705981703e+36;56.7;3.88360345819837e+35;56.7;56.7
461;-3853;6;1939;15;175.10000000000002;175.10000000000002;9.969209968386869e+36;1.0906223705981703e+36;175.10000000000002;3.88360345819837e+35;175.10000000000002;175.10000000000002
462;-3823;7;1939;15;186.3;186.3;9.969209968386869e+36;1.0906223705981703e+36;186.3;3.88360345819837e+35;186.3;186.3
463;-3792;8;1939;15;156.3;156.3;9.969209968386869e+36;1.0906223705981703e+36;156.3;3.88360345819837e+35;156.3;156.3
464;-3761;9;1939;15;176.70000000000002;176.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;176.70000000000002;3.88360345819837e+35;176.70000000000002;176.70000000000002
465;-3731;10;1939;15;182.8;182.8;9.969209968386869e+36;1.0906223705981703e+36;182.8;3.88360345819837e+35;182.8;182.8
466;-3700;11;1939;15;184.3;184.3;9.969209968386869e+36;1.0906223705981703e+36;184.3;3.88360345819837e+35;184.3;184.3
467;-3670;12;1939;15;25.1;25.1;9.969209968386869e+36;1.0906223705981703e+36;25.1;3.88360345819837e+35;25.1;25.1
468;-3639;1;1940;15;32.0;32.0;9.969209968386869e+36;1.0906223705981703e+36;32.0;3.88360345819837e+35;32.0;32.0
469;-3608;2;1940;15;35.4;35.4;9.969209968386869e+36;1.0906223705981703e+36;35.4;3.88360345819837e+35;35.4;35.4
470;-3579;3;1940;15;30.8;30.8;9.969209968386869e+36;1.0906223705981703e+36;30.8;3.88360345819837e+35;30.8;30.8
471;-3548;4;1940;15;44.5;44.5;9.969209968386869e+36;1.0906223705981703e+36;44.5;3.88360345819837e+35;44.5;44.5
472;-3518;5;1940;15;33.0;33.0;9.969209968386869e+36;1.0906223705981703e+36;33.0;3.88360345819837e+35;33.0;33.0
473;-3487;6;1940;15;147.3;147.3;9.969209968386869e+36;1.0906223705981703e+36;147.3;3.88360345819837e+35;147.3;147.3
474;-3457;7;1940;15;165.8;165.8;9.969209968386869e+36;1.0906223705981703e+36;165.8;3.88360345819837e+35;165.8;165.8
475;-3426;8;1940;15;130.70000000000002;130.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;130.70000000000002;3.88360345819837e+35;130.70000000000002;130.70000000000002
476;-3395;9;1940;15;96.4;96.4;9.969209968386869e+36;1.0906223705981703e+36;96.4;3.88360345819837e+35;96.4;96.4
477;-3365;10;1940;15;131.4;131.4;9.969209968386869e+36;1.0906223705981703e+36;131.4;3.88360345819837e+35;131.4;131.4
478;-3334;11;1940;15;215.10000000000002;215.10000000000002;9.969209968386869e+36;1.0906223705981703e+36;215.10000000000002;3.88360345819837e+35;215.10000000000002;215.10000000000002
479;-3304;12;1940;15;111.7;111.7;9.969209968386869e+36;1.0906223705981703e+36;111.7;3.88360345819837e+35;111.7;111.7
480;-3273;1;1941;15;78.9;78.9;9.969209968386869e+36;1.0906223705981703e+36;78.9;3.88360345819837e+35;78.9;78.9
481;-3242;2;1941;15;9.200000000000001;9.200000000000001;9.969209968386869e+36;1.0906223705981703e+36;9.200000000000001;3.88360345819837e+35;9.200000000000001;9.200000000000001
482;-3214;3;1941;15;27.900000000000002;27.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;27.900000000000002;3.88360345819837e+35;27.900000000000002;27.900000000000002
483;-3183;4;1941;15;40.5;40.5;9.969209968386869e+36;1.0906223705981703e+36;40.5;3.88360345819837e+35;40.5;40.5
484;-3153;5;1941;15;68.2;68.2;9.969209968386869e+36;1.0906223705981703e+36;68.2;3.88360345819837e+35;68.2;68.2
485;-3122;6;1941;15;198.60000000000002;198.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;198.60000000000002;3.88360345819837e+35;198.60000000000002;198.60000000000002
486;-3092;7;1941;15;152.5;152.5;9.969209968386869e+36;1.0906223705981703e+36;152.5;3.88360345819837e+35;152.5;152.5
487;-3061;8;1941;15;134.0;134.0;9.969209968386869e+36;1.0906223705981703e+36;134.0;3.88360345819837e+35;134.0;134.0
488;-3030;9;1941;15;193.0;193.0;9.969209968386869e+36;1.0906223705981703e+36;193.0;3.88360345819837e+35;193.0;193.0
489;-3000;10;1941;15;159.20000000000002;159.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;159.20000000000002;3.88360345819837e+35;159.20000000000002;159.20000000000002
490;-2969;11;1941;15;238.3;238.3;9.969209968386869e+36;1.0906223705981703e+36;238.3;3.88360345819837e+35;238.3;238.3
491;-2939;12;1941;15;84.60000000000001;84.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;84.60000000000001;3.88360345819837e+35;84.60000000000001;84.60000000000001
492;-2908;1;1942;15;34.4;34.4;9.969209968386869e+36;1.0906223705981703e+36;34.4;3.88360345819837e+35;34.4;34.4
493;-2877;2;1942;15;34.9;34.9;9.969209968386869e+36;1.0906223705981703e+36;34.9;3.88360345819837e+35;34.9;34.9
494;-2849;3;1942;15;16.8;16.8;9.969209968386869e+36;1.0906223705981703e+36;16.8;3.88360345819837e+35;16.8;16.8
495;-2818;4;1942;15;101.60000000000001;101.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;101.60000000000001;3.88360345819837e+35;101.60000000000001;101.60000000000001
496;-2788;5;1942;15;118.10000000000001;118.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;118.10000000000001;3.88360345819837e+35;118.10000000000001;118.10000000000001
497;-2757;6;1942;15;130.20000000000002;130.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;130.20000000000002;3.88360345819837e+35;130.20000000000002;130.20000000000002
498;-2727;7;1942;15;177.10000000000002;177.10000000000002;9.969209968386869e+36;1.0906223705981703e+36;177.10000000000002;3.88360345819837e+35;177.10000000000002;177.10000000000002
499;-2696;8;1942;15;177.8;177.8;9.969209968386869e+36;1.0906223705981703e+36;177.8;3.88360345819837e+35;177.8;177.8
500;-2665;9;1942;15;236.3;236.3;9.969209968386869e+36;1.0906223705981703e+36;236.3;3.88360345819837e+35;236.3;236.3
501;-2635;10;1942;15;143.4;143.4;9.969209968386869e+36;1.0906223705981703e+36;143.4;3.88360345819837e+35;143.4;143.4
502;-2604;11;1942;15;270.8;270.8;9.969209968386869e+36;1.0906223705981703e+36;270.8;3.88360345819837e+35;270.8;270.8
503;-2574;12;1942;15;98.4;98.4;9.969209968386869e+36;1.0906223705981703e+36;98.4;3.88360345819837e+35;98.4;98.4
504;-2543;1;1943;15;134.1;134.1;9.969209968386869e+36;1.0906223705981703e+36;134.1;3.88360345819837e+35;134.1;134.1
505;-2512;2;1943;15;59.5;59.5;9.969209968386869e+36;1.0906223705981703e+36;59.5;3.88360345819837e+35;59.5;59.5
506;-2484;3;1943;15;42.1;42.1;9.969209968386869e+36;1.0906223705981703e+36;42.1;3.88360345819837e+35;42.1;42.1
507;-2453;4;1943;15;38.6;38.6;9.969209968386869e+36;1.0906223705981703e+36;38.6;3.88360345819837e+35;38.6;38.6
508;-2423;5;1943;15;189.20000000000002;189.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;189.20000000000002;3.88360345819837e+35;189.20000000000002;189.20000000000002
509;-2392;6;1943;15;114.80000000000001;114.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;114.80000000000001;3.88360345819837e+35;114.80000000000001;114.80000000000001
510;-2362;7;1943;15;142.0;142.0;9.969209968386869e+36;1.0906223705981703e+36;142.0;3.88360345819837e+35;142.0;142.0
511;-2331;8;1943;15;199.20000000000002;199.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;199.20000000000002;3.88360345819837e+35;199.20000000000002;199.20000000000002
512;-2300;9;1943;15;117.60000000000001;117.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;117.60000000000001;3.88360345819837e+35;117.60000000000001;117.60000000000001
513;-2270;10;1943;15;209.20000000000002;209.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;209.20000000000002;3.88360345819837e+35;209.20000000000002;209.20000000000002
514;-2239;11;1943;15;168.70000000000002;168.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;168.70000000000002;3.88360345819837e+35;168.70000000000002;168.70000000000002
515;-2209;12;1943;15;120.60000000000001;120.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;120.60000000000001;3.88360345819837e+35;120.60000000000001;120.60000000000001
516;-2178;1;1944;15;64.0;64.0;9.969209968386869e+36;1.0906223705981703e+36;64.0;3.88360345819837e+35;64.0;64.0
517;-2147;2;1944;15;42.400000000000006;42.400000000000006;9.969209968386869e+36;1.0906223705981703e+36;42.400000000000006;3.88360345819837e+35;42.400000000000006;42.400000000000006
518;-2118;3;1944;15;27.0;27.0;9.969209968386869e+36;1.0906223705981703e+36;27.0;3.88360345819837e+35;27.0;27.0
519;-2087;4;1944;15;44.300000000000004;44.300000000000004;9.969209968386869e+36;1.0906223705981703e+36;44.300000000000004;3.88360345819837e+35;44.300000000000004;44.300000000000004
520;-2057;5;1944;15;113.10000000000001;113.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;113.10000000000001;3.88360345819837e+35;113.10000000000001;113.10000000000001
521;-2026;6;1944;15;199.3;199.3;9.969209968386869e+36;1.0906223705981703e+36;199.3;3.88360345819837e+35;199.3;199.3
522;-1996;7;1944;15;282.2;282.2;9.969209968386869e+36;1.0906223705981703e+36;282.2;3.88360345819837e+35;282.2;282.2
523;-1965;8;1944;15;138.70000000000002;138.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;138.70000000000002;3.88360345819837e+35;138.70000000000002;138.70000000000002
524;-1934;9;1944;15;191.5;191.5;9.969209968386869e+36;1.0906223705981703e+36;191.5;3.88360345819837e+35;191.5;191.5
525;-1904;10;1944;15;188.4;188.4;9.969209968386869e+36;1.0906223705981703e+36;188.4;3.88360345819837e+35;188.4;188.4
526;-1873;11;1944;15;199.70000000000002;199.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;199.70000000000002;3.88360345819837e+35;199.70000000000002;199.70000000000002
527;-1843;12;1944;15;123.60000000000001;123.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;123.60000000000001;3.88360345819837e+35;123.60000000000001;123.60000000000001
528;-1812;1;1945;15;28.5;28.5;9.969209968386869e+36;1.0906223705981703e+36;28.5;3.88360345819837e+35;28.5;28.5
529;-1781;2;1945;15;50.0;50.0;9.969209968386869e+36;1.0906223705981703e+36;50.0;3.88360345819837e+35;50.0;50.0
530;-1753;3;1945;15;41.1;41.1;9.969209968386869e+36;1.0906223705981703e+36;41.1;3.88360345819837e+35;41.1;41.1
531;-1722;4;1945;15;95.7;95.7;9.969209968386869e+36;1.0906223705981703e+36;95.7;3.88360345819837e+35;95.7;95.7
532;-1692;5;1945;15;87.10000000000001;87.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;87.10000000000001;3.88360345819837e+35;87.10000000000001;87.10000000000001
533;-1661;6;1945;15;169.0;169.0;9.969209968386869e+36;1.0906223705981703e+36;169.0;3.88360345819837e+35;169.0;169.0
534;-1631;7;1945;15;144.6;144.6;9.969209968386869e+36;1.0906223705981703e+36;144.6;3.88360345819837e+35;144.6;144.6
535;-1600;8;1945;15;262.5;262.5;9.969209968386869e+36;1.0906223705981703e+36;262.5;3.88360345819837e+35;262.5;262.5
536;-1569;9;1945;15;190.8;190.8;9.969209968386869e+36;1.0906223705981703e+36;190.8;3.88360345819837e+35;190.8;190.8
537;-1539;10;1945;15;154.60000000000002;154.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;154.60000000000002;3.88360345819837e+35;154.60000000000002;154.60000000000002
538;-1508;11;1945;15;136.6;136.6;9.969209968386869e+36;1.0906223705981703e+36;136.6;3.88360345819837e+35;136.6;136.6
539;-1478;12;1945;15;116.2;116.2;9.969209968386869e+36;1.0906223705981703e+36;116.2;3.88360345819837e+35;116.2;116.2
540;-1447;1;1946;15;87.80000000000001;87.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;87.80000000000001;3.88360345819837e+35;87.80000000000001;87.80000000000001
541;-1416;2;1946;15;24.700000000000003;24.700000000000003;9.969209968386869e+36;1.0906223705981703e+36;24.700000000000003;3.88360345819837e+35;24.700000000000003;24.700000000000003
542;-1388;3;1946;15;24.8;24.8;9.969209968386869e+36;1.0906223705981703e+36;24.8;3.88360345819837e+35;24.8;24.8
543;-1357;4;1946;15;36.300000000000004;36.300000000000004;9.969209968386869e+36;1.0906223705981703e+36;36.300000000000004;3.88360345819837e+35;36.300000000000004;36.300000000000004
544;-1327;5;1946;15;181.0;181.0;9.969209968386869e+36;1.0906223705981703e+36;181.0;3.88360345819837e+35;181.0;181.0
