index;time;month;year;day;Saint_Anthon;Saint_Peter;MSR;Saint_Georges
461;-3853;6;1939;15;25.0;25.0;25.0;25.0
462;-3823;7;1939;15;25.5;25.5;25.5;25.5
463;-3792;8;1939;15;26.0;26.0;26.0;26.0
464;-3761;9;1939;15;26.1;26.1;26.1;26.1
465;-3731;10;1939;15;25.900000000000002;25.900000000000002;25.900000000000002;25.900000000000002
466;-3700;11;1939;15;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002
467;-3670;12;1939;15;24.6;24.6;24.6;24.6
468;-3639;1;1940;15;24.1;24.1;24.1;24.1
469;-3608;2;1940;15;23.8;23.8;23.8;23.8
470;-3579;3;1940;15;24.0;24.0;24.0;24.0
471;-3548;4;1940;15;24.700000000000003;24.700000000000003;24.700000000000003;24.700000000000003
472;-3518;5;1940;15;25.700000000000003;25.700000000000003;25.700000000000003;25.700000000000003
473;-3487;6;1940;15;25.8;25.8;25.8;25.8
474;-3457;7;1940;15;25.900000000000002;25.900000000000002;25.900000000000002;25.900000000000002
475;-3426;8;1940;15;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003
476;-3395;9;1940;15;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002
477;-3365;10;1940;15;26.3;26.3;26.3;26.3
478;-3334;11;1940;15;25.6;25.6;25.6;25.6
479;-3304;12;1940;15;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002
480;-3273;1;1941;15;23.8;23.8;23.8;23.8
481;-3242;2;1941;15;24.5;24.5;24.5;24.5
482;-3214;3;1941;15;24.5;24.5;24.5;24.5
