index;time;month;year;day;GLP;Basse-Terre;Pointe-a-Pitre
832;7439;5;1970;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
833;7470;6;1970;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
834;7500;7;1970;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
835;7531;8;1970;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
836;7562;9;1970;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
837;7592;10;1970;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
838;7623;11;1970;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
839;7653;12;1970;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
840;7684;1;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
841;7715;2;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
842;7743;3;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
843;7774;4;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
844;7804;5;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
845;7835;6;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
846;7865;7;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
847;7896;8;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
848;7927;9;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
849;7957;10;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
850;7988;11;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
851;8018;12;1971;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
852;8049;1;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
853;8080;2;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
854;8109;3;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
855;8140;4;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
856;8170;5;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
857;8201;6;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
858;8231;7;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
859;8262;8;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
860;8293;9;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
861;8323;10;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
862;8354;11;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
863;8384;12;1972;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
864;8415;1;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
865;8446;2;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
866;8474;3;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
867;8505;4;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
868;8535;5;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
869;8566;6;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
870;8596;7;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
871;8627;8;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
872;8658;9;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
873;8688;10;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
874;8719;11;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
875;8749;12;1973;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
876;8780;1;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
877;8811;2;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
878;8839;3;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
879;8870;4;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
880;8900;5;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
881;8931;6;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
882;8961;7;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
883;8992;8;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
884;9023;9;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
885;9053;10;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
886;9084;11;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
887;9114;12;1974;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
888;9145;1;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
889;9176;2;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
890;9204;3;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
891;9235;4;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
892;9265;5;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
893;9296;6;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
894;9326;7;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
895;9357;8;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
896;9388;9;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
897;9418;10;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
898;9449;11;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
899;9479;12;1975;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
900;9510;1;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
901;9541;2;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
902;9570;3;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
903;9601;4;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
904;9631;5;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
905;9662;6;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
906;9692;7;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
907;9723;8;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
908;9754;9;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
909;9784;10;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
910;9815;11;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
911;9845;12;1976;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
912;9876;1;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
913;9907;2;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
914;9935;3;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
915;9966;4;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
916;9996;5;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
917;10027;6;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
918;10057;7;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
919;10088;8;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
920;10119;9;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
921;10149;10;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
922;10180;11;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
923;10210;12;1977;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
924;10241;1;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
925;10272;2;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
926;10300;3;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
927;10331;4;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
928;10361;5;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
929;10392;6;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
930;10422;7;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
931;10453;8;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
932;10484;9;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
933;10514;10;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
934;10545;11;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
935;10575;12;1978;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
936;10606;1;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
937;10637;2;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
938;10665;3;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
939;10696;4;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
940;10726;5;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
941;10757;6;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
942;10787;7;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
943;10818;8;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
944;10849;9;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
945;10879;10;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
946;10910;11;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
947;10940;12;1979;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
948;10971;1;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
949;11002;2;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
950;11031;3;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
951;11062;4;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
952;11092;5;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
953;11123;6;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
954;11153;7;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
955;11184;8;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
956;11215;9;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
957;11245;10;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
958;11276;11;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
959;11306;12;1980;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
960;11337;1;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
961;11368;2;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
962;11396;3;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
963;11427;4;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
964;11457;5;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
965;11488;6;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
966;11518;7;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
967;11549;8;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
968;11580;9;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
969;11610;10;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
970;11641;11;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
971;11671;12;1981;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
972;11702;1;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
973;11733;2;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
974;11761;3;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
975;11792;4;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
976;11822;5;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
977;11853;6;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
978;11883;7;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
979;11914;8;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
980;11945;9;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
981;11975;10;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
982;12006;11;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
983;12036;12;1982;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
984;12067;1;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
985;12098;2;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
986;12126;3;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
987;12157;4;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
988;12187;5;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
989;12218;6;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
990;12248;7;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
991;12279;8;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
992;12310;9;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
993;12340;10;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
994;12371;11;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
995;12401;12;1983;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
996;12432;1;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
997;12463;2;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
998;12492;3;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
999;12523;4;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1000;12553;5;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1001;12584;6;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1002;12614;7;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1003;12645;8;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1004;12676;9;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1005;12706;10;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1006;12737;11;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1007;12767;12;1984;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1008;12798;1;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1009;12829;2;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1010;12857;3;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1011;12888;4;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1012;12918;5;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1013;12949;6;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1014;12979;7;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1015;13010;8;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1016;13041;9;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1017;13071;10;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1018;13102;11;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1019;13132;12;1985;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1020;13163;1;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1021;13194;2;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1022;13222;3;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1023;13253;4;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1024;13283;5;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1025;13314;6;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1026;13344;7;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1027;13375;8;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1028;13406;9;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1029;13436;10;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1030;13467;11;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1031;13497;12;1986;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1032;13528;1;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1033;13559;2;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1034;13587;3;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1035;13618;4;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1036;13648;5;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1037;13679;6;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1038;13709;7;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1039;13740;8;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1040;13771;9;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1041;13801;10;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1042;13832;11;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1043;13862;12;1987;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1044;13893;1;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1045;13924;2;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1046;13953;3;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1047;13984;4;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1048;14014;5;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1049;14045;6;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1050;14075;7;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1051;14106;8;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1052;14137;9;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1053;14167;10;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1054;14198;11;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1055;14228;12;1988;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1056;14259;1;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1057;14290;2;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1058;14318;3;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1059;14349;4;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1060;14379;5;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1061;14410;6;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1062;14440;7;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1063;14471;8;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1064;14502;9;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1065;14532;10;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1066;14563;11;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1067;14593;12;1989;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1068;14624;1;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1069;14655;2;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1070;14683;3;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1071;14714;4;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1072;14744;5;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1073;14775;6;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1074;14805;7;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1075;14836;8;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1076;14867;9;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1077;14897;10;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1078;14928;11;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1079;14958;12;1990;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1080;14989;1;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1081;15020;2;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1082;15048;3;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1083;15079;4;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1084;15109;5;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1085;15140;6;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1086;15170;7;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1087;15201;8;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1088;15232;9;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1089;15262;10;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1090;15293;11;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1091;15323;12;1991;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1092;15354;1;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1093;15385;2;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1094;15414;3;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1095;15445;4;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1096;15475;5;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1097;15506;6;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1098;15536;7;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1099;15567;8;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1100;15598;9;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1101;15628;10;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1102;15659;11;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1103;15689;12;1992;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1104;15720;1;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1105;15751;2;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1106;15779;3;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1107;15810;4;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1108;15840;5;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1109;15871;6;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1110;15901;7;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1111;15932;8;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1112;15963;9;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1113;15993;10;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1114;16024;11;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1115;16054;12;1993;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1116;16085;1;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1117;16116;2;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1118;16144;3;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1119;16175;4;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1120;16205;5;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1121;16236;6;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1122;16266;7;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1123;16297;8;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1124;16328;9;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1125;16358;10;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1126;16389;11;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1127;16419;12;1994;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1128;16450;1;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1129;16481;2;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1130;16509;3;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1131;16540;4;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
