index;time;month;year;day;Le_Marin;MTQ;Fort-de-France;Saint-Pierre;Le_Trinite
277;-9452;2;1924;15;103.13475345968195;126.23590591692681;139.0479880808916;150.20000000000002;132.14036157879633
278;-9423;3;1924;15;90.8547347819839;105.62227853689826;113.67377388113918;121.10000000000001;109.38458846070937
279;-9392;4;1924;15;120.096070240359;137.06939848068257;146.41202750557173;154.70000000000002;141.43286372020754
280;-9362;5;1924;15;147.1210680910127;161.91640722879993;170.78435848947595;175.60000000000002;166.24935617863034
281;-9331;6;1924;15;178.83332974997398;190.68157172663024;197.7461048650434;201.70000000000002;194.13830607225682
282;-9301;7;1924;15;234.88235997694233;253.97937089396638;264.88944587701207;273.0;259.1196531482166
283;-9270;8;1924;15;285.4280358281255;305.3389207191192;316.47148083202654;325.90000000000003;310.43089180980087
284;-9239;9;1924;15;282.8191341175918;301.028497956213;311.2064997994223;319.90000000000003;305.6503292994938
285;-9209;10;1924;15;297.70443645584106;319.8461185336097;331.86918778291385;343.3;325.37872775576534
286;-9178;11;1924;15;388.14781302631513;451.7539581880338;486.6536377284362;519.4;467.3075778109187
287;-9148;12;1924;15;194.09138700392248;230.52477755591497;250.26554329261273;269.3;239.55202834784168
288;-9117;1;1925;15;129.46151062974002;156.80698378562198;171.91896762360727;185.20000000000002;163.81093357082776
289;-9086;2;1925;15;103.7064432459535;127.20995857143596;140.2452242278169;151.6;133.2125873793767
290;-9058;3;1925;15;81.3523313995624;94.15157211167211;101.26915729756507;107.2;97.5372696521327
291;-9027;4;1925;15;123.17721416299685;146.8040160137068;159.91987874618258;171.3;152.84356533296494
292;-8997;5;1925;15;151.67954436236477;169.70934716196768;180.38759314651267;186.8;174.8320697234353
293;-8966;6;1925;15;181.25430961167385;191.8901797686603;198.2009416079241;201.8;194.9994470220221
294;-8936;7;1925;15;258.22801638201264;274.59625924060816;283.48530009740006;291.90000000000003;278.704500378773
295;-8905;8;1925;15;259.0678946142613;269.9539118659855;276.216613603797;280.5;273.02197753452714
296;-8874;9;1925;15;274.9980730573157;293.830794018376;304.509263652497;313.0;298.7190600239139
297;-8844;10;1925;15;296.7508274624175;318.58666850781503;330.4466061543543;341.70000000000005;324.0503028900232
298;-8813;11;1925;15;327.8689365220239;362.6491884674066;381.81576345191934;399.0;371.4567588796562
299;-8783;12;1925;15;201.3455147086592;233.61382763863577;250.80885381923258;268.5;241.46770768579267
300;-8752;1;1926;15;127.3302451799521;152.76429324007947;166.83278688898076;179.10000000000002;159.31133562417588
301;-8721;2;1926;15;151.44584055191953;179.65206391344302;194.39870952950906;211.0;186.20474575025048
302;-8693;3;1926;15;92.43334839821242;114.76556984688276;127.1267883788693;138.0;120.44955595495135
303;-8662;4;1926;15;159.44673248596052;190.5646949169618;207.29456374989704;224.20000000000002;198.06356194330985
304;-8632;5;1926;15;155.87813513095713;176.08661166466956;187.97239195460182;195.5;181.7325173719399
305;-8601;6;1926;15;174.9729878076316;184.2654032312763;189.88803346512591;192.60000000000002;187.09961927768626
306;-8571;7;1926;15;254.3613677303094;276.2574322351092;288.4576615666531;298.90000000000003;281.8625472095777
307;-8540;8;1926;15;322.02593513201924;342.1399365210379;352.7664239298392;364.40000000000003;346.80492560009475
308;-8509;9;1926;15;266.66332113997225;275.6844020287061;280.7193774568717;284.8;278.10496756832106
309;-8479;10;1926;15;282.9013162955049;310.6566522868088;326.2244953297567;339.1;317.84715122904277
310;-8448;11;1926;15;292.1392547731679;316.7079867741908;330.55213386050366;341.40000000000003;323.3030749013641
311;-8418;12;1926;15;230.96299949337012;267.8026505004504;287.0042677210073;308.70000000000005;276.41715908397225
312;-8387;1;1927;15;129.92098964119444;157.6275222465018;172.9415492521669;186.4;164.72012396469498
313;-8356;2;1927;15;95.14362630049631;109.94134232977319;118.1553380321916;125.10000000000001;113.82404461753458
314;-8328;3;1927;15;84.68492220988385;100.369394839039;109.07377388113918;116.5;104.45119094820987
315;-8297;4;1927;15;104.5174115527382;120.12472446586972;128.98344736690063;135.70000000000002;124.33997906649171
316;-8267;5;1927;15;143.18620511839558;155.0802189696608;162.32905094263316;165.70000000000002;158.70638613035442
317;-8236;6;1927;15;180.77341125006288;192.11343574279627;198.84748679158074;202.70000000000002;195.41439425790395
318;-8206;7;1927;15;287.9177092992647;317.0347443055834;332.8646016846886;348.3;324.07028320082156
319;-8175;8;1927;15;267.76243847120037;283.8500089097915;293.03137447709463;299.90000000000003;288.17072722239595
320;-8144;9;1927;15;286.5708988939952;303.2192395787258;312.41202750557176;320.70000000000005;307.3815717952076
321;-8114;10;1927;15;306.2251991160163;336.6838727457334;353.41529264795724;368.8;344.2723459311457
322;-8083;11;1927;15;287.24842010766116;316.7524126380208;333.5526046644658;346.20000000000005;324.68997543112516
323;-8053;12;1927;15;241.32991989178174;279.09386839795604;298.6144120107308;321.40000000000003;287.803375669513
324;-8022;1;1928;15;122.10378785602609;142.9610783420949;154.51526216260845;164.4;148.40658192438764
325;-7991;2;1928;15;95.56716138551413;112.08027458107411;121.26962810152712;129.0;116.39862048814304
326;-7962;3;1928;15;87.70300241019224;105.943435990666;116.05580883615364;124.80000000000001;110.64309886916985
327;-7931;4;1928;15;111.85678086145025;130.8138497218719;141.45719076269097;150.1;135.7960286735676
328;-7901;5;1928;15;169.8875256961065;194.82593411083957;209.2350799380934;219.5;201.5415850875873
329;-7870;6;1928;15;182.73323052965273;190.6858174575543;195.38941539166328;198.0;193.07063603208294
330;-7840;7;1928;15;249.95636640436223;265.73261030798864;274.4203190647958;282.1;269.79695184659136
331;-7809;8;1928;15;262.71311159235484;275.9127824097641;283.4760669302518;288.90000000000003;279.54058015537
332;-7778;9;1928;15;315.6997605877658;346.56908623671774;363.66183783161387;379.3;354.0885369576529
333;-7748;10;1928;15;283.28003385339747;305.2355351864238;317.40697060338437;327.90000000000003;310.91043634487886
334;-7717;11;1928;15;396.54846275965303;445.05049020784134;471.00844398596814;497.90000000000003;456.57118610704873
335;-7687;12;1928;15;183.55494872130814;225.06497147695288;247.94481439455245;268.5;235.5467831943832
336;-7656;1;1929;15;135.05889112820557;167.28749554407884;185.08441946017354;200.9;175.468253748395
337;-7625;2;1929;15;94.03215952912824;109.30190449550085;117.80326514238556;124.9;113.31890767968872
338;-7597;3;1929;15;88.79922436442696;108.05423553144212;118.72355372183256;128.0;112.99631601327147
339;-7566;4;1929;15;106.72352068399832;121.38793210770913;129.66224766487832;136.1;125.33252282077159
340;-7536;5;1929;15;150.0357999376836;166.2196258025564;175.84933952208013;181.4;170.8812106139373
341;-7505;6;1929;15;196.40815389171598;207.96508230576683;214.55901300784157;219.4;211.12157946346682
342;-7475;7;1929;15;273.53221322219156;289.4678914298503;297.8249356483699;307.0;293.25336226454215
343;-7444;8;1929;15;282.36340428350184;304.2276276079485;316.56318927280245;326.6;309.87187511466743
344;-7413;9;1929;15;270.496120301725;285.65031305866523;294.2327564036319;301.0;289.63016478616794
345;-7383;10;1929;15;313.3396319596783;337.68642021130165;350.7189676236073;364.0;343.5854801458263
346;-7352;11;1929;15;298.6736829890398;327.6365747363179;343.92173147668194;357.0;335.29114721712335
347;-7322;12;1929;15;257.3626362650721;301.7342481260309;324.7098259125055;351.5;311.91550564581866
348;-7291;1;1930;15;141.89284834568832;180.0934098953758;201.16692521915007;220.10000000000002;189.71127337411522
349;-7260;2;1930;15;107.44207617883383;127.9163679658067;139.13507993809338;149.4;133.0893381782098
350;-7232;3;1930;15;93.09717228447631;111.26714772191093;121.22631757490726;130.3;115.87413834706572
351;-7201;4;1930;15;105.50437856075482;121.93931449015564;131.2525741791169;138.4;126.35387756499063
352;-7171;5;1930;15;145.35254199627062;158.8180386576792;166.9433410119687;171.10000000000002;162.8258424353378
353;-7140;6;1930;15;194.63618253164094;204.05645543925095;209.4221413099464;213.3;206.67628214274106
354;-7110;7;1930;15;280.5953106179057;297.7958862861435;306.76180734626513;316.90000000000003;301.8128226258924
355;-7079;8;1930;15;294.0097613263465;307.67280677819514;314.9737738811392;322.40000000000003;311.0115744825839
356;-7048;9;1930;15;308.76294239533735;323.81561475969;331.70373594634765;340.6;327.27279577194724
357;-7018;10;1930;15;309.83304735795116;333.55187802006094;346.2751862930254;359.1;339.3316083531143
358;-6987;11;1930;15;307.5230224202058;338.1359247420533;355.23049383986813;369.5;346.11151474826715
359;-6957;12;1930;15;207.81116650628445;241.1932126181405;258.89641648039645;277.5;249.24597766809154
360;-6926;1;1931;15;122.3175318543072;143.40810412379795;155.08853475443678;165.10000000000002;148.9089359767035
361;-6895;2;1931;15;99.2219845286028;118.94457681259742;129.89682631366088;139.3;124.03455515933743
362;-6867;3;1931;15;83.11328802904656;97.43048217257775;105.38344736690063;112.10000000000001;101.18237191961605
363;-6836;4;1931;15;128.48990316427265;150.16176862084473;162.05213386050363;172.9;155.63015719198782
364;-6806;5;1931;15;197.64614921326483;232.53432381259142;252.28303753363616;268.2;241.5240304783743
365;-6775;6;1931;15;245.14072321779884;275.0719801437166;291.6447839092036;306.7;282.42207198137487
366;-6745;7;1931;15;306.61107067343727;337.0333505783224;353.29179989682234;370.40000000000003;344.15377842513993
367;-6714;8;1931;15;341.4834307934724;362.87475600692585;373.91896762360733;387.20000000000005;367.61897392707505
368;-6683;9;1931;15;272.16875238691455;290.66597444615184;301.18806395047477;309.40000000000003;295.50002458756916
369;-6653;10;1931;15;309.34364751699405;337.3729952889481;352.62634806025613;367.20000000000005;344.28478278819875
370;-6622;11;1931;15;292.4014792231665;327.0729192508249;346.794092945935;361.90000000000003;336.2914906323032
371;-6592;12;1931;15;192.34272915930146;228.24642075296708;247.72038003549346;266.40000000000003;237.16312116323235
372;-6561;1;1932;15;125.12455382491625;151.4546283150778;165.63740347255484;179.4;158.06516219212676
373;-6530;2;1932;15;70.8936469427952;81.80753512463392;87.77606693025183;93.2;84.60354753974384
374;-6501;3;1932;15;92.02087965659267;109.30783644507555;118.67977239125062;127.5;113.70024390493366
375;-6470;4;1932;15;89.07812781201274;107.31430510365996;117.22355372183254;126.5;111.93870886639581
376;-6440;5;1932;15;193.97493899499955;216.38135892466494;229.1194079422205;238.70000000000002;222.4448930750807
377;-6409;6;1932;15;257.40525217360084;278.1362812526986;289.5124983095338;299.6;283.5224443687177
378;-6379;7;1932;15;267.65680232853146;294.47213306648166;308.82772998679343;323.3;301.05197190197026
379;-6348;8;1932;15;194.35016290800235;205.80571164779153;212.12261211390847;217.8;208.69284881312575
380;-6317;9;1932;15;295.14871455544903;315.44293294779175;326.66595312587714;336.5;320.64462601721124
381;-6287;10;1932;15;298.08009814335384;326.87666076424273;342.75722124803985;356.90000000000003;334.2028454740755
382;-6256;11;1932;15;577.661239814625;645.1414382664967;682.7702208468845;714.3000000000001;662.7380491074387
383;-6226;12;1932;15;140.92279889576494;165.453184276676;178.75122273792834;191.5;171.5603965454752
384;-6195;1;1933;15;213.94657077678136;256.2534225924225;279.1157939372681;301.8;266.48549027078815
385;-6164;2;1933;15;74.12928576169982;85.78210102072246;92.1451937424681;98.0;88.74309200074273
386;-6136;3;1933;15;74.71135657095745;87.96879497287206;95.15395610565423;102.2;91.18652164438664
387;-6105;4;1933;15;58.31124868777757;68.23896525378052;73.68435848947591;78.5;70.82916672237778
388;-6075;5;1933;15;238.93055705776626;270.05980550159677;287.55722124803975;301.7;278.2462895803266
389;-6044;6;1933;15;249.06387629103028;266.11448433002295;275.561336542303;283.90000000000003;270.4242932305091
390;-6014;7;1933;15;310.29406951270846;333.88721373539124;346.70467755427177;359.20000000000005;339.60439651584363
391;-5983;8;1933;15;281.29057096871975;297.7438934440797;306.85857268922837;315.40000000000003;301.6349879748394
392;-5952;9;1933;15;552.2606212024258;593.5360802642269;616.3208508394555;636.8000000000001;603.8999735586189
393;-5922;10;1933;15;283.85983209418106;307.79674951473976;321.1171148931079;332.70000000000005;313.85167622729546
394;-5891;11;1933;15;373.35182132385233;417.0292345255374;441.31670505984346;462.1;428.28835962355254
395;-5861;12;1933;15;144.8760408840197;169.39518340715318;182.70053177465965;195.5;175.4544099057766
396;-5830;1;1934;15;68.14361833471362;80.455239885476;87.11432055468435;93.4;83.59804329299146
397;-5799;2;1934;15;35.74786485042507;39.53712869694334;41.65254369376808;43.300000000000004;40.58954988635635
398;-5771;3;1934;15;82.4510328701774;98.13295155782275;106.61340943210908;114.80000000000001;102.0397655683543
399;-5740;4;1934;15;76.62873706886067;88.22428056190678;94.64933952208014;100.2;91.21996836393498
400;-5710;5;1934;15;170.53003919730773;187.12664920567806;196.736902183244;203.20000000000002;191.7736436368607
401;-5679;6;1934;15;79.77460228128065;82.03398947774673;83.36636295914157;84.0;82.77454510845465
402;-5649;7;1934;15;197.4282896571275;213.99550581860134;222.90373594634764;231.8;218.04322590007294
403;-5618;8;1934;15;243.72907333307418;259.1207156372529;267.59359165662414;275.40000000000003;262.91854037078224
404;-5587;9;1934;15;161.94863910545507;168.88726928765632;172.8331967222452;175.9;170.70919726229437
405;-5557;10;1934;15;145.84839466797476;154.6045913778724;159.57145034667772;163.5;156.8857023342923
406;-5526;11;1934;15;241.84578396624326;265.5573439045048;278.9042067503097;289.6;271.81462332983494
407;-5496;12;1934;15;269.74102851926375;321.97767582517724;350.2001524267441;377.70000000000005;334.89417873066566
408;-5465;1;1935;15;113.96627812557395;135.75712162523106;147.54660615435427;158.8;141.24647524939803
409;-5434;2;1935;15;67.16700597764043;82.82532638895813;91.18391817086267;99.7;86.65798206500017
410;-5406;3;1935;15;142.58899904290197;169.62465698318488;184.2839486562115;198.3;176.3711140873838
411;-5375;4;1935;15;114.84618633921941;134.38606020942666;145.1433714973175;154.8;139.34443096396885
412;-5345;5;1935;15;212.13020532745352;234.39716265408504;247.17148083202656;256.6;240.34868995355203
413;-5314;6;1935;15;96.38841135884016;100.81265724147732;103.29770695088737;105.30000000000001;101.98228471159084
414;-5284;7;1935;15;358.258006971394;387.23682290410756;402.93787427651694;418.5;394.18804408438723
415;-5253;8;1935;15;400.4470082659858;427.673656025741;442.69085828889826;456.20000000000005;434.52313266562123
416;-5222;9;1935;15;242.75894619001934;257.8807971740189;266.27377388113916;273.7;261.6704254200848
417;-5192;10;1935;15;236.33860581928113;258.0983702010908;270.1028248237724;280.90000000000003;263.5694450754367
418;-5161;11;1935;15;165.58133350501046;178.7938973341982;186.3507214486175;191.8;182.42926152458313
419;-5131;12;1935;15;118.62944768209118;142.08254546153978;154.67656821956268;167.4;147.76023225438664
420;-5100;1;1936;15;81.43465724456466;95.94788425723411;103.8258467709452;111.10000000000001;99.69613688918022
421;-5069;2;1936;15;90.87963395511595;106.57647631848279;115.11755521172111;123.0;110.5999913096714
422;-5040;3;1936;15;31.568115829255674;35.1414387242468;37.12858013867109;38.7;36.132501119341796
423;-5009;4;1936;15;47.79956477641738;53.63460094640045;56.91614279983495;59.400000000000006;55.25813911726619
424;-4979;5;1936;15;434.6163627361127;488.35426976914664;518.7443740759393;543.0;502.3738734026341
425;-4948;6;1936;15;315.99226157934055;339.3419449219871;352.2452242278169;363.6;345.3151712293766
426;-4918;7;1936;15;254.67959582276464;280.46416009072135;294.2613670276519;308.1;286.840201640391
427;-4887;8;1936;15;344.143327734877;369.18096030322454;382.90053177465967;395.70000000000005;375.3723043182771
428;-4856;9;1936;15;286.11256121601207;306.42418150622177;317.61111638299644;327.8;311.49123661744545
429;-4826;10;1936;15;438.4473728073791;481.9345159740593;505.90012194139524;527.9;492.66669113015894
430;-4795;11;1936;15;295.1051030357159;323.3717869300124;339.3553685175404;351.8;330.9190896899193
431;-4765;12;1936;15;150.4908801171404;180.97271195728683;197.38303753363618;213.3;188.64365002524627
432;-4734;1;1937;15;208.62981276797848;254.34048646023862;278.9457560024766;303.1;265.6928357851518
433;-4703;2;1937;15;66.75865197115154;77.34499710992743;83.1295217465952;88.30000000000001;80.11166241636212
434;-4675;3;1937;15;30.45187459498896;34.71343617521718;37.04839791415603;39.0;35.890855201289284
435;-4644;4;1937;15;132.82831066373157;154.6734406649495;166.72678837886934;177.60000000000002;160.14572831432622
436;-4614;5;1937;15;47.20078347916421;48.4752548915303;49.374654518365666;49.400000000000006;48.91423106296385
437;-4583;6;1937;15;113.75385912014573;118.4603295101752;121.14839791415605;123.10000000000001;119.75363004816464
438;-4553;7;1937;15;181.70488181858215;193.10991101273507;199.34933952208013;204.9;196.09307861080973
439;-4522;8;1937;15;145.83469439904067;152.34554000003715;155.98250575897652;159.10000000000002;153.99555534134544
440;-4491;9;1937;15;280.3315712768802;294.60850906007147;302.71708440775905;308.8;298.4923237111623
441;-4461;10;1937;15;208.247423107091;223.99354044404393;232.82999255055725;239.8;228.2498548711231
442;-4430;11;1937;15;329.68552031220906;365.0523377376751;384.8521643458525;401.20000000000005;374.2867333206226
443;-4400;12;1937;15;94.41274163578305;109.06427436337701;117.05257417911689;124.2;112.91684494936449
444;-4369;1;1938;15;122.58018716034701;144.1971862440916;155.91573296657052;167.60000000000002;149.334727785397
445;-4338;2;1938;15;61.089637531137285;70.5804528360764;75.76039493437894;80.5;73.01058689911316
446;-4310;3;1938;15;72.438299389228;84.67548266737914;91.30879284853496;98.0;87.54249489415223
447;-4279;4;1938;15;83.35764869916862;95.32752176965406;101.96777537102773;108.0;98.24711469461027
448;-4249;5;1938;15;214.57043497575953;235.51055132572458;247.6023540198103;256.6;240.95144207692823
449;-4218;6;1938;15;227.05513990184897;249.5028451672835;261.63969652166753;273.40000000000003;255.07512593053644
450;-4188;7;1938;15;223.10050643255812;237.9014710798596;246.00188321584824;253.20000000000002;241.77238936591596
451;-4157;8;1938;15;386.48230906340314;411.36655855152515;425.1636600767645;437.0;417.82691072880203
452;-4126;9;1938;15;305.160333634551;321.5997873226964;330.87101002806446;338.5;325.8028422175408
453;-4096;10;1938;15;191.91429282856234;208.73957050656512;218.03875491374342;226.20000000000002;213.0535717803918
454;-4065;11;1938;15;561.6400262580618;630.3021737072777;668.4282922468019;701.2;648.0063057738836
455;-4035;12;1938;15;215.54536436622377;256.78699691774307;279.083068018985;300.5;267.1298922945046
456;-4004;1;1939;15;126.07862517471304;150.93569158587758;164.37518629302534;177.20000000000002;157.21361767186463
457;-3973;2;1939;15;95.08984050807997;112.21380531320818;121.50649979942233;130.20000000000002;116.57865538074283
458;-3945;3;1939;15;144.99237364507198;173.2313783061517;188.52634806025605;203.10000000000002;180.3322470725735
459;-3914;4;1939;15;63.31522744167614;72.42286921892057;77.49403197523736;81.60000000000001;74.88723744690921
460;-3884;5;1939;15;74.97607565609985;80.78207274817333;84.19632502435002;86.30000000000001;82.4369139196941
461;-3853;6;1939;15;230.439571536149;243.14963090926088;250.32123018737113;256.1;246.46030100247899
462;-3823;7;1939;15;133.38366019992915;138.80294332695937;141.81061509368556;144.70000000000002;140.03723202155177
463;-3792;8;1939;15;164.86263767045133;171.59541781046036;175.40923316714822;178.4;173.37138296715477
464;-3761;9;1939;15;183.91386795957118;193.56483819407936;198.96039493437894;203.70000000000002;195.9413042928636
465;-3731;10;1939;15;270.0129999151467;295.3812626249671;309.37933207263745;321.90000000000003;301.7929816163075
466;-3700;11;1939;15;392.7173728815956;437.2321745826267;462.0660140965748;482.90000000000003;448.80926273697924
467;-3670;12;1939;15;52.97492030612395;58.94079616851201;62.24010635493193;64.8;60.64982918740553
468;-3639;1;1940;15;53.72713371192221;62.126412118242285;66.69265004870002;70.9;64.2894272081365
469;-3608;2;1940;15;79.13547322245567;96.62594221158068;105.99682631366088;115.4;100.92957999683622
470;-3579;3;1940;15;97.99056340088629;116.83909424547251;127.04198957078016;136.8;121.56843904707095
471;-3548;4;1940;15;60.56473088072343;70.66986150653766;76.20417626496086;81.4;73.15546335120031
472;-3518;5;1940;15;63.13276345198946;70.84071452870224;75.15439642426747;78.5;72.97311313301407
473;-3487;6;1940;15;235.6273464119213;253.4310953346296;263.2318452810567;271.90000000000003;258.0206914052801
474;-3457;7;1940;15;209.70879716728;223.36956379425192;230.82999255055728;237.8;226.78200859299733
475;-3426;8;1940;15;156.9677536186493;162.80536641512137;166.14287020800663;168.5;164.44037823370053
476;-3395;9;1940;15;136.03441139044807;140.95845514069316;143.80047080396204;145.6;142.41130270163575
477;-3365;10;1940;15;172.99759333458817;188.78446523743926;197.46962810152715;205.20000000000002;192.8358456412677
478;-3334;11;1940;15;412.3019305275492;458.0135566413194;483.5577225373506;505.0;469.82976777934545
479;-3304;12;1940;15;128.67208707779602;150.80324110664353;162.79176941147352;174.4;156.26485603713246
480;-3273;1;1941;15;127.60480072586094;152.86368064901043;166.4908582888982;180.0;159.01557365312013
481;-3242;2;1941;15;18.535469673133544;18.67981229620314;18.829491261246385;18.5;18.858721390854008
482;-3214;3;1941;15;68.70752390805458;81.475622552654;88.38482929343796;95.0;84.6790346365127
483;-3183;4;1941;15;168.38127846403938;197.93361078844873;214.20238450515907;228.70000000000002;205.49175265868482
484;-3153;5;1941;15;156.70646319186207;177.25407918065775;188.77286275856392;198.10000000000002;182.69540080482332
485;-3122;6;1941;15;251.7676763525389;269.84580274683924;279.8276995014446;288.8;274.38094392646326
486;-3092;7;1941;15;256.68306447528124;278.33110668290976;290.0212606727199;301.3;283.75439109048614
487;-3061;8;1941;15;160.88164961479305;168.64429532765473;172.97697805282712;176.5;170.72077247063123
488;-3030;9;1941;15;371.15128880965136;394.44409864157586;407.45075193396633;418.40000000000003;400.46296807821625
489;-3000;10;1941;15;143.53614907588147;152.57200697566677;157.66730456706568;161.9;154.86136168672527
490;-2969;11;1941;15;488.129571073326;540.9706015921488;570.5909192595958;595.1;554.6812616260149
491;-2939;12;1941;15;126.75853223404565;147.2364708942976;158.38300704828737;168.8;152.4086034122386
492;-2908;1;1942;15;91.68424200789029;109.6667351611579;119.37286275856388;128.70000000000002;114.19942098294695
493;-2877;2;1942;15;128.5369982421669;153.6139252077414;167.17242243995065;180.20000000000002;159.898666453695
494;-2849;3;1942;15;54.680683595785446;65.39677310816768;71.17468500371447;76.7;68.12238792284627
495;-2818;4;1942;15;193.48779815300202;232.23006119427023;253.32223276599282;273.7;241.64668440989007
496;-2788;5;1942;15;161.8557544089898;178.40958960613528;187.90188321584824;195.10000000000002;182.73631173466737
497;-2757;6;1942;15;169.3462081260955;185.38980555804721;194.06133654230302;202.4;189.4115665180083
498;-2727;7;1942;15;237.19098886022488;255.86369133932197;265.96595312587715;275.8;260.46395675783543
499;-2696;8;1942;15;168.69018243718196;176.66927617978521;181.1221413099464;185.0;178.66479922086563
500;-2665;9;1942;15;499.36988499736594;532.3032536678724;550.661837831614;566.3000000000001;540.7615509357784
501;-2635;10;1942;15;282.5775949376502;308.35313105075795;322.6327868889808;334.90000000000003;315.053632208551
502;-2604;11;1942;15;649.6072160429472;729.2034851826489;773.405741103591;811.5;749.665366968025
503;-2574;12;1942;15;140.0528138809715;163.11806040032644;175.6636600767645;187.5;168.89753339442615
504;-2543;1;1943;15;117.44729390486792;140.8108820286924;153.37104051341328;166.5;146.20468385554742
505;-2512;2;1943;15;78.73179604892816;91.87141773219525;99.00464706892292;106.0;95.04121635908533
506;-2484;3;1943;15;113.42792874737881;135.50337058994188;147.4424603747422;159.0;140.98366565808107
507;-2453;4;1943;15;131.9543455335229;153.8597910784678;165.95489771357836;176.60000000000002;159.4784096539077
508;-2423;5;1943;15;147.127699664885;162.0073988365213;170.5018832158482;177.70000000000002;165.54147943466705
509;-2392;6;1943;15;152.54966872913567;161.79625326149807;166.94195908543134;171.20000000000002;164.25262690593823
510;-2362;7;1943;15;191.2398161201742;203.24808662373516;209.81846633429643;215.8;206.31338859993366
511;-2331;8;1943;15;313.0634832363034;332.2017863124541;342.82493564836994;352.0;337.11852842391886
512;-2300;9;1943;15;224.69971791817153;234.7381558109111;240.49541390177473;244.5;237.5568178731821
513;-2270;10;1943;15;254.1912140895098;276.90678628150295;289.47056970945124;300.8;282.5521358226634
514;-2239;11;1943;15;258.0510237703741;281.7387983373463;295.1562796401157;305.7;287.97612362393113
515;-2209;12;1943;15;139.6635012390748;164.52379018957805;177.9710405134133;191.10000000000002;170.6315736086727
516;-2178;1;1944;15;110.4937418905109;130.49183902587026;141.3323160850187;151.8;135.43084658503977
517;-2147;2;1944;15;120.98733520227302;143.0358735208399;154.99453326454824;166.4;148.54774980217715
518;-2118;3;1944;15;57.59326656389892;66.34902663754909;71.14057715889399;75.5;68.58429027029062
519;-2087;4;1944;15;90.37774930347895;103.11658339421425;110.21708440775906;116.30000000000001;106.37060165803678
520;-2057;5;1944;15;333.2381145849068;371.3296121229466;393.0535462723898;409.3;381.5856910812714
521;-2026;6;1944;15;173.03445385151997;186.58746909383203;193.97653773421388;201.20000000000002;189.818774150754
522;-1996;7;1944;15;355.21791001781935;384.1459553535948;399.8125287948826;415.40000000000003;391.0639024723503
523;-1965;8;1944;15;154.4466507432662;162.9372017151606;167.6193774568717;171.70000000000002;165.14602036207086
524;-1934;9;1944;15;228.0519925766374;244.06874704722645;252.86271846884043;261.1;247.9837307942811
525;-1904;10;1944;15;338.99209338117623;372.60544707654725;391.12405501114347;407.70000000000005;381.14008147791503
526;-1873;11;1944;15;276.9784019804356;303.29857302989865;318.1608962236898;330.20000000000005;310.1028679012584
527;-1843;12;1944;15;175.80884234534813;206.8527070867273;223.67889175402414;239.9;214.53720379017966
528;-1812;1;1945;15;81.68815912378552;94.93156483184188;102.16086573834099;108.7;98.36169860387338
529;-1781;2;1945;15;135.2977076460942;159.2888358129052;172.33140496244343;184.70000000000002;165.27639650102776
530;-1753;3;1945;15;69.3917586006709;80.46024576751803;86.4972666322741;92.2;83.20334850421368
531;-1722;4;1945;15;264.1867928558826;311.8102104252959;337.97248341064824;362.0;323.6877053453376
532;-1692;5;1945;15;190.38807922469576;210.53460437634197;222.08530009740002;230.5;215.99014480064994
533;-1661;6;1945;15;137.6879726289393;144.10261244433258;147.7331967222452;150.8;145.67972365916924
534;-1631;7;1945;15;225.12171856525129;244.40129148172306;254.78715282789946;264.90000000000003;249.2214611379302
535;-1600;8;1945;15;275.620584269925;291.881430175117;300.8866820239374;309.20000000000005;295.79972676754585
536;-1569;9;1945;15;253.5366952723625;264.6882598577463;271.0829765629386;276.0;267.5658052492314
537;-1539;10;1945;15;291.2917068462008;320.8709382582782;337.1263480602561;351.70000000000005;328.4321508038243
538;-1508;11;1945;15;239.37449794605163;259.8984880338737;271.6064997994223;280.3;265.4540606713697
539;-1478;12;1945;15;149.87379255759228;176.64554548818163;191.13325769294283;205.20000000000002;183.25488831643506
540;-1447;1;1946;15;162.03881110622083;191.43984286993276;207.18441946017356;223.0;198.67744162651832
541;-1416;2;1946;15;80.4916436888938;96.98606181647963;105.93460913413135;114.4;101.14339417344925
542;-1388;3;1946;15;43.2274071733982;49.75910608126142;53.355778350804826;56.6;51.406904734286115
543;-1357;4;1946;15;93.56258717214064;109.55442546201684;118.44428261989279;126.2;113.60012483860615
544;-1327;5;1946;15;272.53894941642375;300.3261177154245;315.7710405134133;328.90000000000003;307.546787902424
545;-1296;6;1946;15;127.22702187642935;132.02715298320845;134.4852696120512;137.4;133.14907177201425
546;-1266;7;1946;15;181.70356477757994;192.90312154911473;198.89312085266207;204.9;195.67776406602135
547;-1235;8;1946;15;215.81760983696495;225.0968542418301;230.15901300784157;235.0;227.36272852596582
548;-1204;9;1946;15;219.14476354503336;230.30156409172503;236.65901300784157;241.5;233.26645989784174
549;-1174;10;1946;15;191.32753606537426;211.3575673424249;222.4954443871235;232.0;216.53540486119016
550;-1143;11;1946;15;232.0779256781404;254.1317968523428;266.61664408914584;276.40000000000003;259.9645831600359
551;-1113;12;1946;15;152.11073720722382;176.87818564314304;190.19638599504762;203.3;183.03523695820928
552;-1082;1;1947;15;202.41055218413345;243.8681139241557;266.12132164341756;288.40000000000003;254.02955574775194
